SEASON,20069,20087,20107,20292,20667,20674,20744,20891,20982,21432,21802,21824,21908,21921,21931,21946,21982,22003,22019,22028,22095,22113,22140,22165,22217,22235,22292,22324,22355,22408,22422,22438,22520,22550,22583,22602,22641,22768,22802,22820,22837,22845,22887,22892,23022,23032,23074,23205,23219,23242,23256,23274,23324,23330,23345,23383,23405,23412,23418,23527,23552,23631,23662,23678,23711,23724,23734,23804,23867,23884,23891,23914,23921,23933,23946,23955,23986,24125,24136,24143,24266,24329,24343,24382,24507,24606,24641,24661,24679,24688,24713,24738,24790,24802,24817,24908,24923,24944,24951,24959,24966,24967,25042,25138,25173,25206,25248,25325,25356,25400,25428,25503,25551,25563,25594,25703,25744,25913,25927,25954,25956,26063,26094,26258,26275,26477,26702,26781,26898,26976,27037,27051,27066,27199,27225,27333,27385,27459,27485,27509,27595,27612,27648,27665,27675,27730,27823,27857,27872,27947,27995,28064,28138,28144,28224,28255,28275,28367,28418,28419,28434,28440,28493,28537,28552,28573,28630,28661,28666,28698,28704,28719,28722,28748,28802,28825,28833,28900,29023,29111,29154,29231,29263,29282,29313,29328,29348,29418,29467,29539,29541,29557,29570,29580,29594,29605,29612,29698,29752,29789,29822,29858,29866,29915,29939,29974,30028,30054,30069,30089,30219,30230,30309,30328,30372,30385,30393,30433,30437,30471,30493,30504,30521,30554,30555,30612,30627,30632,30635,30636,30650,30673,30692,30695,30703,30710,30727,30745,30758,30777,30811,30815,30822,30823,30844,30859,30879,30915,30925,30935,30949,30954,30965,31004,31026,31062,31088,31102,31152,31168,31174,31253,31285,31329,31369,31371,31388,31416,31436,31439,31443,31510,31532,31538,31562,31594,31707,31770,31829,31845,31873,31895,31909,31915,31931,31959,31960,31961,31969,32014,32027,32053,32061,32071,32076,32088,32098,32099,32121,32145,32150,32165,32174,32252,32287,32363,32389,32411,32477,32509,32539,32564,32583,32586,32618,34009,34110,34123,34139,34163,34172,34186,34202,34240,34321,34356,34391,34432,34476,34561,34579,34720,34730,34740,34861,34866,34880,34927,35007,35026,35041,35121,36034,36038,36055,36064,36096,36103,36229,36259,36307,36442,37018,37031,37054,37061,37099,37107,37123,37228,37235,37244,37461,37470,37471,37472,37663
1,42.0821,33.0473,168.8773,38.7134,49.7384,104.2552,72.8769,46.4655,68.7149,17.3997,26.2860,83.8107,23.6849,48.2963,36.6623,35.8382,28.5716,107.9300,100.8367,78.0859,62.5897,95.6310,71.9023,108.6127,120.4862,103.0184,74.5385,125.3638,60.6400,112.4103,94.8662,57.3159,82.1513,121.2483,117.9448,128.3278,128.5172,106.0125,155.7897,109.7517,134.7966,132.3172,114.3793,160.3828,80.9276,62.4650,95.5524,90.3621,83.7120,59.4397,131.8414,110.9069,97.4621,71.4000,47.1793,70.2277,99.5931,100.6138,121.8000,78.5660,88.1165,78.3468,84.5138,113.5621,117.0310,75.8192,98.0621,129.2034,87.0414,112.1586,82.6793,174.6690,68.5000,87.5345,90.4561,70.5759,112.8755,37.6241,33.4482,42.7103,17.2379,28.8008,45.9000,17.9414,46.3310,38.9790,37.2483,23.9599,8.9652,19.9655,30.5225,40.9319,26.5793,41.1430,50.9931,59.7552,60.4621,49.9690,38.1414,26.9621,31.4520,34.1786,21.4690,40.1759,44.3568,41.1404,40.2568,37.1177,50.6479,46.5931,34.4655,48.1621,85.7276,118.7310,120.9762,64.0310,69.7374,57.8724,108.2803,69.0000,94.4011,132.1828,170.0000,130.9517,125.3724,110.6931,192.4138,145.6138,138.8552,122.9034,102.1310,129.1966,128.5000,144.6655,137.5069,109.6655,108.7276,150.6103,113.3966,123.7759,134.1690,149.0345,145.5517,118.7931,81.8310,123.7828,104.7138,122.9655,97.8621,108.9483,106.0483,70.0103,161.8034,76.7621,125.1586,85.3586,66.7276,62.7448,117.6172,85.1690,96.1931,72.3621,69.4690,78.9345,62.7621,57.9379,94.8345,53.0069,50.4138,68.1172,85.6414,126.9013,136.3207,61.1207,105.3207,131.4655,49.8090,151.7276,90.3517,82.3483,94.6828,81.2414,83.7483,53.9966,74.4310,66.9724,67.7655,65.9069,59.3966,94.3000,97.4276,43.0000,62.8552,61.6724,68.1172,61.4000,63.7552,30.0655,362.9103,13.7517,52.3690,131.3759,26.2379,50.2621,94.9862,168.7516,27.1655,91.4379,21.3655,50.3440,66.4701,60.5207,50.3000,60.8472,9.8621,20.0000,44.8552,41.0276,50.6414,8.6333,26.6351,37.9655,40.8345,8.2345,9.5655,29.8310,20.6517,33.4586,60.0862,58.4517,9.8640,15.0149,20.5994,18.9172,51.2172,42.6448,11.1138,9.8379,10.0517,14.2517,11.2897,114.9586,57.5517,18.1034,18.4448,11.1000,13.8621,9.4966,12.3379,15.4690,7.6345,6.7345,9.7448,82.4207,48.6271,29.1241,35.9897,33.6724,35.2621,67.7759,82.0759,21.8493,52.1414,27.4862,130.0276,18.1000,21.8966,36.3931,71.2821,78.5517,21.3000,25.0345,24.7267,27.3112,59.2889,32.4872,22.0448,96.3672,66.1392,69.6690,44.3276,51.0161,79.0448,24.8931,57.3630,53.6000,49.0517,34.6828,33.8379,116.7759,75.5135,135.4517,147.1552,143.9897,143.4298,124.9172,97.0862,121.9664,161.3552,241.2517,167.5897,188.6690,315.5448,52.0146,61.3178,59.1364,201.6069,81.3481,125.3228,308.6478,224.0200,,303.0310,211.7604,170.7013,136.9828,122.0483,130.2000,111.2138,98.5069,121.4655,82.8034,134.4862,88.1517,133.8655,119.5897,80.6241,138.8276,56.7069,114.3310,68.6207,165.9345,168.6025,118.6241,77.7034,46.7069,44.1207,189.7069,116.7276,127.6621,71.3586,83.9034,45.4276,149.9935,78.6517,57.3931,26.2966,27.8553,44.4655,7.5414,17.8509,50.1276,441.8862,111.7172,63.7931,79.4483,494.9673,593.4690,60.6034,95.0866,82.6359,88.8888,97.4903,111.8641,60.9424,97.2498,44.4336
2,39.6614,29.2089,125.6300,41.2944,49.3696,73.9400,52.9900,41.6333,60.3483,21.3469,34.9488,35.1567,42.4764,47.9714,32.5499,29.8679,21.5913,97.8433,101.5300,83.4800,49.9498,92.6367,63.8525,73.0733,102.2467,105.4767,71.8931,101.1967,62.6779,106.6767,84.9315,60.1878,96.5757,110.3767,111.5886,113.6767,103.0000,110.9733,114.4467,111.8533,111.9233,125.4767,112.0133,118.0033,70.5980,60.4967,79.7902,95.7500,75.1471,58.2596,127.1167,103.7233,113.2581,94.5367,68.1300,75.3601,99.3733,96.3949,117.1700,111.8967,106.5877,108.3633,105.6567,116.4500,133.5233,106.7741,124.4600,125.1100,113.2867,110.8767,90.7167,156.9967,116.5667,102.7467,118.5619,102.5733,132.7567,50.7133,42.4267,48.1344,24.3667,48.0400,56.4600,23.7633,64.4098,55.7152,47.2700,69.9836,31.5945,25.8127,51.4592,52.8500,26.0133,63.5233,61.8700,78.3300,68.6967,55.5047,49.6226,34.2867,47.4267,45.2621,16.4803,26.4567,36.8958,28.6616,21.2020,28.7886,43.7859,39.2033,27.8264,30.9169,64.5033,73.0033,102.5243,38.5748,56.4530,84.6733,94.4628,73.3066,78.2092,119.2300,143.4600,133.7654,132.0867,120.0900,139.1067,155.8200,141.7600,145.0600,103.8667,113.3400,125.0333,131.7433,120.8833,118.2333,105.4900,121.4633,102.9600,133.6233,108.7367,136.6467,117.1367,105.4667,91.9300,109.1200,106.4333,111.9267,105.4133,100.2467,93.0567,96.6100,172.8567,107.2967,125.6433,106.4600,87.8867,89.7567,110.0900,92.9300,108.3600,102.3500,87.6233,106.8100,86.0767,79.8801,133.7967,77.7300,72.7567,75.9533,92.9867,114.7333,119.6567,82.0400,96.2933,114.5600,82.2778,120.6667,122.7033,112.5800,99.6133,99.8167,91.9567,61.7067,93.6300,88.1733,84.3800,81.7667,83.2800,95.9533,119.1367,96.1767,96.0433,88.3067,84.2333,66.2767,66.9200,61.9667,387.9600,87.7321,63.9100,204.0833,60.5233,54.5833,123.7733,283.0464,50.9984,76.3354,51.8700,62.2567,73.8306,58.5964,62.7233,65.6666,58.3267,70.0967,106.0533,59.2633,60.0467,57.6370,97.6700,59.8333,45.8867,51.6400,59.0967,44.2800,43.3967,23.8233,40.0267,36.0267,52.1700,59.1937,79.5802,74.3733,85.9633,69.2633,38.7833,46.7100,41.7167,49.2267,43.3033,295.1100,85.6000,26.8700,49.8533,41.2500,52.7400,45.0333,56.6567,37.5400,38.3733,35.0167,32.1067,145.5800,69.1227,56.1733,79.2500,94.6100,54.6067,173.8267,114.2133,86.0030,137.6700,117.0833,124.4000,79.3133,92.5367,102.6633,139.0170,89.2333,92.2533,89.6300,106.4600,117.0100,118.6286,112.6533,112.2100,171.0313,227.5450,164.7467,140.8600,164.9961,177.7200,110.6767,160.2275,162.0433,167.2633,124.6567,152.0004,85.5067,98.6933,164.3167,120.8267,129.1500,199.5867,123.5933,176.6633,106.8765,156.6533,157.5933,175.1800,281.9967,243.0500,55.5629,66.9345,55.0414,125.9867,84.3463,107.4272,306.6903,139.3345,,247.9033,174.0655,122.3103,140.5233,128.9500,127.6233,107.2767,102.8333,103.1367,90.2267,138.6567,89.5400,126.8200,109.8067,76.9133,122.4267,70.0967,100.3667,69.9933,135.4967,147.5379,131.9033,110.1600,86.2066,69.4033,178.4574,101.2167,125.5067,89.2033,83.8533,71.3467,152.5335,179.6467,224.7200,24.8767,50.0467,100.3133,13.7789,22.6917,137.4833,299.1986,184.2100,152.9494,126.4323,348.4759,466.7636,204.5642,292.9226,143.6415,126.2231,302.8033,63.7621,114.3828,70.0300,117.0448
3,60.4556,82.5465,91.9163,76.6997,87.5200,100.2256,89.4781,112.2300,135.6721,68.2967,64.0599,120.5200,131.3233,162.4250,100.5492,62.5509,52.6377,155.1209,181.6939,160.1523,98.6550,186.2933,131.8645,114.9534,193.9867,199.0780,137.8613,164.1250,120.2031,210.5500,207.7340,118.4722,194.8267,220.9933,190.7800,216.4625,213.0667,202.7633,208.7933,223.3133,247.5233,233.0867,210.5733,207.3067,134.7767,107.7013,128.4623,174.2967,161.6600,67.9667,170.6867,179.7100,184.1433,184.2300,140.0900,191.7462,197.2067,189.2767,220.3500,198.5169,209.1801,201.2067,211.9300,204.4267,218.4333,219.1554,231.0667,222.6700,226.2034,197.1333,182.0094,249.9300,229.8100,215.9767,220.1857,214.5933,222.1267,133.8033,124.9467,143.0760,93.2603,147.5806,144.8883,123.2800,170.3267,168.4420,129.6933,209.4367,175.0734,123.7148,165.5222,134.5800,167.2067,160.1600,144.6922,151.1233,179.3767,153.8200,161.6900,106.7000,139.4433,133.4060,32.3133,107.9343,104.4717,113.8281,74.2681,120.9727,135.7687,140.4167,133.0567,118.8735,127.8705,95.1700,130.6939,133.8100,129.1868,220.2467,133.8703,143.1588,140.5323,238.7833,247.3433,240.5600,227.8100,228.3933,251.6200,253.1500,220.0133,218.1509,207.0800,214.7467,234.4900,227.0767,232.2300,220.3900,200.3000,215.3567,204.7600,234.6433,173.4133,239.5767,208.7633,202.1767,188.6433,193.9600,192.0467,169.7780,189.0767,162.5700,128.4500,210.3533,295.0233,259.0767,255.1633,213.1200,215.6933,208.1100,195.8867,175.0358,220.3267,240.9400,196.1400,208.8700,208.6767,188.3533,277.2967,163.6900,155.1667,175.9700,165.3033,164.5167,167.1767,152.7200,141.5833,167.1000,172.7333,135.1467,233.1201,210.8800,175.3192,215.8167,173.3500,142.9033,226.3367,217.0533,183.3867,216.3267,192.6233,194.3467,200.9967,220.9267,211.5267,206.1733,197.9833,171.3033,158.7067,251.8441,378.0033,374.2167,143.6733,288.4800,202.1033,128.0767,178.3133,444.6737,144.1400,170.9535,224.4200,195.0467,179.4805,170.6067,171.8600,209.8100,234.3067,315.1400,288.2633,162.9633,208.6294,272.9458,360.7933,239.9667,193.3700,277.5667,281.1167,183.5433,226.5567,128.6100,165.2853,160.7167,228.2367,284.9167,313.2909,299.8167,267.7733,271.8300,173.7207,189.3200,234.1033,249.1300,262.8367,658.8474,274.1533,159.1533,236.9767,227.4433,275.0333,306.2467,216.4767,227.8233,249.9133,229.8733,201.0533,304.6967,195.0019,170.5683,233.4077,301.2933,163.4333,416.9233,178.4800,304.8178,271.3433,377.1470,193.8733,276.4233,331.4144,233.6267,280.2863,203.5100,356.7144,343.3900,366.1728,360.2033,276.6577,364.7567,393.0546,263.3376,306.9650,436.3702,339.5568,401.5238,341.4067,347.7733,306.4398,344.3533,438.8652,311.7900,403.3033,148.1467,185.2067,215.9633,192.7567,192.3200,213.1067,192.4000,256.5833,165.7940,230.4633,260.2867,263.0567,415.8567,273.7567,183.3046,171.8586,164.0276,150.0300,195.5751,222.7040,284.5399,202.2000,,213.7767,242.8966,132.4759,190.0067,190.9700,169.6400,159.9733,117.7400,121.6267,99.7967,176.0300,136.6167,179.1167,103.8367,73.2733,158.9133,67.3833,81.5500,66.4033,133.5682,151.9297,139.0800,100.8333,81.0567,63.2700,186.7333,114.9900,130.3000,114.7867,98.4300,139.4567,205.1067,296.7867,382.5967,137.1933,193.0627,221.4467,85.2167,109.4207,254.9533,274.8667,198.4670,191.4767,126.7433,321.8552,323.1100,282.3067,373.2800,184.5043,145.9489,371.3862,64.0517,169.8310,72.5267,138.3655
4,69.2646,52.1975,180.7119,61.9001,77.6269,109.7867,92.9069,82.8967,96.2133,48.5867,55.6733,61.8033,62.6577,125.3121,72.5710,66.4073,43.6163,155.7793,155.8862,151.0478,116.7057,145.3900,121.2645,142.4337,154.4467,142.5385,144.6824,166.8437,105.6943,163.6467,140.7128,113.3184,151.3291,181.3333,168.4800,177.3169,192.4267,149.6833,199.3300,164.3300,205.5333,181.0633,163.2933,214.4633,131.9333,100.4086,122.6977,156.2233,156.1586,75.1584,150.4434,169.3033,175.2100,124.7300,103.0873,131.0538,167.9767,161.3333,182.3433,144.4740,156.2548,141.4467,163.3500,199.8567,176.6072,131.6519,161.4767,174.3533,162.1939,177.2633,157.5340,224.2633,138.4000,140.6833,161.2071,141.0133,201.9333,77.7667,71.8033,98.0733,46.0367,72.9400,113.1095,47.3567,93.4333,85.7958,77.9974,128.2467,62.0369,50.4933,83.1077,74.5067,71.9133,91.5200,107.2200,120.6533,113.6400,86.1967,79.2167,65.1467,93.4333,83.6910,39.5345,63.9539,96.2986,79.9333,52.0572,77.4614,81.2714,92.2867,73.6691,83.0200,131.9874,94.3286,206.1748,85.9333,116.7958,220.4300,193.6690,155.0057,163.1584,176.8300,203.3500,181.2167,172.1700,162.1500,233.4700,188.1133,162.2300,166.6667,154.1867,166.7633,166.0167,179.6400,180.3767,169.2800,155.7300,179.8233,153.6967,165.3967,148.9200,188.0267,167.6833,149.6667,128.6400,154.6833,141.5457,140.1300,134.7600,129.8433,112.3067,128.9367,235.1033,135.2167,182.9200,136.2100,126.7767,116.6567,151.3624,142.0867,148.9400,118.1700,115.7000,136.2333,108.7500,102.1533,175.6233,94.7333,89.1233,96.5267,126.2033,150.4500,151.2900,81.7000,125.0667,137.1400,67.1310,141.3533,169.8900,152.3100,152.0333,145.1600,142.7967,103.5933,134.3767,124.7900,128.3600,118.1733,125.5900,157.4533,183.8967,124.5400,136.4667,125.9467,118.3967,92.3000,99.3433,86.7267,521.9233,94.8067,85.8033,251.9733,89.7300,73.5633,144.7800,346.2955,63.8700,141.4200,73.7567,96.3060,126.3044,96.6500,88.1833,106.3185,76.6667,104.9867,163.7033,95.7598,90.7300,80.0708,129.3227,95.3333,75.8400,58.4733,64.4267,75.4833,61.1667,54.5233,102.2133,99.0867,62.2201,79.6767,91.2686,95.5333,107.5067,93.5300,43.5733,55.9700,55.5067,71.8667,64.3667,299.9633,127.1033,43.2000,73.3933,55.1633,77.8867,56.7433,63.1333,57.5667,57.6567,47.8233,47.6645,219.0200,119.4385,115.6405,190.0096,149.3200,111.2767,309.6267,201.0946,142.8341,209.9433,169.7194,221.0463,94.4267,119.3933,144.7433,224.9910,145.4100,110.0567,111.1900,145.3621,158.2217,176.9571,130.4333,119.8033,244.6967,201.5554,221.8000,154.0637,202.9953,246.0333,119.6100,194.1629,221.1867,206.5233,169.0833,174.6700,197.6333,167.3233,230.0867,243.1300,270.5300,273.9478,233.2733,260.6167,197.3284,244.6533,281.2433,276.4467,412.5767,403.9700,190.7063,221.2729,116.4460,185.5825,231.9973,361.1805,374.5159,337.4164,,415.8112,328.4806,242.9417,164.9067,145.0733,145.0200,131.5333,110.6333,120.4667,105.1233,149.3300,109.5200,134.9400,107.7200,78.9767,127.3967,65.1800,92.8900,71.0967,141.8397,141.9966,127.4148,97.2067,68.7567,52.5867,177.7933,112.9600,134.8200,71.8967,87.7833,79.8867,198.8964,177.1400,213.9133,47.0521,66.7401,109.0200,16.7400,35.5793,139.4533,410.0567,158.2767,105.2150,96.6200,491.4345,556.7367,125.3400,170.0063,129.9951,125.1016,174.0669,162.5276,120.3069,131.0103,98.3172
