month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,2.21,4.51,2.62,3.84,0.4019,2.30571
1,2,150,2.31,4.195,2.68,3.88,0.43882,2.19986
1,3,150,2.2,2.965,2.29,3.17,0.60797,1.45512
1,4,150,2.6,3.7,2.47,3.43,0.58517,1.61207
1,5,150,2.62,3.7,2.43,3.39,0.57122,1.62108
1,6,150,2.6,3.7,2.37,3.34,0.532,1.67169
1,7,150,2.51,3.655,2.29,3.22,0.53045,1.61623
1,8,150,2.6,3.655,2.27,3.26,0.4685,1.76733
1,9,150,2.0,3.02,1.87,2.68,0.4655,1.46223
1,10,150,2.22,3.02,2.17,3.17,0.41057,1.87708
1,11,150,2.6,3.6,2.42,3.48,0.46291,1.90245
1,12,150,2.6,3.6,2.46,3.53,0.4623,1.93382
1,13,150,2.4,3.6,2.43,3.48,0.47421,1.87682
1,14,150,2.6,3.6,2.67,3.76,0.52771,1.89118
1,15,150,2.6,3.51,2.55,3.56,0.56015,1.72334
1,16,150,2.31,3.4,2.45,3.46,0.52016,1.75586
1,17,150,2.62,3.8,2.6,3.62,0.58125,1.70895
1,18,150,3.22,3.855,2.69,3.71,0.61794,1.68517
1,19,150,2.93,3.9,2.63,3.7,0.53937,1.83425
1,20,150,3.22,3.955,2.71,3.91,0.4452,2.19525
1,21,150,3.22,3.955,2.74,4.02,0.41162,2.37113
1,22,150,2.72,3.955,2.62,3.89,0.37924,2.42418
1,23,150,2.52,4.165,2.61,3.9,0.36564,2.48875
1,24,150,2.72,3.91,2.63,3.87,0.39787,2.3391
1,25,150,2.7,3.61,2.44,3.47,0.49296,1.823
1,26,150,2.9,3.665,2.49,3.46,0.5857,1.62655
1,27,150,2.81,3.62,2.39,3.33,0.57096,1.59148
1,28,150,2.71,3.3,2.32,3.19,0.62674,1.436
1,29,150,2.31,3.12,2.23,3.09,0.60592,1.42043
1,30,150,2.61,3.355,2.42,3.41,0.52015,1.73284
1,31,150,2.61,3.51,2.48,3.59,0.44219,2.02477
2,1,150,2.9,4.155,2.69,3.9,0.4368,2.21764
2,2,150,2.81,4.155,2.6,3.83,0.39567,2.31842
2,3,150,2.81,4.01,2.51,3.72,0.38936,2.27555
2,4,150,2.2,3.585,2.31,3.43,0.3776,2.14514
