month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,5.8,8.755,6.7,9.98,0.37176,6.2979
1,2,150,6.09,8.34,6.2,8.92,0.45875,4.91187
1,3,150,6.16,8.7,6.21,9.01,0.43555,5.13073
1,4,150,5.82,8.655,6.12,8.86,0.44346,4.98351
1,5,150,6.16,8.655,6.43,9.37,0.421,5.45523
1,6,150,5.6,7.175,5.4,7.9,0.41225,4.65896
1,7,150,5.62,8.655,5.53,8.21,0.37904,5.1199
1,8,150,4.61,8.43,5.48,8.02,0.41031,4.74762
1,9,150,4.84,8.43,5.53,7.98,0.4493,4.44985
1,10,150,5.11,8.52,5.29,7.57,0.47117,4.09622
1,11,150,4.71,7.805,5.06,7.27,0.46323,3.97642
1,12,150,3.91,5.61,4.09,5.73,0.54945,2.80764
1,13,150,4.51,5.965,4.35,6.42,0.39254,3.91126
1,14,150,3.91,6.725,3.99,6.14,0.31243,4.35087
1,15,150,3.6,5.54,3.76,5.78,0.31167,4.10688
1,16,150,3.63,5.54,3.95,5.96,0.34772,3.93041
1,17,150,3.69,6.12,4.2,6.53,0.29439,4.8213
1,18,150,3.51,5.055,3.69,5.67,0.31421,4.00585
1,19,150,3.5,4.855,3.52,5.36,0.32814,3.67532
1,20,150,3.76,5.055,4.58,7.97,0.18575,8.16861
1,21,150,3.76,5.715,4.93,8.64,0.18107,9.03132
1,22,150,4.3,6.455,4.93,8.46,0.19379,8.4079
1,23,150,4.3,6.31,5.05,8.54,0.20545,8.12186
1,24,150,4.3,6.31,5.24,8.7,0.22087,7.84774
1,25,150,4.0,5.9,4.21,6.26,0.37671,3.91813
1,26,150,4.31,6.065,4.59,6.87,0.36109,4.42183
1,27,150,4.02,6.065,5.07,8.08,0.26241,6.45543
1,28,150,4.41,6.54,5.27,8.28,0.28322,6.27305
1,29,150,4.3,6.54,5.39,8.62,0.25913,6.94644
1,30,150,4.43,6.9,5.59,9.02,0.25,7.45596
1,31,150,4.31,6.9,5.11,8.52,0.21652,7.80238
2,1,150,4.31,6.54,4.92,7.94,0.24855,6.59012
2,2,150,4.31,6.68,4.7,7.8,0.22155,7.02625
2,3,150,4.31,5.665,4.21,7.1,0.20758,6.69955
2,4,150,3.81,5.41,3.75,6.43,0.19481,6.36516
