month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,148,0.6,1.0,0.54,0.89,0.23527,0.76679
1,2,149,0.6,1.1,0.65,1.06,0.24316,0.89428
1,3,150,0.72,1.355,0.74,1.2,0.24406,1.00521
1,4,150,0.81,1.21,0.72,1.17,0.24107,0.99556
1,5,150,0.81,1.21,0.75,1.2,0.2642,0.95382
1,6,150,0.81,1.1,0.73,1.17,0.2567,0.95054
1,7,150,0.81,1.055,0.63,1.01,0.25503,0.82604
1,8,150,0.8,1.0,0.56,0.88,0.29465,0.6471
1,9,150,0.8,1.0,0.56,0.87,0.30611,0.62504
1,10,150,0.61,1.0,0.5,0.8,0.2728,0.61829
1,11,150,0.7,1.0,0.54,0.88,0.24317,0.74295
1,12,150,0.7,1.0,0.54,0.88,0.23707,0.75926
1,13,150,0.7,1.0,0.56,0.89,0.257,0.72114
1,14,150,0.7,1.0,0.55,0.91,0.21625,0.83852
1,15,150,0.61,1.0,0.55,0.92,0.20929,0.86324
1,16,150,0.6,0.9,0.52,0.84,0.24281,0.71112
1,17,150,0.6,0.71,0.45,0.73,0.23853,0.62047
1,18,150,0.6,0.8,0.5,0.83,0.21336,0.77177
1,19,150,0.8,1.155,0.72,1.12,0.29006,0.83431
1,20,150,0.81,1.155,0.78,1.17,0.34546,0.77578
1,21,150,0.9,1.365,0.83,1.24,0.35848,0.80153
1,22,150,0.91,1.555,0.88,1.3,0.37584,0.81594
1,23,150,0.9,1.365,0.85,1.25,0.39563,0.7549
1,24,150,0.8,0.955,0.68,1.02,0.35876,0.66154
1,25,150,0.8,0.9,0.63,0.96,0.3222,0.66419
1,26,150,0.8,1.11,0.63,0.99,0.28766,0.74394
1,27,150,0.8,1.2,0.64,0.99,0.29931,0.72165
1,28,150,0.71,1.255,0.61,0.98,0.26444,0.77648
1,29,150,0.7,1.21,0.58,0.93,0.25679,0.75807
1,30,150,0.61,1.3,0.6,0.99,0.22575,0.87708
1,31,150,0.6,1.155,0.56,0.94,0.2206,0.84619
2,1,150,0.6,1.155,0.61,1.11,0.16368,1.25038
2,2,150,0.6,1.11,0.62,1.12,0.16601,1.24894
2,3,150,0.61,1.31,0.63,1.14,0.16299,1.2925
2,4,150,0.8,1.5,0.73,1.27,0.18298,1.31889
2,5,150,0.91,1.5,0.77,1.32,0.19744,1.29323
2,6,150,0.8,1.355,0.68,1.12,0.22593,0.99148
2,7,150,0.81,1.3,0.68,1.1,0.23735,0.94655
2,8,150,0.81,1.2,0.72,1.12,0.29223,0.83041
2,9,150,0.6,1.055,0.61,0.93,0.33753,0.62414
2,10,150,0.6,0.955,0.58,0.86,0.35971,0.556
2,11,150,0.6,0.9,0.55,0.83,0.34634,0.5486
2,12,150,0.61,0.955,0.63,0.95,0.34604,0.62807
2,13,150,0.6,0.9,0.56,0.88,0.27267,0.68704
2,14,150,0.6,0.855,0.56,0.88,0.27932,0.67067
2,15,150,0.6,0.755,0.45,0.75,0.22618,0.66615
2,16,150,0.6,0.8,0.48,0.78,0.24502,0.65029
