month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,124,0.2,0.57,0.23,0.63,0.06657,1.65959
1,2,127,0.2,0.54,0.23,0.52,0.09738,0.91368
1,3,130,0.2,0.51,0.21,0.49,0.08842,0.94826
1,4,130,0.2,0.4,0.19,0.45,0.08255,0.94112
1,5,130,0.2,0.4,0.18,0.36,0.11386,0.554
1,6,130,0.2,0.455,0.19,0.36,0.13444,0.48062
1,7,130,0.2,0.455,0.2,0.38,0.14715,0.46525
1,8,130,0.21,0.5,0.29,0.52,0.16137,0.59585
1,9,130,0.31,0.6,0.34,0.58,0.20044,0.5603
1,10,130,0.31,0.655,0.34,0.58,0.18822,0.5926
1,11,130,0.3,0.755,0.32,0.57,0.16395,0.64747
1,12,131,0.3,0.55,0.27,0.5,0.14893,0.61506
1,13,131,0.3,0.5,0.22,0.42,0.14494,0.5214
1,14,131,0.2,0.5,0.17,0.5,0.06196,1.44146
1,15,131,0.2,0.5,0.17,0.5,0.06052,1.47564
1,16,131,0.2,0.45,0.11,0.4,0.04731,1.61366
1,17,130,0.2,0.455,0.1,0.38,0.04488,1.6625
1,18,130,0.0,0.3,0.05,0.27,0.03359,1.85498
1,19,130,0.0,0.3,0.07,0.2,0.06126,0.57766
1,20,130,0.0,0.3,0.08,0.2,0.08053,0.42983
1,21,130,0.2,0.3,0.11,0.24,0.10033,0.41402
1,22,131,0.2,0.35,0.14,0.29,0.11172,0.45781
1,23,132,0.2,0.6,0.22,0.44,0.11885,0.65018
1,24,133,0.3,0.6,0.26,0.48,0.14774,0.59037
1,25,134,0.37,0.6,0.31,0.55,0.16881,0.61006
1,26,135,0.36,0.63,0.31,0.56,0.17064,0.60772
1,27,135,0.4,0.63,0.34,0.58,0.19531,0.56889
1,28,135,0.4,0.63,0.32,0.53,0.20926,0.4991
1,29,135,0.4,0.6,0.31,0.53,0.20483,0.5063
1,30,135,0.36,0.6,0.28,0.48,0.20332,0.45905
1,31,134,0.3,0.6,0.26,0.45,0.1786,0.47633
2,1,133,0.2,0.6,0.23,0.43,0.1363,0.56819
2,2,132,0.2,0.4,0.16,0.33,0.11388,0.50558
2,3,131,0.2,0.35,0.15,0.32,0.10402,0.52837
2,4,131,0.2,0.35,0.13,0.3,0.09447,0.54139
2,5,130,0.2,0.455,0.19,0.37,0.12898,0.51292
2,6,130,0.2,0.4,0.17,0.32,0.14731,0.39164
2,7,130,0.2,0.4,0.18,0.33,0.16368,0.37596
2,8,131,0.2,0.4,0.17,0.31,0.16835,0.34462
2,9,131,0.2,0.25,0.14,0.26,0.15075,0.31396
2,10,132,0.2,0.2,0.11,0.26,0.08225,0.54344
2,11,132,0.2,0.2,0.08,0.22,0.06497,0.5947
2,12,132,0.2,0.3,0.13,0.3,0.08863,0.58976
2,13,131,0.2,0.3,0.1,0.36,0.04834,1.43713
2,14,131,0.2,0.4,0.19,0.51,0.06879,1.28731
2,15,131,0.2,0.35,0.17,0.47,0.06823,1.2083
2,16,131,0.3,0.4,0.21,0.52,0.07749,1.15257
2,17,131,0.2,0.35,0.17,0.46,0.06721,1.20399
2,18,131,0.2,0.3,0.18,0.36,0.12238,0.52397
2,19,131,0.3,0.3,0.17,0.33,0.13894,0.42304
2,20,131,0.3,0.5,0.24,0.45,0.15674,0.52112
2,21,131,0.2,0.5,0.25,0.46,0.14716,0.56542
2,22,132,0.2,0.5,0.22,0.44,0.13154,0.58743
2,23,133,0.2,0.44,0.19,0.39,0.12191,0.56125
2,24,131,0.2,0.25,0.14,0.32,0.09151,0.60059
2,25,130,0.0,0.2,0.05,0.16,0.05471,0.52019
2,26,130,0.02,0.255,0.08,0.17,0.09338,0.32128
2,27,111,0.0,0.25,0.07,0.17,0.08328,0.34617
2,28,112,0.2,0.4,0.14,0.28,0.11642,0.4218
2,29,115,0.3,0.43,0.17,0.32,0.13818,0.41534
3,1,118,0.3,0.5,0.19,0.37,0.14465,0.45698
3,2,119,0.22,0.41,0.17,0.34,0.13026,0.4645
3,3,138,0.23,0.4,0.19,0.35,0.15171,0.42032
3,4,138,0.3,0.4,0.18,0.32,0.15771,0.37217
3,5,138,0.23,0.4,0.21,0.46,0.09527,0.83665
3,6,138,0.3,0.4,0.25,0.53,0.10509,0.87569
3,7,139,0.3,0.41,0.29,0.58,0.1216,0.8401
3,8,140,0.3,0.5,0.3,0.59,0.12649,0.82448
3,9,139,0.3,0.5,0.27,0.56,0.11173,0.87569
3,10,138,0.2,0.5,0.21,0.44,0.10965,0.70055
3,11,137,0.2,0.4,0.14,0.32,0.09207,0.59459
3,12,136,0.0,0.225,0.06,0.2,0.05393,0.66805
3,13,135,0.0,0.23,0.04,0.17,0.04279,0.79636
3,14,135,0.0,0.33,0.07,0.27,0.04741,1.10938
3,15,135,0.26,0.4,0.15,0.36,0.07946,0.78302
3,16,135,0.3,0.4,0.21,0.45,0.10221,0.75373
3,17,135,0.3,0.4,0.22,0.46,0.11154,0.72385
3,18,135,0.36,0.5,0.24,0.49,0.12092,0.71063
3,19,136,0.3,0.5,0.24,0.42,0.18034,0.43628
3,20,137,0.24,0.5,0.23,0.53,0.09235,0.98796
3,21,137,0.24,0.5,0.22,0.52,0.08637,1.03949
3,22,138,0.33,0.615,0.29,0.61,0.11037,0.95859
3,23,139,0.3,0.61,0.3,0.61,0.11399,0.93407
3,24,138,0.4,0.73,0.34,0.68,0.12317,0.97074
3,25,137,0.4,0.7,0.34,0.58,0.19398,0.57195
3,26,137,0.4,0.7,0.37,0.7,0.14492,0.86631
3,27,136,0.4,0.725,0.43,0.79,0.15312,0.94601
3,28,136,0.4,0.7,0.43,0.79,0.15167,0.94534
3,29,137,0.4,0.72,0.44,0.81,0.15153,0.96821
3,30,137,0.4,0.8,0.43,0.8,0.14957,0.97601
3,31,138,0.4,0.8,0.46,0.88,0.14256,1.10808
4,1,139,0.42,0.62,0.45,0.84,0.14567,1.04204
4,2,139,0.52,0.92,0.55,1.0,0.1582,1.15506
4,3,139,0.6,0.81,0.54,0.99,0.15898,1.14486
4,4,140,0.51,0.9,0.52,0.97,0.14979,1.17782
4,5,140,0.5,0.805,0.41,0.75,0.15679,0.87924
4,6,140,0.5,0.9,0.43,0.79,0.15735,0.9215
4,7,140,0.5,0.705,0.37,0.68,0.16129,0.775
4,8,140,0.3,0.705,0.29,0.56,0.12743,0.77913
4,9,140,0.4,0.805,0.35,0.71,0.119,1.05043
4,10,140,0.6,0.915,0.47,0.9,0.13987,1.14906
4,11,140,0.41,0.9,0.43,0.83,0.1321,1.11929
4,12,140,0.4,0.9,0.43,0.83,0.13756,1.07485
4,13,140,0.51,1.2,0.57,1.08,0.14308,1.35792
4,14,140,0.51,1.01,0.56,1.04,0.15094,1.24931
4,15,140,0.81,1.41,0.81,1.55,0.13824,2.00482
4,16,140,1.2,2.32,1.07,1.91,0.17173,2.07966
4,17,140,1.02,2.32,1.07,1.9,0.17204,2.06758
4,18,140,0.8,1.8,0.95,1.73,0.15817,2.00956
4,19,140,0.81,1.825,1.02,1.84,0.16169,2.0984
4,20,140,0.81,1.8,0.94,1.7,0.1639,1.91753
4,21,140,0.6,1.105,0.73,1.41,0.13308,1.87857
4,22,140,0.71,1.22,0.82,1.65,0.11835,2.44429
4,23,140,1.1,2.2,1.08,1.96,0.16316,2.21951
4,24,140,1.1,2.2,1.14,2.03,0.16997,2.22309
4,25,140,1.4,2.42,1.34,2.32,0.19066,2.33031
4,26,140,1.4,2.42,1.35,2.32,0.19494,2.29375
4,27,140,1.62,2.805,1.51,2.5,0.22733,2.20569
4,28,140,1.62,3.005,1.75,3.04,0.18487,3.12958
4,29,140,2.11,4.43,2.02,3.46,0.19797,3.38077
4,30,140,1.42,3.1,1.78,3.2,0.16621,3.57543
5,1,140,1.6,5.005,1.95,3.43,0.17833,3.63296
5,2,140,1.61,5.005,2.0,3.7,0.15291,4.40961
5,3,140,1.3,3.045,1.55,3.04,0.12994,4.1393
5,4,140,1.01,1.605,1.11,2.41,0.10015,4.14386
5,5,140,1.1,3.035,1.33,2.68,0.11924,3.94155
5,6,140,1.0,2.335,1.12,2.4,0.10336,4.00111
5,7,140,1.0,2.325,1.03,1.94,0.14637,2.39122
5,8,140,1.16,3.905,1.56,2.98,0.13782,3.87165
5,9,140,1.8,3.715,1.72,3.13,0.16007,3.59674
5,10,140,1.71,2.61,1.55,2.86,0.15285,3.41145
5,11,140,1.71,2.61,1.61,2.89,0.16589,3.22935
5,12,140,1.52,2.6,1.55,2.85,0.15534,3.35213
5,13,140,1.2,1.9,1.02,1.69,0.22229,1.51986
5,14,140,1.2,2.0,1.09,1.8,0.22191,1.61904
5,15,140,1.3,2.62,1.32,2.31,0.17903,2.43771
5,16,140,1.4,2.22,1.36,2.34,0.19119,2.34992
5,17,140,1.9,2.605,1.63,2.83,0.18683,2.88654
5,18,140,2.01,3.31,1.87,3.1,0.22111,2.79759
5,19,140,1.9,3.31,1.84,3.11,0.20617,2.95519
5,20,140,1.9,2.815,1.85,3.22,0.18401,3.3266
5,21,140,2.11,3.535,2.21,3.86,0.18276,4.0061
5,22,140,2.13,3.535,2.15,3.7,0.19278,3.69038
5,23,140,2.21,3.37,2.2,3.8,0.19041,3.82258
5,24,140,2.44,4.035,2.4,4.08,0.20129,3.94243
5,25,140,2.3,3.525,2.3,3.83,0.21706,3.50128
5,26,140,2.4,4.045,2.84,6.07,0.10408,10.07432
5,27,140,2.42,4.045,2.88,6.13,0.10541,10.05631
5,28,140,2.6,4.045,2.92,6.2,0.10616,10.09954
5,29,140,2.6,4.01,2.79,6.02,0.10272,10.11108
5,30,140,2.42,3.62,2.58,5.78,0.09486,10.46671
5,31,140,2.2,3.62,2.24,5.14,0.09051,9.74676
6,1,140,2.64,4.26,2.69,5.73,0.10505,9.43084
6,2,139,3.32,5.04,3.02,6.06,0.12066,8.81274
6,3,138,3.26,5.23,3.24,6.3,0.13169,8.50121
6,4,137,4.04,5.6,3.76,6.87,0.15726,8.01614
6,5,136,3.7,5.45,3.06,4.7,0.31477,3.31236
6,6,135,3.46,5.26,2.88,4.36,0.34376,2.8982
6,7,135,3.46,5.46,3.0,4.56,0.33283,3.0958
6,8,135,3.94,6.43,3.6,5.9,0.2326,5.12716
6,9,135,3.46,6.43,3.37,5.63,0.21525,5.1723
6,10,136,3.6,6.575,3.7,6.11,0.22566,5.43179
6,11,136,3.7,7.15,4.18,6.94,0.22123,6.25518
6,12,135,5.76,9.51,5.73,10.11,0.17706,10.74752
6,13,135,6.86,9.84,6.27,10.49,0.21384,9.69591
6,14,135,7.76,9.84,6.76,10.96,0.2447,9.19037
6,15,134,7.64,9.81,6.76,10.97,0.24335,9.23968
6,16,134,7.41,9.145,6.37,10.52,0.22541,9.35601
6,17,134,6.25,9.145,5.17,8.51,0.22991,7.45905
6,18,133,5.22,8.4,4.92,8.14,0.22384,7.27898
6,19,132,6.32,10.1,5.02,8.4,0.21437,7.74981
6,20,131,6.7,10.25,5.77,9.28,0.25365,7.59004
6,21,130,8.79,10.675,6.48,10.07,0.29621,7.40131
6,22,130,8.97,10.4,6.6,9.68,0.40559,5.77126
6,23,130,8.97,10.4,7.41,11.31,0.32492,7.8102
6,24,130,7.98,10.4,7.5,11.71,0.29055,8.71815
6,25,130,7.53,10.22,6.72,10.93,0.24072,9.28
6,26,131,7.2,10.3,7.53,12.59,0.21569,11.55544
6,27,132,7.38,11.995,7.69,12.79,0.21997,11.57521
6,28,133,7.48,11.84,7.15,11.86,0.22163,10.67978
6,29,134,8.02,12.725,7.55,12.01,0.26638,9.49435
6,30,136,8.8,13.8,8.36,12.98,0.29759,9.51033
7,1,136,8.25,11.375,7.22,10.92,0.3408,7.30539
7,2,136,7.9,11.675,6.94,10.64,0.31685,7.47248
7,3,137,9.82,12.28,7.79,11.66,0.36221,7.48657
7,4,138,8.36,12.43,7.53,11.33,0.35162,7.42317
7,5,137,8.16,11.18,7.16,10.55,0.3957,6.39164
7,6,137,7.94,10.7,7.02,10.37,0.39189,6.32163
7,7,138,7.26,9.83,6.66,10.05,0.3458,6.65326
7,8,137,6.84,9.9,5.99,9.07,0.33927,6.08435
7,9,136,7.3,10.775,6.87,10.69,0.29593,7.86392
7,10,136,7.7,13.15,7.29,11.86,0.24122,10.05014
7,11,136,8.25,13.15,7.13,11.76,0.22683,10.41531
7,12,135,7.48,12.41,6.66,11.16,0.21286,10.34246
7,13,135,6.26,10.71,6.08,10.65,0.18064,11.15364
7,14,135,4.92,9.27,4.91,8.74,0.17136,9.53574
7,15,135,6.0,9.99,5.71,9.89,0.188,10.05501
7,16,135,6.06,12.34,6.28,10.7,0.1998,10.38804
7,17,136,7.45,12.25,7.19,11.57,0.25337,9.46948
7,18,137,8.04,14.38,8.19,12.99,0.27005,10.17381
7,19,138,7.98,14.94,8.39,13.28,0.27153,10.35981
7,20,139,7.8,11.24,6.99,11.09,0.269,8.70792
7,21,140,7.8,10.935,7.12,11.18,0.28147,8.51138
7,22,140,7.8,11.07,6.91,11.06,0.258,8.93975
7,23,140,7.53,9.615,6.0,9.24,0.31019,6.58117
7,24,140,7.56,10.415,6.29,9.67,0.31478,6.82119
7,25,140,7.31,10.79,6.38,9.98,0.28712,7.49555
7,26,140,6.61,9.655,5.84,9.21,0.27608,7.10191
7,27,140,6.61,9.655,5.98,9.51,0.26672,7.50913
7,28,140,6.06,7.47,5.46,8.99,0.22757,7.9443
7,29,140,5.61,7.11,5.59,9.57,0.19619,9.42245
7,30,140,5.72,7.38,5.82,9.96,0.19658,9.78871
7,31,140,5.7,7.215,5.7,9.81,0.19281,9.78012
8,1,140,4.61,7.025,5.2,9.0,0.18878,9.11486
8,2,140,5.74,13.82,7.02,11.63,0.22243,10.44639
8,3,140,5.22,11.405,6.15,10.05,0.23561,8.66125
8,4,140,4.61,6.74,5.53,8.95,0.24576,7.4871
8,5,140,4.03,7.555,5.28,8.84,0.21317,8.18939
8,6,140,4.03,5.655,4.93,8.54,0.18781,8.68643
8,7,140,3.81,5.21,3.2,5.24,0.23298,4.55593
8,8,140,4.0,5.73,3.32,5.52,0.21873,5.01932
8,9,140,4.0,7.51,3.99,6.78,0.20103,6.55537
8,10,140,5.7,7.74,4.7,7.49,0.26406,5.95375
8,11,140,6.31,8.51,5.46,8.67,0.26929,6.80086
8,12,140,6.31,8.545,5.65,9.05,0.25728,7.33231
8,13,140,5.4,8.545,5.04,8.49,0.20863,7.98403
8,14,140,5.13,8.525,4.67,7.9,0.20664,7.48035
8,15,140,5.13,9.035,4.73,8.06,0.19965,7.83145
8,16,140,4.59,9.745,4.72,7.84,0.2212,7.06864
8,17,140,7.41,9.9,4.86,7.82,0.25146,6.43659
8,18,140,7.53,9.935,5.48,8.6,0.28363,6.51249
8,19,140,7.53,9.935,5.41,8.53,0.27639,6.57723
8,20,140,5.65,9.425,5.28,8.17,0.30281,5.9183
8,21,140,6.23,9.305,5.55,8.52,0.31527,6.00159
8,22,139,5.0,7.02,5.03,7.8,0.30122,5.66765
8,23,138,5.43,7.03,4.86,7.46,0.31526,5.25899
8,24,138,5.43,6.575,4.79,7.28,0.33285,4.94846
8,25,138,4.63,6.2,4.24,6.55,0.30598,4.71038
8,26,137,4.24,5.66,4.19,6.96,0.21975,6.30438
8,27,137,4.64,6.2,4.83,8.37,0.1879,8.5115
8,28,137,5.2,8.5,5.34,9.09,0.20087,8.79028
8,29,136,4.8,7.1,5.26,8.94,0.20073,8.65586
8,30,135,6.02,9.55,5.55,9.45,0.20114,9.12954
8,31,135,6.94,10.02,5.84,9.41,0.24946,7.79159
9,1,135,7.5,10.54,6.56,10.14,0.30448,7.31549
9,2,135,6.48,10.02,5.9,9.24,0.28567,6.95962
9,3,135,7.16,11.16,6.46,10.07,0.29303,7.45732
9,4,135,6.9,11.45,7.09,10.9,0.31481,7.68716
9,5,135,6.6,10.32,6.65,10.29,0.30243,7.46064
9,6,135,6.08,8.43,5.63,8.67,0.31068,6.17044
9,7,135,6.44,8.86,5.85,8.93,0.32537,6.16045
9,8,135,5.48,7.56,5.03,7.81,0.29865,5.70716
9,9,135,5.26,7.35,4.89,8.38,0.19576,8.264
9,10,135,4.96,7.35,4.72,8.18,0.18823,8.30367
9,11,135,4.06,6.48,4.15,7.52,0.16125,8.60421
9,12,135,4.16,6.48,4.54,8.43,0.15004,10.20954
9,13,135,4.44,7.14,4.74,8.65,0.15794,10.0556
