month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,5.32,7.61,5.22,7.6,0.42904,4.36638
1,2,150,5.41,7.61,5.42,7.84,0.44081,4.42826
1,3,150,5.0,6.8,4.86,6.9,0.50085,3.58589
1,4,150,4.73,6.71,4.85,6.78,0.55638,3.29753
1,5,150,4.52,6.71,4.74,6.65,0.54333,3.27977
1,6,150,4.52,6.71,4.69,6.49,0.59989,3.00609
1,7,150,4.32,6.44,4.39,6.01,0.64397,2.66161
1,8,150,4.52,6.54,4.81,6.75,0.53978,3.34583
1,9,150,4.63,6.9,4.96,6.99,0.52781,3.51392
1,10,150,5.23,7.23,5.18,7.26,0.5471,3.56912
1,11,150,5.27,6.81,5.07,7.08,0.56176,3.41904
1,12,150,5.01,6.555,4.89,6.78,0.59509,3.1547
1,13,150,4.32,6.065,4.12,5.6,0.68843,2.37547
1,14,150,3.9,5.81,3.82,5.15,0.73184,2.10065
1,15,150,3.92,5.2,3.79,5.09,0.75669,2.03429
1,16,150,3.71,4.9,3.5,4.7,0.75477,1.88048
1,17,150,3.7,5.065,3.58,4.93,0.62581,2.22218
1,18,150,4.2,5.2,3.82,5.27,0.61832,2.39466
1,19,150,4.44,5.565,4.03,5.7,0.51542,2.91155
1,20,150,4.11,5.865,4.04,5.76,0.48686,3.05084
1,21,150,4.43,6.965,4.4,6.27,0.49054,3.30523
1,22,150,4.4,6.965,4.45,6.42,0.45187,3.56595
1,23,150,3.83,6.65,4.28,6.22,0.42544,3.59782
1,24,150,3.82,5.36,3.95,5.7,0.44617,3.19459
1,25,150,3.81,4.565,3.59,5.22,0.43356,2.97841
1,26,150,3.3,4.4,3.4,4.95,0.4258,2.85736
1,27,150,4.11,5.355,3.69,5.22,0.51352,2.67173
1,28,150,4.31,5.565,4.07,5.68,0.55961,2.75071
1,29,150,4.72,5.92,4.36,6.03,0.60321,2.78289
1,30,150,4.72,5.92,4.42,6.08,0.62768,2.73494
1,31,150,4.15,5.92,4.69,6.73,0.46743,3.65972
2,1,150,3.7,4.82,4.23,6.17,0.42089,3.59394
2,2,150,3.7,5.52,4.04,6.03,0.36851,3.82626
2,3,150,3.7,5.92,4.29,6.62,0.3094,4.72103
2,4,150,3.7,5.92,4.21,6.52,0.30095,4.74273
2,5,150,3.7,6.485,3.98,5.94,0.36723,3.77783
2,6,150,3.6,6.32,3.77,5.72,0.33529,3.86926
2,7,150,3.6,6.41,3.96,5.96,0.35172,3.90079
2,8,150,3.12,4.21,3.18,4.7,0.39069,2.87011
2,9,150,3.31,5.015,3.23,4.94,0.32385,3.41719
2,10,150,3.11,4.21,3.0,4.57,0.32521,3.15697
2,11,150,3.1,4.21,2.95,4.49,0.33111,3.06246
2,12,150,2.6,4.1,2.44,3.72,0.32656,2.56001
2,13,150,2.6,4.31,2.74,4.07,0.37245,2.56856
2,14,150,3.14,4.51,2.85,4.1,0.45239,2.27826
2,15,150,3.92,5.3,3.28,4.67,0.49107,2.4572
2,16,150,4.11,5.3,3.36,4.77,0.50263,2.47633
2,17,150,3.81,5.3,3.34,4.7,0.52824,2.36258
2,18,150,3.81,5.665,3.57,5.11,0.47015,2.77072
2,19,150,3.61,5.665,3.44,4.97,0.44294,2.79946
2,20,150,3.42,5.81,3.44,4.99,0.43282,2.85109
2,21,150,4.62,6.31,3.91,5.74,0.40714,3.41408
2,22,150,5.1,6.51,4.23,6.12,0.44223,3.44766
2,23,150,4.81,6.255,3.96,5.69,0.46258,3.11727
2,24,150,4.91,6.255,4.16,6.01,0.44839,3.3572
2,25,150,3.8,5.265,3.85,5.56,0.44428,3.12564
2,26,150,3.71,4.955,3.54,4.98,0.52847,2.50155
2,27,128,3.83,4.83,4.03,5.87,0.42814,3.37762
2,28,128,4.06,5.26,4.23,6.28,0.38256,3.88824
2,29,128,4.06,5.33,4.04,5.97,0.38681,3.67188
3,1,128,4.69,5.965,4.26,6.29,0.39108,3.84155
3,2,128,4.9,7.56,4.3,6.45,0.35763,4.17686
3,3,150,4.9,6.66,3.73,5.51,0.38587,3.39666
3,4,150,4.9,7.065,4.15,6.18,0.37071,3.90785
3,5,150,4.91,7.11,4.26,6.33,0.37723,3.95863
3,6,150,4.91,6.955,4.02,6.09,0.34193,4.06121
3,7,150,5.0,6.955,4.23,6.46,0.32497,4.45987
3,8,150,5.0,6.81,4.35,6.67,0.32026,4.64823
3,9,150,4.14,5.455,3.7,5.85,0.27467,4.52659
3,10,150,3.74,5.11,3.55,5.61,0.27511,4.33528
3,11,150,3.42,5.02,3.59,5.61,0.28952,4.18849
3,12,150,3.61,4.8,3.29,5.07,0.30987,3.6144
3,13,150,3.3,4.8,3.34,5.35,0.25847,4.32029
3,14,150,3.77,5.51,4.18,7.01,0.2123,6.5098
