month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,4.33,6.12,4.36,6.26,0.46296,3.42434
1,2,150,3.93,5.4,3.89,5.67,0.42395,3.28183
1,3,150,4.21,5.755,3.81,5.45,0.47643,2.92732
1,4,150,4.23,5.855,3.89,5.54,0.48786,2.93117
1,5,150,4.02,5.175,3.67,5.18,0.51896,2.63219
1,6,150,4.32,4.955,3.85,5.46,0.50203,2.83517
1,7,150,4.5,5.385,4.07,5.7,0.54637,2.80394
1,8,150,4.01,4.8,3.69,5.16,0.55698,2.50877
1,9,150,4.32,5.22,3.87,5.44,0.5346,2.71481
1,10,150,4.23,5.22,3.79,5.32,0.54656,2.61516
1,11,150,4.2,5.4,3.69,5.09,0.61436,2.32004
1,12,150,4.71,5.81,3.92,5.45,0.58124,2.57379
1,13,150,4.43,5.61,3.98,5.49,0.60927,2.51776
1,14,150,4.31,5.61,3.92,5.39,0.63059,2.41677
1,15,150,4.31,5.61,4.03,5.57,0.60076,2.57785
1,16,150,4.21,5.81,4.02,5.61,0.5685,2.68779
1,17,150,3.81,4.785,3.47,4.88,0.53628,2.43032
1,18,150,3.62,4.74,3.44,4.93,0.47389,2.65461
1,19,150,3.4,4.52,3.27,4.75,0.42817,2.73412
1,20,150,2.93,4.41,3.03,4.44,0.41584,2.60198
1,21,150,2.9,4.555,3.02,4.53,0.35793,2.93356
1,22,150,4.21,5.965,3.53,5.19,0.39721,3.13857
1,23,150,4.32,6.41,3.93,5.93,0.34531,3.92879
1,24,150,4.61,6.72,4.57,6.9,0.34621,4.56564
1,25,150,4.74,7.655,4.85,7.31,0.34712,4.83017
1,26,150,4.74,7.285,4.87,7.21,0.38726,4.43109
1,27,150,4.72,7.975,4.79,7.27,0.33641,4.90273
1,28,150,4.7,7.345,4.71,7.07,0.35652,4.58688
1,29,150,4.34,7.91,4.49,6.78,0.34564,4.49212
1,30,150,4.12,7.015,4.21,6.32,0.3576,4.09392
1,31,150,4.01,7.015,4.1,6.41,0.28917,4.78842
2,1,150,4.11,6.685,4.24,6.44,0.33458,4.35768
2,2,150,4.01,6.64,3.96,6.02,0.33389,4.07916
2,3,150,3.81,5.11,3.77,5.7,0.345,3.77974
2,4,150,3.81,5.365,3.91,5.84,0.36568,3.73004
2,5,150,4.01,5.365,3.86,5.58,0.44619,3.12722
2,6,150,3.8,4.955,3.67,5.34,0.426,3.08453
2,7,150,3.9,5.155,3.75,5.43,0.44324,3.05626
2,8,150,3.3,5.155,3.47,4.98,0.46319,2.72603
2,9,150,3.21,5.155,3.33,4.92,0.3882,3.0208
2,10,150,2.73,5.155,3.14,4.73,0.35242,3.09294
2,11,150,2.9,4.56,2.92,4.41,0.34481,2.92335
2,12,150,2.72,3.755,2.83,4.24,0.35483,2.76379
2,13,150,2.91,4.01,2.79,4.15,0.37265,2.61908
2,14,150,3.22,4.485,2.87,4.19,0.41675,2.45712
2,15,150,3.8,5.155,3.24,4.69,0.43506,2.67397
2,16,150,3.8,5.61,3.55,5.12,0.4503,2.85141
2,17,150,3.53,5.1,3.5,5.02,0.47012,2.71703
2,18,150,3.53,5.32,3.61,5.18,0.47246,2.79528
2,19,150,3.58,5.32,3.58,5.19,0.43731,2.94677
2,20,150,3.5,4.655,3.2,4.72,0.39468,2.86649
2,21,150,4.21,5.23,3.28,4.8,0.41079,2.8384
2,22,150,4.02,5.72,3.49,5.12,0.40176,3.07481
2,23,150,3.73,5.185,3.37,4.91,0.42464,2.84005
2,24,150,3.61,4.91,3.38,4.84,0.47189,2.61641
2,25,150,3.73,5.275,3.51,5.05,0.46194,2.7666
2,26,150,3.52,5.82,4.17,6.41,0.31257,4.54291
2,27,128,3.89,5.86,4.24,6.53,0.31096,4.64283
2,28,128,3.86,5.39,3.98,6.3,0.27252,4.90507
2,29,128,3.86,6.455,4.05,6.49,0.25688,5.26139
3,1,128,3.73,5.825,4.01,6.35,0.27208,4.94458
3,2,128,3.32,4.23,2.87,4.26,0.38328,2.6335
3,3,150,3.33,4.355,2.9,4.32,0.37023,2.73526
3,4,150,3.6,4.73,3.05,4.51,0.3919,2.74903
3,5,150,3.61,4.955,2.9,4.27,0.3933,2.59855
3,6,150,3.71,4.955,2.89,4.28,0.38811,2.62466
3,7,150,3.7,4.375,2.75,4.07,0.38379,2.51702
3,8,150,3.5,4.155,2.52,3.77,0.36125,2.42491
3,9,150,3.71,4.6,2.84,4.2,0.38571,2.58918
3,10,150,3.7,4.41,2.86,4.17,0.42444,2.41418
3,11,150,3.92,4.975,3.22,4.82,0.36492,3.08015
3,12,150,4.21,5.64,3.9,5.83,0.36661,3.7133
3,13,150,4.12,6.11,3.98,5.93,0.37296,3.73766
3,14,150,3.62,5.75,3.74,6.04,0.2495,4.99665
3,15,150,3.51,5.84,3.74,6.14,0.23239,5.33875
3,16,150,3.31,4.475,3.47,5.74,0.22641,5.08509
3,17,150,3.1,4.2,3.12,5.12,0.23236,4.45283
3,18,150,2.92,4.31,3.02,4.99,0.22692,4.41265
3,19,150,3.5,5.265,3.2,4.83,0.34747,3.18689
3,20,150,4.0,5.855,3.42,5.0,0.41465,2.93579
3,21,150,4.01,5.755,3.42,4.94,0.44353,2.78072
3,22,150,4.44,5.81,3.81,5.59,0.40707,3.3246
3,23,150,4.62,6.065,3.93,5.73,0.42102,3.33155
3,24,150,4.6,5.81,4.22,6.35,0.35344,4.14403
3,25,150,4.3,5.055,3.8,5.9,0.2981,4.31841
3,26,150,3.65,4.71,3.41,5.54,0.24102,4.69662
3,27,150,2.91,4.355,2.95,5.18,0.17841,5.48178
3,28,150,3.0,4.51,2.94,5.25,0.16968,5.76779
3,29,150,2.73,3.875,2.52,4.37,0.18719,4.45894
3,30,150,2.72,3.875,2.47,4.32,0.18277,4.48278
3,31,150,3.11,4.255,2.87,4.75,0.22399,4.24428
4,1,150,2.91,4.255,2.44,3.88,0.26798,3.05495
4,2,150,2.9,4.01,2.27,3.61,0.26676,2.85152
4,3,150,2.6,3.7,2.03,3.34,0.22878,2.93733
4,4,150,2.6,3.81,2.23,3.92,0.17873,4.14403
4,5,150,2.51,4.565,2.44,4.53,0.15009,5.48557
4,6,150,2.61,4.51,2.57,4.6,0.16822,5.08855
4,7,150,3.03,4.855,2.99,5.03,0.21,4.70796
4,8,150,4.42,5.965,3.7,6.07,0.23229,5.28072
4,9,150,4.22,5.575,3.55,5.71,0.25187,4.69546
4,10,150,3.44,5.21,3.49,6.26,0.1672,6.96177
4,11,150,3.84,5.21,3.62,6.4,0.17487,6.8736
4,12,150,3.5,4.7,3.18,6.02,0.14091,7.67415
4,13,150,3.5,4.555,3.11,5.76,0.15043,6.96241
4,14,150,3.5,4.41,3.12,5.75,0.15281,6.86278
4,15,150,3.51,4.7,3.21,5.28,0.2302,4.62791
4,16,150,3.51,5.775,3.52,5.67,0.24939,4.69679
4,17,150,3.74,5.775,3.65,5.79,0.26952,4.5389
4,18,150,3.52,5.91,3.5,5.62,0.25573,4.57001
4,19,150,3.57,5.91,3.41,5.57,0.237,4.77922
4,20,150,3.41,5.91,3.97,7.02,0.17468,7.54508
4,21,150,3.1,5.53,3.42,6.47,0.14175,8.21172
4,22,150,3.44,6.91,3.81,7.13,0.1463,8.81284
4,23,150,3.0,6.08,3.03,6.29,0.11165,9.78622
4,24,150,2.73,5.585,2.82,6.06,0.10326,10.12959
4,25,150,1.62,3.855,1.75,3.72,0.10648,6.04195
4,26,150,2.3,4.01,2.03,4.01,0.1261,5.6039
4,27,150,2.11,3.0,1.79,3.37,0.14428,4.20946
4,28,150,2.31,3.855,2.2,3.79,0.19152,3.7976
4,29,150,2.61,4.455,2.83,4.81,0.20183,4.63437
4,30,150,3.01,8.1,3.49,5.86,0.21233,5.43806
5,1,150,3.62,8.655,4.0,6.56,0.23195,5.71679
5,2,150,5.24,8.81,4.4,6.96,0.27209,5.42472
5,3,150,5.82,8.81,4.34,6.99,0.25064,5.76657
5,4,150,5.62,8.81,4.34,7.02,0.24783,5.83454
5,5,150,5.24,8.43,4.04,6.5,0.25215,5.34076
5,6,150,4.41,6.88,3.57,5.93,0.22087,5.34858
5,7,150,3.24,6.0,3.23,5.65,0.18213,5.87852
5,8,150,4.04,8.425,3.73,6.29,0.20738,5.9471
5,9,150,4.55,8.34,3.96,6.48,0.23522,5.5863
5,10,150,5.03,8.92,4.64,7.71,0.22145,6.9422
5,11,150,5.37,8.92,4.69,7.79,0.2202,7.04519
5,12,150,5.01,8.34,4.53,7.54,0.21808,6.87215
5,13,150,4.55,7.9,4.35,7.55,0.18628,7.72296
5,14,150,5.25,10.48,5.0,8.61,0.19311,8.57201
5,15,150,5.11,8.385,4.45,7.63,0.19472,7.55626
5,16,150,5.23,8.82,4.63,7.76,0.2126,7.19982
5,17,150,5.23,9.33,5.01,8.44,0.20839,7.94997
5,18,150,5.52,9.33,5.21,8.55,0.23236,7.44252
5,19,150,4.45,8.6,4.67,8.26,0.175,8.86879
5,20,150,4.13,8.6,4.59,8.17,0.17147,8.90338
5,21,150,3.65,8.765,4.77,8.41,0.1763,8.97354
5,22,150,4.48,8.42,4.56,8.0,0.18039,8.38905
5,23,150,4.13,8.105,4.2,7.45,0.17324,8.05421
5,24,150,5.22,7.775,4.54,7.38,0.24242,6.23161
5,25,150,6.1,9.395,5.71,8.84,0.30198,6.41539
5,26,150,6.11,9.35,6.08,9.59,0.27586,7.40224
5,27,150,6.01,9.35,5.89,9.37,0.26566,7.423
5,28,150,5.64,9.17,5.91,9.32,0.27604,7.1921
5,29,150,5.11,9.17,5.55,9.06,0.23825,7.74258
5,30,150,4.2,6.155,4.49,7.77,0.18996,7.82952
5,31,150,4.2,6.9,4.28,7.1,0.22114,6.40311
6,1,150,4.61,7.725,5.25,9.36,0.17081,10.22989
6,2,150,6.11,10.94,6.45,11.39,0.17615,12.16024
6,3,150,6.11,9.78,6.28,11.01,0.18045,11.54179
6,4,150,6.24,10.445,6.48,11.28,0.185,11.60029
6,5,150,5.53,9.175,5.93,10.7,0.1637,12.09123
6,6,150,5.55,9.065,5.39,9.17,0.20037,8.88669
6,7,150,4.56,8.14,4.01,6.62,0.22598,5.87961
6,8,150,5.23,8.885,4.44,7.5,0.2073,7.08811
6,9,150,5.41,9.2,4.93,8.74,0.17288,9.47073
6,10,150,7.04,12.61,6.09,10.43,0.19686,10.2373
6,11,150,6.64,12.7,6.17,10.79,0.18168,11.24662
6,12,150,7.04,14.455,7.25,12.87,0.17282,13.9489
6,13,150,6.51,13.03,7.22,13.3,0.15325,15.83927
6,14,150,7.0,13.085,7.17,12.89,0.16541,14.44897
6,15,150,7.0,11.62,6.69,12.16,0.16013,13.98422
6,16,150,6.64,10.075,6.26,11.5,0.15504,13.56189
6,17,150,6.66,9.44,6.04,10.12,0.21215,9.40841
6,18,150,6.66,8.955,5.17,8.1,0.28669,6.08564
6,19,150,7.28,11.395,6.09,9.8,0.25264,8.04051
6,20,150,8.0,11.505,6.6,10.53,0.26319,8.39453
6,21,150,8.23,13.23,7.35,11.58,0.27834,8.87879
6,22,150,8.9,12.36,7.5,11.77,0.28283,8.92653
6,23,150,9.41,13.855,8.58,13.48,0.28209,10.2426
