month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,3.51,4.265,3.14,4.58,0.41894,2.67179
1,2,150,3.31,4.1,3.07,4.51,0.40654,2.68441
1,3,150,3.0,4.01,2.84,4.14,0.41865,2.42048
1,4,150,3.3,4.055,2.86,4.12,0.4515,2.29162
1,5,150,2.61,3.855,2.47,3.53,0.48079,1.88716
1,6,150,2.72,3.855,2.58,3.62,0.54142,1.79158
1,7,150,2.72,3.91,2.66,3.79,0.49558,1.98287
1,8,150,2.32,3.255,2.35,3.35,0.48385,1.78293
1,9,150,2.42,2.9,2.37,3.3,0.5708,1.57674
1,10,150,2.61,2.955,2.41,3.34,0.58525,1.57311
1,11,150,2.71,3.355,2.68,3.73,0.5787,1.76949
1,12,150,2.71,3.31,2.69,3.67,0.66071,1.5993
1,13,150,2.8,3.4,2.72,3.63,0.78771,1.41337
1,14,150,2.71,3.555,2.72,3.69,0.69328,1.55973
1,15,150,2.7,3.455,2.71,3.67,0.71118,1.52609
1,16,150,2.51,3.4,2.48,3.38,0.6827,1.44134
1,17,150,2.51,3.4,2.37,3.23,0.65532,1.41611
1,18,150,2.72,3.4,2.43,3.34,0.6168,1.52184
1,19,150,2.61,3.4,2.45,3.4,0.59034,1.59118
1,20,150,2.9,3.4,2.47,3.47,0.53371,1.73127
1,21,150,2.9,3.4,2.35,3.33,0.5105,1.71204
1,22,150,2.4,3.31,2.23,3.15,0.51526,1.60826
1,23,150,2.3,2.9,2.15,3.07,0.48115,1.63914
1,24,150,2.21,2.855,2.09,2.96,0.50807,1.52342
1,25,150,2.21,2.855,2.11,2.97,0.53071,1.48857
1,26,150,2.32,3.2,2.24,3.16,0.53483,1.57309
1,27,150,2.51,3.31,2.33,3.25,0.56073,1.57177
1,28,150,2.5,3.2,2.2,3.06,0.56427,1.47566
1,29,150,2.51,3.2,2.08,2.94,0.52415,1.4843
1,30,150,2.02,3.155,2.08,2.96,0.50115,1.53781
1,31,150,2.02,2.855,2.05,2.93,0.48472,1.55555
2,1,150,2.01,2.8,1.95,2.89,0.38478,1.78628
2,2,150,2.2,2.8,2.0,2.99,0.36323,1.91797
2,3,150,2.11,2.7,1.99,2.96,0.37879,1.84623
2,4,150,2.24,2.8,2.02,2.97,0.40143,1.7803
2,5,150,2.33,2.855,2.11,3.14,0.37972,1.95405
2,6,150,2.1,2.755,2.0,2.93,0.4061,1.74668
2,7,150,1.91,2.755,2.0,2.93,0.40843,1.73836
2,8,150,2.01,3.9,2.32,3.44,0.38177,2.13219
2,9,150,1.72,3.565,2.19,3.25,0.38076,2.02229
2,10,150,1.62,3.31,2.06,2.99,0.43355,1.7053
2,11,150,2.03,3.7,2.41,3.54,0.40123,2.12844
