month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,149,1.5,2.82,1.92,3.72,0.13292,4.97334
1,2,149,1.54,2.94,2.04,3.9,0.1373,5.08355
1,3,150,1.52,2.91,1.94,3.58,0.1536,4.25361
1,4,150,1.51,2.91,1.78,3.19,0.16916,3.51139
1,5,150,1.31,2.555,1.65,2.94,0.17025,3.22664
1,6,150,1.31,2.71,1.67,2.78,0.22151,2.50099
1,7,150,1.6,3.055,1.91,3.29,0.19257,3.28192
1,8,150,1.51,2.575,1.75,3.1,0.17348,3.35101
1,9,150,1.74,3.475,2.06,3.54,0.19392,3.51003
1,10,150,2.1,3.755,2.24,4.38,0.12965,5.99029
1,11,150,2.35,6.665,3.13,6.05,0.13368,8.05417
1,12,150,2.35,7.35,3.22,6.2,0.13493,8.18701
1,13,150,2.93,7.855,3.58,6.88,0.1359,9.03095
1,14,150,2.53,7.27,3.22,6.48,0.11989,9.47574
1,15,150,2.81,6.41,3.24,6.18,0.13901,7.96129
1,16,150,2.51,6.01,2.9,5.63,0.13145,7.6076
1,17,150,2.51,4.21,2.99,5.72,0.1371,7.45452
1,18,150,2.42,5.235,3.02,5.49,0.1597,6.32852
1,19,150,3.11,6.575,3.39,6.04,0.17129,6.58524
1,20,150,3.16,6.53,3.27,5.93,0.16016,6.82222
1,21,150,2.31,5.1,2.6,4.66,0.16769,5.16425
1,22,150,2.01,6.11,2.27,4.16,0.15626,4.88069
1,23,150,2.31,5.93,2.46,4.44,0.16372,5.02074
1,24,150,2.12,4.79,2.57,5.16,0.12096,7.48465
1,25,150,2.43,4.925,2.87,5.48,0.13865,7.07283
1,26,150,2.91,6.92,2.99,5.68,0.14072,7.2485
1,27,150,3.0,6.205,3.05,5.72,0.14516,7.1188
1,28,150,2.61,5.41,2.75,5.33,0.13234,7.15844
1,29,150,2.71,5.41,2.61,4.49,0.19319,4.46879
1,30,150,2.4,4.365,2.49,4.29,0.19189,4.29765
1,31,150,2.82,6.04,3.05,5.07,0.22121,4.56875
2,1,150,2.8,6.51,3.3,5.59,0.20418,5.33844
2,2,150,2.83,6.51,3.29,5.65,0.19315,5.62959
2,3,150,2.4,6.04,2.96,5.4,0.1589,6.24729
2,4,150,2.35,6.51,3.05,5.59,0.15582,6.56761
2,5,150,1.42,5.52,2.3,4.84,0.10829,7.7448
2,6,150,1.42,4.025,1.94,4.15,0.10414,6.88843
2,7,150,1.4,2.765,1.73,3.71,0.10362,6.17625
