month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,3.81,5.61,3.98,5.76,0.44111,3.25242
1,2,150,3.21,4.9,3.19,4.57,0.46995,2.47403
1,3,150,3.01,5.365,3.08,4.5,0.41584,2.63725
1,4,150,3.01,4.41,2.81,4.02,0.47018,2.1793
1,5,150,3.21,4.855,3.13,4.44,0.50052,2.31225
1,6,150,3.41,5.21,3.33,4.65,0.56556,2.2373
1,7,150,4.4,5.71,3.64,5.06,0.57358,2.41292
1,8,150,3.3,5.21,3.55,4.96,0.56304,2.39294
1,9,150,4.4,5.575,3.64,5.13,0.51887,2.60952
1,10,150,3.16,5.21,3.34,4.79,0.46688,2.6045
1,11,150,2.83,4.91,3.37,5.0,0.37998,3.11419
1,12,150,2.96,4.465,3.19,4.69,0.39742,2.83665
1,13,150,2.81,4.255,3.02,4.37,0.44247,2.46045
1,14,150,2.92,4.155,3.1,4.43,0.47881,2.37257
1,15,150,3.1,4.255,3.3,4.69,0.49534,2.45758
1,16,150,3.16,4.655,3.39,4.85,0.47743,2.60002
1,17,150,3.93,6.165,3.89,5.69,0.41521,3.34131
1,18,150,4.2,6.3,3.85,5.74,0.372,3.62007
1,19,150,3.62,6.075,3.71,5.53,0.36649,3.52719
1,20,150,3.83,5.52,3.52,5.36,0.32987,3.66608
1,21,150,3.42,5.165,3.23,4.87,0.34771,3.21151
1,22,150,2.92,4.01,2.68,3.86,0.44833,2.15761
1,23,150,2.92,4.055,2.73,3.89,0.48662,2.0632
1,24,150,3.42,4.91,3.06,4.51,0.39595,2.731
1,25,150,3.24,5.385,3.14,4.6,0.41419,2.70405
1,26,150,3.63,5.43,3.26,4.71,0.44544,2.6401
1,27,150,4.01,5.7,3.49,5.19,0.37526,3.25465
1,28,150,4.12,5.7,3.57,5.27,0.3922,3.20924
1,29,150,3.81,4.865,3.23,4.74,0.40692,2.82284
1,30,150,3.53,4.565,3.13,4.63,0.38693,2.84809
1,31,150,3.81,4.455,3.19,4.8,0.34848,3.1642
2,1,150,3.71,4.455,3.05,4.43,0.43016,2.54323
2,2,150,3.51,4.455,3.17,4.62,0.42312,2.67693
2,3,150,3.41,4.455,3.18,4.58,0.45102,2.54977
2,4,150,3.41,4.455,3.14,4.48,0.48586,2.3779
2,5,150,3.63,5.255,3.43,4.81,0.54576,2.36613
2,6,150,4.41,6.055,3.79,5.38,0.49762,2.80939
2,7,150,4.54,6.055,3.73,5.37,0.45916,2.95324
2,8,150,5.21,6.155,3.79,5.56,0.40592,3.31096
2,9,150,5.3,6.155,3.81,5.63,0.38706,3.46376
2,10,150,3.82,5.775,3.11,4.81,0.30271,3.48623
2,11,150,2.52,4.21,2.49,3.85,0.30649,2.76678
2,12,150,2.52,4.41,2.44,3.68,0.35014,2.41806
2,13,150,2.82,4.255,2.62,3.93,0.35859,2.54326
2,14,150,2.52,3.955,2.43,3.64,0.3588,2.35415
2,15,150,3.01,4.155,2.68,3.94,0.39797,2.38039
