month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,0.8,1.2,0.88,1.5,0.19645,1.47621
1,2,150,0.71,1.555,0.88,1.57,0.1706,1.71939
1,3,150,0.81,1.555,0.87,1.57,0.16608,1.7542
1,4,150,0.81,1.455,0.86,1.54,0.17057,1.68459
1,5,150,0.9,1.2,0.77,1.25,0.24164,1.05668
1,6,150,0.91,1.2,0.83,1.34,0.24934,1.1096
1,7,150,1.0,1.255,0.93,1.46,0.28172,1.1122
1,8,150,1.01,1.255,0.99,1.52,0.32135,1.05804
1,9,150,0.91,1.2,0.95,1.42,0.35685,0.92289
1,10,150,0.91,1.355,1.03,1.53,0.36867,0.97105
1,11,150,1.01,1.565,1.15,1.82,0.27722,1.39963
1,12,150,0.9,1.475,1.1,1.75,0.26629,1.38698
1,13,150,0.9,2.01,1.09,1.77,0.23889,1.50976
1,14,150,0.9,2.01,1.03,1.73,0.21121,1.61295
1,15,150,0.92,1.9,0.98,1.7,0.18725,1.73032
1,16,150,0.9,1.555,0.79,1.41,0.17016,1.54755
1,17,150,0.63,1.32,0.67,1.24,0.15481,1.45984
1,18,150,0.7,1.055,0.66,1.17,0.17025,1.28438
1,19,150,0.7,1.1,0.67,1.19,0.1767,1.26767
1,20,150,0.6,1.0,0.57,1.08,0.1386,1.39494
1,21,150,0.61,0.955,0.53,0.92,0.1867,0.93912
1,22,150,0.7,1.055,0.63,1.2,0.1411,1.52136
1,23,150,0.7,1.1,0.63,1.22,0.13488,1.60641
1,24,150,0.9,1.2,0.73,1.36,0.14521,1.69411
1,25,150,1.0,1.31,0.81,1.42,0.18312,1.47077
1,26,150,1.1,1.51,1.02,1.7,0.21612,1.55779
1,27,150,1.01,1.6,1.07,1.92,0.16393,2.17172
1,28,150,1.11,2.04,1.24,2.17,0.17861,2.29553
1,29,150,1.1,1.9,1.17,2.1,0.16799,2.32945
1,30,150,0.91,1.9,1.1,2.02,0.15384,2.39643
1,31,150,0.91,1.455,1.0,1.92,0.13554,2.5233
2,1,150,0.81,1.355,0.95,1.63,0.19147,1.63296
2,2,150,0.71,1.255,0.78,1.31,0.20704,1.2397
2,3,150,0.71,1.255,0.86,1.38,0.25284,1.1338
2,4,150,0.81,1.3,0.93,1.48,0.26455,1.17431
2,5,150,0.81,1.575,0.91,1.41,0.31153,0.99937
2,6,150,0.8,1.355,0.85,1.28,0.33826,0.86325
2,7,150,0.9,1.355,0.89,1.33,0.37575,0.83211
2,8,150,0.81,1.3,0.82,1.23,0.37094,0.77462
2,9,150,0.81,1.3,0.8,1.18,0.39587,0.71741
2,10,150,0.8,1.2,0.73,1.07,0.39785,0.64681
2,11,150,0.81,1.255,0.8,1.2,0.35317,0.78149
2,12,150,0.81,1.255,0.78,1.18,0.33622,0.79908
2,13,150,0.91,1.41,0.83,1.26,0.32188,0.87818
2,14,150,0.91,1.365,0.82,1.25,0.3304,0.85554
2,15,150,0.8,1.155,0.77,1.19,0.31531,0.83515
2,16,150,0.81,1.1,0.73,1.11,0.33761,0.74641
2,17,150,0.8,1.055,0.69,1.05,0.33672,0.70682
2,18,150,0.71,1.055,0.78,1.32,0.21166,1.22524
2,19,150,0.8,1.255,0.98,1.75,0.17219,1.90098
2,20,150,0.8,1.255,1.01,1.77,0.17859,1.87019
2,21,150,0.61,1.155,0.87,1.63,0.14666,2.0137
2,22,150,0.71,1.2,0.87,1.64,0.14465,2.04634
2,23,150,0.8,1.2,0.78,1.43,0.15856,1.65662
2,24,150,0.6,0.955,0.54,0.95,0.17983,0.99725
2,25,150,0.61,1.1,0.6,1.12,0.14583,1.38513
2,26,150,0.81,1.255,0.7,1.29,0.15597,1.50886
2,27,128,0.63,1.495,0.7,1.31,0.14539,1.63355
2,28,128,0.93,2.03,0.8,1.49,0.14868,1.81813
2,29,128,1.03,2.165,0.88,1.57,0.17072,1.72061
3,1,128,0.76,1.795,0.71,1.33,0.14939,1.61067
3,2,128,0.63,1.2,0.61,1.17,0.13603,1.53913
3,3,150,0.71,1.7,0.69,1.25,0.16209,1.42717
3,4,150,0.61,1.365,0.64,1.22,0.13972,1.56029
3,5,150,0.71,1.61,0.75,1.55,0.11192,2.40641
3,6,150,0.8,1.7,0.83,1.65,0.12218,2.37906
3,7,150,0.81,1.7,0.86,1.69,0.12753,2.34721
3,8,150,0.6,1.4,0.78,1.59,0.11567,2.39767
3,9,150,0.51,1.055,0.69,1.43,0.11145,2.22512
3,10,150,0.41,0.8,0.49,0.87,0.16925,0.9611
3,11,150,0.41,0.8,0.45,0.77,0.1966,0.7596
3,12,150,0.51,0.8,0.51,0.87,0.19117,0.8753
3,13,150,0.5,0.8,0.48,0.85,0.17961,0.89083
3,14,150,0.51,1.0,0.54,1.05,0.12967,1.43443
3,15,150,0.51,0.855,0.5,1.0,0.12297,1.42581
3,16,150,0.5,0.855,0.53,1.05,0.12545,1.47201
3,17,150,0.5,0.755,0.41,0.87,0.10777,1.40417
3,18,150,0.5,0.855,0.4,0.88,0.09982,1.51607
3,19,150,0.5,0.655,0.34,0.65,0.13622,0.85648
3,20,150,0.5,0.7,0.4,0.79,0.12145,1.14727
3,21,150,0.5,0.755,0.41,0.77,0.14207,0.98076
3,22,150,0.5,0.755,0.41,0.77,0.14183,0.97768
3,23,150,0.5,0.6,0.36,0.68,0.13517,0.90259
3,24,150,0.3,0.555,0.31,0.64,0.11686,0.95274
3,25,150,0.3,0.5,0.27,0.57,0.10461,0.94323
3,26,150,0.3,0.555,0.23,0.54,0.08458,1.08771
3,27,150,0.3,0.6,0.29,0.63,0.09669,1.12385
3,28,150,0.31,0.8,0.33,0.69,0.1092,1.09889
3,29,150,0.51,0.8,0.38,0.75,0.12708,1.03871
3,30,150,0.51,0.755,0.37,0.66,0.16492,0.73975
3,31,150,0.51,0.8,0.38,0.68,0.17248,0.73439
4,1,150,0.5,0.7,0.35,0.61,0.18785,0.62105
4,2,150,0.5,0.7,0.33,0.59,0.17196,0.6397
4,3,150,0.3,0.7,0.31,0.65,0.10493,1.07372
4,4,150,0.3,0.7,0.29,0.66,0.09293,1.21961
4,5,150,0.3,0.7,0.28,0.7,0.07675,1.58086
4,6,150,0.2,0.4,0.17,0.54,0.05416,1.83422
4,7,150,0.2,0.455,0.22,0.64,0.06188,1.83137
4,8,150,0.2,0.755,0.29,0.71,0.08078,1.51024
4,9,150,0.3,0.91,0.37,0.85,0.0908,1.60788
4,10,150,0.21,0.655,0.29,0.68,0.08504,1.3719
4,11,150,0.21,0.655,0.29,0.68,0.08504,1.3719
4,12,150,0.3,0.655,0.32,0.82,0.07475,1.89978
4,13,150,0.3,0.765,0.35,0.89,0.07625,2.01959
4,14,150,0.21,0.755,0.28,0.75,0.06841,1.91015
4,15,150,0.4,1.065,0.4,1.0,0.07788,2.20862
4,16,150,0.6,1.255,0.55,1.24,0.09406,2.261
4,17,150,0.6,1.2,0.47,1.07,0.09338,1.96321
4,18,150,0.42,1.02,0.44,1.15,0.07275,2.74013
4,19,150,0.42,1.11,0.47,1.19,0.07636,2.69788
4,20,150,0.3,0.855,0.32,0.93,0.0627,2.61567
4,21,150,0.3,0.81,0.28,0.82,0.06178,2.34151
4,22,150,0.31,0.955,0.35,0.96,0.06647,2.53766
4,23,150,0.6,1.365,0.62,1.25,0.11746,1.86729
4,24,150,1.0,1.8,0.78,1.48,0.13957,1.89629
4,25,150,1.41,2.255,1.21,2.25,0.15051,2.71966
4,26,150,1.62,2.74,1.37,2.48,0.16124,2.84054
4,27,150,1.62,2.74,1.34,2.49,0.15038,3.01022
4,28,150,1.42,2.775,1.17,2.29,0.1306,3.10878
4,29,150,1.42,2.775,1.12,2.23,0.12265,3.1961
4,30,150,0.81,2.275,0.92,1.83,0.12208,2.63763
5,1,150,1.1,2.5,1.07,2.0,0.14533,2.49085
5,2,150,1.1,2.455,1.06,1.92,0.16081,2.20548
5,3,150,0.91,2.355,1.0,1.91,0.13887,2.46745
5,4,150,0.9,2.355,0.98,1.94,0.12406,2.75683
5,5,150,0.9,1.795,0.79,1.66,0.10919,2.64367
5,6,150,0.6,1.155,0.53,1.38,0.07333,3.25463
5,7,150,0.6,1.5,0.74,1.8,0.08037,3.84886
5,8,150,0.91,1.7,0.82,1.87,0.09021,3.56207
5,9,150,1.01,2.475,0.99,2.08,0.10945,3.28926
5,10,150,1.01,2.43,0.95,2.02,0.10555,3.3161
5,11,150,1.1,2.81,1.01,2.02,0.12393,2.86187
5,12,150,0.82,1.7,0.78,1.54,0.12659,2.14859
5,13,150,0.62,2.25,0.74,1.59,0.10268,2.67485
5,14,150,0.41,1.21,0.51,1.2,0.08417,2.45527
5,15,150,0.51,1.3,0.61,1.35,0.09572,2.42375
5,16,150,0.52,1.3,0.67,1.45,0.10203,2.44371
5,17,150,1.01,2.655,1.0,1.99,0.12241,2.85933
5,18,150,1.3,2.765,1.15,2.1,0.15941,2.42143
5,19,150,1.82,3.5,1.45,2.67,0.15468,3.1549
5,20,150,2.24,3.655,1.95,3.85,0.12578,5.40104
5,21,150,2.24,3.71,2.11,4.07,0.13486,5.38355
5,22,150,2.11,3.875,2.13,4.08,0.13602,5.35688
5,23,150,1.91,3.555,1.86,3.8,0.11573,5.73194
5,24,150,2.02,3.51,2.01,3.98,0.12587,5.57167
5,25,150,1.71,4.08,1.69,3.09,0.15684,3.6131
5,26,150,1.85,3.64,1.75,3.09,0.17591,3.30096
5,27,150,2.04,3.155,1.74,3.02,0.18549,3.10172
5,28,150,2.41,4.71,2.27,4.08,0.1658,4.5636
5,29,150,2.5,4.71,2.26,3.99,0.17497,4.28636
5,30,150,2.5,3.955,2.29,3.97,0.18625,4.06263
5,31,150,2.32,3.9,2.18,3.87,0.17424,4.1629
6,1,150,2.41,3.9,2.26,4.02,0.17231,4.36806
6,2,150,2.04,3.43,1.97,3.23,0.23168,2.8171
6,3,150,2.42,3.9,2.22,3.75,0.20515,3.57134
6,4,150,2.82,4.3,2.45,4.03,0.22935,3.54328
6,5,150,3.01,4.74,2.99,5.7,0.13877,7.35987
6,6,150,3.32,5.265,3.04,5.8,0.13869,7.49389
6,7,150,4.3,8.565,4.42,8.05,0.15978,9.26706
6,8,150,5.48,8.565,4.95,8.64,0.18344,8.94393
6,9,150,5.48,8.565,4.83,8.53,0.17673,9.07971
6,10,150,5.45,8.4,4.45,7.55,0.20335,7.2386
6,11,150,5.31,8.4,4.78,8.3,0.18746,8.44992
6,12,150,4.62,7.91,4.01,6.9,0.19348,6.86046
6,13,150,4.6,6.685,4.28,7.54,0.17664,8.0352
6,14,150,5.43,8.0,4.84,8.22,0.2023,7.91233
6,15,150,5.43,8.11,4.91,8.35,0.20205,8.03766
6,16,150,5.43,8.11,5.05,8.26,0.23512,7.13101
6,17,150,5.83,8.805,5.18,8.63,0.21874,7.84484
6,18,150,4.98,7.75,4.45,7.53,0.20448,7.189
6,19,150,4.9,9.015,4.81,8.09,0.20899,7.60496
6,20,150,5.82,10.94,5.67,9.28,0.23474,8.0147
6,21,150,5.82,10.94,5.74,9.4,0.23368,8.14775
6,22,150,5.81,8.555,5.74,9.05,0.27725,6.9564
6,23,150,5.63,9.095,5.71,8.99,0.27908,6.88208
6,24,150,5.24,8.32,5.12,8.2,0.25738,6.63618
6,25,150,5.0,7.495,4.36,6.94,0.26501,5.50932
6,26,150,4.82,7.055,3.84,5.96,0.29821,4.36161
6,27,150,4.53,6.505,3.63,5.83,0.25549,4.74638
6,28,150,4.32,6.505,3.77,6.01,0.26331,4.79289
6,29,150,4.32,5.665,3.97,6.06,0.32775,4.15769
6,30,150,3.85,5.665,3.95,6.1,0.30554,4.38788
7,1,150,3.85,5.665,3.92,6.15,0.28134,4.68478
7,2,150,4.53,8.16,4.21,6.8,0.24671,5.67476
7,3,150,5.4,7.41,4.45,7.03,0.27371,5.45586
7,4,150,6.02,9.165,4.79,7.69,0.25629,6.24283
7,5,150,6.92,9.41,6.09,9.52,0.28833,7.12383
7,6,150,7.57,11.19,7.15,11.15,0.29154,8.28235
7,7,150,7.21,11.685,6.96,10.89,0.28813,8.15367
7,8,150,7.11,10.805,6.69,10.6,0.27093,8.28244
7,9,150,6.92,9.84,6.06,9.97,0.22966,8.74926
7,10,150,5.0,8.44,4.47,7.84,0.18041,8.21476
7,11,150,4.53,6.44,3.52,5.92,0.20911,5.56004
7,12,150,5.0,6.44,3.58,5.76,0.25269,4.72777
7,13,150,5.04,7.12,3.79,6.36,0.21145,5.92418
7,14,150,5.54,9.95,4.69,7.7,0.23116,6.72838
7,15,150,6.03,10.975,5.26,8.51,0.2475,7.07882
7,16,150,6.46,11.03,5.81,9.59,0.22687,8.4894
7,17,150,7.54,13.51,6.67,11.16,0.21419,10.30216
7,18,150,7.54,13.51,6.89,11.5,0.21711,10.5078
7,19,150,7.4,12.41,6.84,11.49,0.21159,10.69379
7,20,150,7.43,13.085,7.34,12.2,0.22048,11.02419
7,21,150,9.11,15.455,8.34,13.38,0.25547,10.89223
7,22,150,7.13,12.565,7.48,11.96,0.25997,9.61653
7,23,150,7.13,11.86,6.83,11.13,0.23905,9.49608
7,24,150,6.72,11.545,6.48,10.64,0.23197,9.26833
7,25,150,6.52,9.94,5.78,9.52,0.22925,8.3634
