month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,148,0.9,1.53,1.04,1.54,0.38459,0.95223
1,2,149,0.9,1.26,1.0,1.49,0.38002,0.92542
1,3,150,1.0,1.41,1.13,1.65,0.4258,0.95036
1,4,150,1.2,1.855,1.3,1.87,0.44751,1.04727
1,5,150,1.2,1.8,1.29,1.86,0.45374,1.03143
1,6,150,1.3,1.9,1.39,2.01,0.45229,1.11581
1,7,150,1.3,1.9,1.36,1.99,0.41642,1.16389
1,8,150,1.2,1.7,1.14,1.69,0.37722,1.0551
1,9,150,1.2,1.3,0.93,1.38,0.36718,0.88058
1,10,150,1.11,1.3,0.92,1.38,0.36935,0.87361
1,11,150,0.9,1.2,0.76,1.13,0.37707,0.70898
1,12,150,0.9,1.155,0.76,1.12,0.40062,0.67395
1,13,150,0.9,1.0,0.75,1.09,0.44043,0.61456
1,14,150,0.9,1.055,0.76,1.1,0.4645,0.5985
1,15,150,0.8,0.955,0.71,1.0,0.52248,0.50401
1,16,150,0.7,0.9,0.71,0.99,0.5999,0.45786
1,17,150,0.8,1.0,0.79,1.09,0.61049,0.49905
1,18,150,0.8,1.055,0.81,1.12,0.58801,0.5272
1,19,150,0.8,0.955,0.78,1.08,0.57497,0.51481
1,20,150,0.8,1.155,0.82,1.17,0.49667,0.61073
1,21,150,0.9,1.555,1.02,1.49,0.40906,0.88496
1,22,150,0.81,1.6,1.02,1.5,0.39922,0.90509
1,23,150,1.1,1.655,1.06,1.54,0.42527,0.88884
1,24,150,1.4,1.755,1.22,1.78,0.41644,1.04537
1,25,150,1.31,1.7,1.19,1.75,0.411,1.03326
1,26,150,1.1,1.51,1.0,1.49,0.36474,0.95228
1,27,150,1.1,1.4,0.95,1.43,0.35906,0.92279
1,28,150,0.91,1.4,0.96,1.45,0.33845,0.97699
1,29,150,0.91,1.4,0.87,1.26,0.42879,0.72453
1,30,150,1.0,1.455,0.98,1.38,0.50111,0.71974
1,31,150,1.0,1.41,1.03,1.42,0.61414,0.64806
2,1,150,1.0,1.465,1.02,1.42,0.57221,0.67575
2,2,150,1.0,1.465,0.98,1.38,0.55647,0.6685
2,3,150,1.0,1.2,0.95,1.31,0.57869,0.62325
2,4,150,1.0,1.155,0.95,1.41,0.38826,0.86367
2,5,150,0.91,1.1,0.9,1.37,0.34564,0.9046
2,6,150,0.91,1.155,0.95,1.42,0.36702,0.90641
2,7,150,1.0,1.155,0.94,1.4,0.37101,0.88767
2,8,150,1.0,1.1,0.92,1.38,0.3639,0.8812
2,9,150,0.91,1.21,0.86,1.22,0.51402,0.62514
2,10,150,1.0,1.2,0.87,1.22,0.53804,0.6059
2,11,150,0.9,1.2,0.83,1.17,0.5218,0.59282
2,12,150,0.81,1.2,0.81,1.14,0.5443,0.56219
2,13,150,0.71,1.2,0.81,1.14,0.52397,0.57637
2,14,150,0.81,1.2,0.77,1.08,0.52209,0.5478
2,15,150,0.7,1.0,0.73,1.03,0.53641,0.51329
2,16,150,0.9,1.0,0.78,1.1,0.52355,0.55391
2,17,150,0.9,1.055,0.78,1.1,0.53433,0.55022
2,18,150,0.91,1.1,0.8,1.13,0.53191,0.564
2,19,150,0.9,1.055,0.78,1.12,0.47902,0.59845
2,20,150,0.91,1.1,0.8,1.15,0.45197,0.64016
2,21,150,1.0,1.2,0.98,1.54,0.27828,1.18107
2,22,150,1.0,1.455,1.08,1.67,0.29625,1.22867
2,23,150,1.0,1.5,1.06,1.71,0.25384,1.39721
2,24,150,1.3,1.6,1.19,1.86,0.28711,1.40016
2,25,150,1.41,1.91,1.4,2.14,0.3305,1.45839
2,26,150,1.51,2.11,1.47,2.16,0.39879,1.30061
2,27,128,1.53,2.13,1.47,2.18,0.37868,1.36165
2,28,128,1.53,2.13,1.44,2.13,0.38639,1.31223
2,29,128,1.13,2.0,1.31,1.98,0.33956,1.32755
3,1,128,0.9,1.395,1.04,1.62,0.30361,1.16822
3,2,128,0.8,1.165,0.82,1.22,0.37094,0.77295
3,3,150,1.0,1.755,1.01,1.52,0.34278,1.01522
3,4,150,1.11,1.8,1.14,1.69,0.37604,1.06194
3,5,150,1.12,1.855,1.23,1.8,0.40639,1.07287
3,6,150,1.31,1.855,1.29,1.86,0.44732,1.03878
3,7,150,1.21,1.8,1.26,1.8,0.47876,0.96498
3,8,150,1.11,1.4,1.26,1.79,0.49232,0.94113
3,9,150,1.11,1.4,1.24,1.76,0.50868,0.90561
3,10,150,1.2,1.61,1.43,2.09,0.41562,1.22548
3,11,150,1.1,1.865,1.47,2.18,0.38685,1.33901
3,12,150,1.1,2.33,1.46,2.24,0.3176,1.568
3,13,150,1.0,1.61,1.28,2.02,0.27707,1.55677
3,14,150,1.01,1.755,1.27,2.0,0.28164,1.52203
3,15,150,1.1,1.5,1.09,1.63,0.35902,1.05286
3,16,150,1.1,1.555,1.3,2.16,0.21791,1.96713
3,17,150,1.11,1.655,1.38,2.29,0.2245,2.04308
3,18,150,1.1,1.655,1.43,2.32,0.24411,1.94725
3,19,150,1.0,1.365,1.39,2.26,0.23963,1.9224
3,20,150,0.9,1.255,1.38,2.26,0.23061,1.98027
3,21,150,1.01,1.655,1.31,1.93,0.39889,1.16156
3,22,150,1.2,1.655,1.3,1.85,0.48602,0.98351
3,23,150,1.51,2.01,1.44,2.08,0.44696,1.16639
3,24,150,1.7,2.6,1.95,3.39,0.18441,3.49587
3,25,150,1.7,2.375,1.94,3.38,0.18407,3.49136
3,26,150,1.6,1.855,1.73,3.17,0.15659,3.70808
3,27,150,1.61,2.12,1.82,3.43,0.1433,4.30794
3,28,150,1.3,1.8,1.75,3.33,0.13945,4.27875
3,29,150,1.3,1.855,1.7,2.84,0.21719,2.59065
3,30,150,1.61,2.675,1.93,3.11,0.25149,2.55547
3,31,150,1.91,3.765,2.29,3.67,0.25677,2.97282
4,1,150,1.91,3.465,2.19,3.37,0.31464,2.37731
4,2,150,2.3,3.6,2.38,3.67,0.30941,2.61571
