month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,3.03,3.9,2.95,4.18,0.49939,2.17998
1,2,150,3.03,3.9,2.97,4.2,0.51251,2.1528
1,3,150,2.91,3.855,2.88,4.11,0.48703,2.17509
1,4,150,2.54,3.51,2.7,3.78,0.55979,1.82926
1,5,150,2.54,3.71,2.68,3.79,0.51104,1.94767
1,6,150,2.4,3.255,2.33,3.23,0.5872,1.51906
1,7,150,2.54,3.765,2.48,3.45,0.56356,1.66559
1,8,150,2.62,4.01,2.77,4.06,0.40777,2.40987
1,9,150,2.81,4.01,2.92,4.19,0.46491,2.28576
1,10,150,3.42,4.2,3.14,4.48,0.48602,2.37303
1,11,150,3.6,4.855,3.56,5.07,0.48515,2.69333
1,12,150,3.42,4.8,3.43,4.87,0.50622,2.51408
1,13,150,3.31,4.53,3.08,4.26,0.61246,1.94515
1,14,150,3.31,4.855,3.16,4.42,0.55125,2.15995
1,15,150,2.8,4.63,3.01,4.32,0.46052,2.37268
1,16,150,2.8,4.065,2.75,3.94,0.47376,2.12486
1,17,150,2.81,4.255,2.8,4.15,0.38267,2.57142
1,18,150,3.1,4.465,2.95,4.35,0.39346,2.64663
1,19,150,2.56,4.065,2.71,4.02,0.38359,2.48702
1,20,150,2.63,3.9,2.64,3.79,0.46467,2.06744
1,21,150,2.42,3.21,2.63,3.75,0.48711,1.98314
1,22,150,2.81,3.9,2.65,3.67,0.59702,1.70403
1,23,150,2.41,3.63,2.49,3.49,0.55303,1.70215
1,24,150,2.51,3.955,2.5,3.53,0.51448,1.80375
1,25,150,2.71,4.165,2.57,3.63,0.51179,1.86275
1,26,150,2.5,3.82,2.31,3.28,0.50333,1.70201
1,27,150,2.32,3.42,2.15,3.1,0.4443,1.74358
1,28,150,2.1,3.42,2.11,3.06,0.43891,1.73158
1,29,150,2.5,3.6,2.16,3.12,0.441,1.76416
1,30,150,2.01,3.31,2.04,2.97,0.43038,1.70394
1,31,150,2.19,3.755,2.32,3.44,0.37969,2.14208
2,1,150,2.64,3.855,2.45,3.61,0.39669,2.18304
2,2,150,3.2,3.955,2.62,3.83,0.41577,2.24481
2,3,150,3.0,4.055,2.73,4.03,0.39613,2.43862
2,4,150,3.4,4.585,2.85,4.3,0.34306,2.86442
2,5,150,2.64,4.255,2.68,4.02,0.35636,2.60971
