month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,5.64,7.6,5.37,7.52,0.54903,3.68895
1,2,150,5.55,8.41,5.52,7.67,0.58632,3.6044
1,3,150,5.1,7.33,4.87,6.69,0.63473,2.98917
1,4,150,4.82,7.655,4.85,6.53,0.74509,2.63234
1,5,150,4.82,6.935,4.85,6.43,0.84148,2.40053
1,6,150,4.53,6.575,4.67,6.2,0.83359,2.3265
1,7,150,4.4,6.255,4.6,6.16,0.77426,2.42555
1,8,150,5.42,7.295,5.19,7.01,0.72095,2.88787
1,9,150,5.63,7.35,5.41,7.43,0.63449,3.3213
1,10,150,6.31,8.43,5.96,8.34,0.55789,4.04499
1,11,150,7.71,9.295,6.56,9.0,0.63984,3.99892
1,12,150,7.71,8.855,6.58,8.92,0.70084,3.73932
1,13,150,6.7,8.8,6.32,8.58,0.69536,3.61441
1,14,150,6.84,7.9,6.07,8.21,0.71828,3.38959
1,15,150,6.4,7.8,5.65,7.49,0.84103,2.7942
1,16,150,5.81,6.62,5.07,6.74,0.82584,2.54367
1,17,150,5.81,6.855,5.13,7.0,0.66833,3.02445
1,18,150,5.8,6.955,5.0,6.9,0.61403,3.14753
1,19,150,5.2,6.675,4.85,6.72,0.5918,3.14069
1,20,150,5.01,6.955,4.75,6.69,0.5292,3.35598
1,21,150,5.25,7.165,4.96,6.98,0.52611,3.51889
1,22,150,5.16,8.02,5.03,7.08,0.52687,3.56442
1,23,150,4.9,8.02,4.95,6.91,0.56202,3.33914
1,24,150,4.9,7.395,4.8,6.71,0.55578,3.26505
1,25,150,5.04,7.065,4.95,6.94,0.54435,3.4206
1,26,150,4.9,6.63,4.69,6.68,0.48779,3.53567
1,27,150,4.9,6.255,4.58,6.33,0.60088,2.93017
1,28,150,5.41,6.975,4.91,6.79,0.59943,3.14634
1,29,150,6.2,7.455,5.5,7.48,0.68799,3.17449
1,30,150,6.2,7.455,5.34,7.24,0.69812,3.04437
1,31,150,6.1,7.31,5.16,6.96,0.73526,2.82984
2,1,150,5.43,6.655,4.95,6.72,0.69503,2.83344
2,2,150,5.31,6.555,4.82,6.52,0.70979,2.71349
2,3,150,4.81,6.13,4.46,6.1,0.65729,2.6655
2,4,150,4.8,6.02,4.43,6.09,0.63054,2.731
2,5,150,4.8,6.02,4.3,5.94,0.60547,2.73506
2,6,150,3.91,6.51,4.2,5.84,0.57545,2.78042
2,7,150,3.61,6.02,3.93,5.47,0.56947,2.61997
2,8,150,3.61,6.02,4.0,5.62,0.53861,2.78868
2,9,150,3.61,6.24,4.04,5.73,0.50382,2.97064
2,10,150,4.01,6.71,4.32,6.14,0.496,3.21236
2,11,150,4.01,6.16,4.15,5.94,0.47965,3.17453
2,12,150,3.11,4.955,3.82,5.58,0.41947,3.25488
2,13,150,3.01,4.72,3.49,5.06,0.43627,2.87893
2,14,150,3.26,4.91,3.52,4.94,0.54785,2.42401
2,15,150,3.82,6.055,3.63,5.06,0.56399,2.43858
2,16,150,4.4,6.1,3.87,5.45,0.52569,2.74686
2,17,150,4.43,6.155,3.93,5.58,0.49528,2.92496
2,18,150,4.82,6.155,4.12,5.97,0.44259,3.36049
2,19,150,5.1,6.64,4.26,6.28,0.39464,3.80935
2,20,150,5.01,6.2,4.06,6.0,0.38761,3.68414
2,21,150,5.1,6.155,4.19,6.24,0.37156,3.94193
2,22,150,5.1,6.475,4.64,6.66,0.46318,3.64439
2,23,150,4.92,6.475,4.57,6.44,0.52807,3.23692
2,24,150,4.81,6.475,4.88,7.09,0.43217,4.05858
2,25,150,4.62,6.375,4.85,7.01,0.4421,3.95383
2,26,150,4.22,5.835,4.61,6.62,0.45934,3.64292
2,27,128,4.46,7.65,4.9,7.21,0.40192,4.32302
