month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,1.7,3.3,1.88,3.33,0.17437,3.58618
1,2,150,1.41,3.075,1.68,2.97,0.17558,3.17808
1,3,150,1.9,3.355,1.9,3.21,0.20431,3.06716
1,4,150,1.7,2.855,1.83,3.05,0.2174,2.78751
1,5,150,1.81,2.8,1.79,2.9,0.24224,2.45213
1,6,150,1.9,2.8,1.86,2.94,0.27641,2.26716
1,7,150,1.9,2.8,1.95,3.09,0.27101,2.41075
1,8,150,1.61,2.52,1.85,2.94,0.26836,2.31032
1,9,150,1.8,2.565,1.89,3.0,0.27024,2.34853
1,10,150,1.81,2.565,2.16,3.55,0.23046,3.10396
1,11,150,1.71,2.355,1.98,3.26,0.2288,2.86717
1,12,150,1.71,2.3,1.85,3.04,0.22878,2.67798
1,13,150,1.61,2.3,1.76,2.98,0.20467,2.84685
1,14,150,1.51,2.355,1.67,2.82,0.20743,2.66763
1,15,150,1.21,2.3,1.34,2.22,0.22545,1.97533
1,16,150,1.11,2.21,1.29,2.15,0.21804,1.96297
1,17,150,1.11,2.265,1.3,2.3,0.17357,2.48505
1,18,150,1.11,2.6,1.39,2.5,0.16315,2.83589
1,19,150,1.01,2.055,1.27,2.32,0.15788,2.6941
1,20,150,1.0,1.855,1.1,1.99,0.16442,2.23816
1,21,150,1.0,2.01,1.13,2.07,0.1563,2.43123
1,22,150,1.22,2.375,1.24,2.09,0.20645,1.98593
1,23,150,1.11,2.01,1.23,2.13,0.18703,2.17432
1,24,150,1.51,2.955,1.63,2.97,0.15857,3.44338
1,25,150,1.61,2.955,1.69,3.04,0.16407,3.42951
1,26,150,1.6,2.5,1.61,2.96,0.15441,3.49728
1,27,150,1.2,2.3,1.39,2.71,0.13167,3.65068
1,28,150,1.2,2.3,1.17,2.36,0.12053,3.43479
1,29,150,1.0,2.12,0.89,1.54,0.18767,1.56303
1,30,150,0.9,2.355,1.0,1.8,0.16302,2.04068
1,31,150,1.0,2.51,1.05,1.88,0.16929,2.07139
2,1,150,1.61,2.655,1.32,2.26,0.19822,2.20626
2,2,150,1.61,2.655,1.49,2.46,0.22427,2.19678
2,3,150,1.42,2.7,1.5,2.46,0.22972,2.15911
2,4,150,1.81,2.7,1.68,2.61,0.29531,1.92115
2,5,150,1.8,2.655,1.76,2.76,0.28227,2.09491
2,6,150,1.62,2.555,1.58,2.53,0.25732,2.04675
2,7,150,1.81,2.655,1.71,2.71,0.26701,2.14222
2,8,150,1.9,2.555,1.69,2.7,0.26177,2.15967
2,9,150,1.71,2.455,1.5,2.44,0.24171,2.0631
2,10,150,1.7,2.455,1.37,2.17,0.2698,1.7025
2,11,150,1.61,2.31,1.37,2.15,0.27982,1.64154
2,12,150,1.41,2.01,1.28,2.02,0.26975,1.58664
2,13,150,1.4,1.7,1.22,1.94,0.26336,1.54668
2,14,150,1.41,1.7,1.13,1.83,0.24178,1.55238
2,15,150,1.41,1.655,1.19,1.96,0.22638,1.73751
2,16,150,1.5,1.955,1.42,2.34,0.23305,2.02818
2,17,150,1.5,1.855,1.32,2.14,0.24395,1.80088
2,18,150,1.41,1.855,1.25,2.08,0.22319,1.86091
2,19,150,1.1,2.2,1.39,2.52,0.16087,2.89255
2,20,150,1.12,2.155,1.29,2.39,0.15184,2.86257
2,21,150,1.12,2.32,1.19,2.23,0.14525,2.76765
2,22,150,0.91,1.855,0.9,1.9,0.10757,3.05531
2,23,150,0.81,2.01,0.9,1.91,0.10712,3.08071
2,24,150,1.01,2.01,0.94,1.72,0.15911,1.98611
2,25,150,0.82,1.555,0.89,1.64,0.15334,1.95644
2,26,150,0.8,1.41,0.76,1.42,0.15012,1.71417
2,27,128,1.03,1.565,0.9,1.59,0.17805,1.6849
2,28,128,1.2,1.565,1.04,1.91,0.15383,2.26502
2,29,128,1.03,1.4,0.82,1.52,0.14654,1.88201
3,1,128,1.0,1.465,0.82,1.65,0.12186,2.37202
3,2,128,1.03,1.465,0.86,1.82,0.10787,2.92596
3,3,150,1.01,1.455,0.87,1.81,0.11219,2.80482
3,4,150,1.11,3.06,1.38,3.08,0.09483,5.58912
3,5,150,1.01,3.06,1.34,3.04,0.09245,5.64645
3,6,150,1.0,2.11,1.21,2.85,0.08535,5.73301
3,7,150,1.0,2.255,1.25,2.87,0.09049,5.45153
3,8,150,1.1,2.255,1.44,3.09,0.10286,5.19147
3,9,150,1.0,2.01,1.04,1.93,0.14981,2.33629
3,10,150,1.12,2.72,1.19,2.16,0.15929,2.49865
3,11,150,1.33,3.21,1.52,3.21,0.10725,5.19052
3,12,150,1.32,3.21,1.6,3.41,0.10509,5.60148
3,13,150,1.32,3.055,1.46,3.24,0.09691,5.7508
3,14,150,1.51,3.055,1.56,3.37,0.10164,5.71313
3,15,150,1.51,2.775,1.61,3.45,0.10388,5.73756
3,16,150,1.51,2.455,1.44,2.69,0.14578,3.33389
3,17,150,1.6,2.73,1.39,2.49,0.16692,2.76787
3,18,150,1.6,3.465,1.53,2.94,0.13553,3.87619
3,19,150,1.6,3.465,1.56,4.16,0.0697,10.38668
3,20,150,1.62,3.465,1.84,4.55,0.07843,9.99627
3,21,150,1.91,4.865,2.22,5.09,0.09056,9.65117
3,22,150,1.71,4.82,2.14,4.99,0.08732,9.80319
3,23,150,1.81,5.04,2.17,4.96,0.09084,9.36469
3,24,150,2.05,5.04,2.31,3.98,0.19226,3.97718
3,25,150,2.05,4.24,2.16,3.73,0.1889,3.7762
3,26,150,2.71,4.71,2.18,3.69,0.20355,3.53722
3,27,150,2.91,5.4,2.54,4.17,0.23399,3.60703
3,28,150,2.91,4.485,2.53,4.09,0.24687,3.40795
3,29,150,2.53,4.755,2.42,4.38,0.16292,4.9676
3,30,150,2.52,5.35,2.56,4.66,0.15828,5.41252
3,31,150,2.41,4.565,2.44,4.51,0.1508,5.44197
4,1,150,2.03,4.01,1.87,3.83,0.11505,5.81179
4,2,150,1.42,3.635,1.72,3.73,0.10188,6.30837
4,3,150,2.31,3.605,1.82,3.83,0.10775,6.16231
4,4,150,2.32,4.565,1.95,4.13,0.10653,6.70828
4,5,150,2.0,4.7,1.9,4.84,0.07503,11.14167
4,6,150,2.0,4.7,1.84,4.78,0.07295,11.34978
4,7,150,2.32,4.81,2.26,5.39,0.08424,10.97692
4,8,150,1.3,4.655,1.6,4.3,0.06918,10.83181
4,9,150,1.9,3.55,1.66,4.34,0.07242,10.3744
4,10,150,1.54,3.55,1.67,3.5,0.10987,5.5219
4,11,150,1.91,3.865,1.93,3.77,0.12991,5.14198
4,12,150,1.54,3.0,1.63,3.29,0.11907,4.83766
4,13,150,1.9,3.385,1.87,3.89,0.11061,6.11177
4,14,150,1.72,4.305,1.84,4.08,0.09687,7.23992
4,15,150,1.43,3.43,1.76,4.02,0.09103,7.57966
4,16,150,1.91,4.73,2.07,4.44,0.1033,7.42841
4,17,150,1.72,4.73,2.01,4.34,0.10191,7.34652
4,18,150,1.73,5.77,2.13,4.78,0.09443,8.70509
4,19,150,1.73,4.13,1.85,4.18,0.09328,7.68992
4,20,150,2.43,4.13,2.08,4.73,0.09183,8.84943
4,21,150,2.43,4.535,2.06,4.71,0.09084,8.90978
4,22,150,2.81,5.685,2.55,5.63,0.09739,9.95309
4,23,150,2.72,4.685,2.34,4.94,0.10764,7.94599
4,24,150,2.95,5.165,2.77,5.58,0.11946,8.18133
4,25,150,4.12,6.44,3.58,7.18,0.12148,10.37767
4,26,150,3.22,5.165,3.2,6.74,0.10764,10.85118
4,27,150,3.02,4.81,2.8,5.98,0.10431,9.89961
4,28,150,2.64,4.81,2.62,5.79,0.0972,10.2541
4,29,150,1.73,4.1,1.54,4.27,0.06574,11.39907
4,30,150,1.03,2.71,1.06,2.02,0.13953,2.59435
5,1,150,1.03,2.71,1.01,1.95,0.13377,2.59643
5,2,150,1.3,2.8,1.15,2.46,0.10489,4.05492
5,3,150,2.13,4.02,1.79,3.52,0.12713,4.88746
5,4,150,2.6,4.465,2.21,4.07,0.15393,4.82895
5,5,150,2.51,4.465,2.13,4.0,0.14415,5.00884
5,6,150,2.6,5.205,2.26,4.17,0.1533,4.96616
5,7,150,3.82,6.575,2.94,5.91,0.12055,8.59928
5,8,150,3.08,5.21,2.45,5.26,0.10281,8.83829
5,9,150,3.82,5.21,2.62,5.55,0.10633,9.02861
5,10,150,3.22,5.21,2.76,5.68,0.11338,8.72603
5,11,150,3.01,4.74,2.56,5.44,0.10558,8.90326
5,12,150,2.52,4.12,1.97,3.58,0.15955,4.12818
5,13,150,2.23,3.855,2.01,3.88,0.1344,5.13906
5,14,150,2.02,3.855,1.83,3.44,0.14582,4.26086
5,15,150,2.72,4.64,2.36,4.4,0.14856,5.37167
5,16,150,3.8,5.275,3.12,5.85,0.14565,7.25944
5,17,150,3.6,4.955,3.01,5.71,0.14148,7.24736
5,18,150,3.6,4.955,3.05,5.57,0.15687,6.51078
5,19,150,3.62,5.51,3.88,7.4,0.13867,9.55279
5,20,150,3.6,5.51,3.73,7.12,0.13797,9.22876
5,21,150,3.62,6.205,3.75,6.83,0.15907,7.8958
5,22,150,4.39,7.03,3.95,7.12,0.16401,8.03186
5,23,150,4.21,7.03,3.84,7.01,0.15734,8.17779
5,24,150,3.41,6.7,3.18,5.46,0.19425,5.41921
5,25,150,3.52,7.575,3.53,6.52,0.15205,7.81767
5,26,150,3.4,6.16,3.15,6.02,0.13746,7.83727
5,27,150,3.7,6.655,3.36,6.2,0.15287,7.3961
5,28,150,4.12,7.755,3.82,6.9,0.16313,7.81798
5,29,150,3.92,7.52,3.74,6.61,0.17492,7.09648
5,30,150,4.01,6.765,3.33,5.5,0.22521,4.89625
5,31,150,4.12,7.175,3.66,6.08,0.21894,5.52669
6,1,150,3.81,7.175,3.45,5.87,0.20219,5.64825
6,2,150,3.7,6.765,3.23,5.49,0.20196,5.29147
6,3,150,3.82,8.565,3.87,6.84,0.17548,7.32473
6,4,150,5.81,9.465,4.35,7.58,0.1839,7.83379
6,5,150,5.71,8.71,3.95,6.99,0.17431,7.52308
6,6,150,5.81,8.71,4.07,7.3,0.16768,8.09066
6,7,150,6.11,9.74,4.6,8.19,0.17065,8.96547
6,8,150,5.71,8.33,4.22,7.32,0.18656,7.48299
6,9,150,3.91,6.53,3.39,6.12,0.16321,6.92771
6,10,150,4.11,7.71,3.91,7.04,0.16464,7.91605
6,11,150,3.91,6.26,3.61,6.49,0.16593,7.26025
6,12,150,3.51,4.155,3.14,5.91,0.14471,7.36646
6,13,150,2.41,4.01,2.77,5.77,0.11079,9.04397
6,14,150,3.51,5.555,3.45,6.58,0.13877,8.49851
6,15,150,2.57,5.575,3.13,6.05,0.13397,8.03634
6,16,150,5.12,7.775,4.14,7.34,0.17387,7.91402
6,17,150,5.82,8.495,4.35,7.24,0.21943,6.56847
6,18,150,6.24,9.175,5.16,8.62,0.21593,7.90676
6,19,150,6.64,10.225,5.23,8.81,0.20859,8.28726
6,20,150,6.24,10.225,5.44,9.12,0.21275,8.45419
6,21,150,6.15,9.62,5.19,9.01,0.18726,9.18167
6,22,150,5.6,10.79,5.24,9.65,0.15338,11.47883
6,23,150,4.7,10.79,5.15,9.27,0.16539,10.38743
6,24,150,4.66,10.9,5.05,9.29,0.15372,11.03736
6,25,150,4.42,11.035,5.18,9.67,0.14768,11.85936
6,26,150,4.15,11.035,5.11,9.65,0.14249,12.18821
6,27,150,5.68,9.875,5.49,9.9,0.16468,11.13292
6,28,150,5.68,9.875,5.29,9.54,0.16408,10.76284
6,29,150,5.68,9.875,5.46,9.71,0.17186,10.57082
6,30,150,7.81,13.795,6.76,11.79,0.18415,12.16757
7,1,150,7.91,12.94,6.76,11.63,0.1931,11.58315
7,2,150,7.9,12.94,6.32,10.97,0.18697,11.18882
7,3,150,5.15,11.04,5.68,10.23,0.16488,11.49506
7,4,150,7.81,14.995,6.44,11.61,0.16396,13.10923
7,5,150,5.11,10.055,5.21,9.22,0.17538,9.87186
7,6,150,4.51,8.83,4.63,8.5,0.15481,10.03781
7,7,150,5.01,10.485,5.51,9.84,0.16901,10.84718
7,8,150,5.11,11.57,5.87,10.47,0.16954,11.51777
7,9,150,5.11,10.265,5.4,9.27,0.19379,9.2128
7,10,150,6.33,12.86,6.06,10.71,0.17519,11.48071
7,11,150,9.14,15.94,8.03,14.1,0.17903,14.87254
7,12,150,10.22,15.94,8.29,14.5,0.18176,15.11847
7,13,150,10.61,16.465,9.84,16.16,0.23111,14.11731
7,14,150,10.31,17.81,9.44,15.86,0.2108,14.8042
7,15,150,9.93,15.185,8.48,14.51,0.19669,14.25224
7,16,150,9.8,12.365,7.18,12.03,0.21329,11.13342
7,17,150,6.53,10.465,6.04,10.15,0.21072,9.47843
7,18,150,5.33,9.855,5.13,9.76,0.13917,12.56972
7,19,150,5.33,10.24,5.39,9.93,0.15392,11.77678
7,20,150,5.01,7.655,5.07,9.54,0.14377,11.95888
7,21,150,5.01,8.82,4.99,9.49,0.13975,12.17453
7,22,150,4.14,8.01,4.47,9.01,0.12006,13.14878
7,23,150,4.55,8.01,4.13,7.27,0.17774,7.71173
7,24,150,4.21,6.965,4.0,7.28,0.15916,8.41502
7,25,150,4.33,9.825,4.28,7.91,0.15236,9.45987
7,26,150,4.33,10.32,4.4,8.8,0.12182,12.68521
7,27,150,5.24,12.855,5.65,11.21,0.12442,15.86528
7,28,150,4.11,12.855,5.36,10.9,0.11719,16.25912
7,29,150,3.56,12.855,4.95,10.41,0.10826,16.66925
7,30,150,4.52,13.23,5.49,11.16,0.11746,16.60108
7,31,150,4.64,13.945,5.89,11.98,0.11727,17.85573
8,1,150,3.95,9.11,5.27,10.83,0.11426,16.51192
8,2,150,4.56,9.11,5.22,10.76,0.11335,16.52089
8,3,150,6.07,10.4,5.85,11.73,0.12129,16.96743
8,4,150,3.45,8.84,4.6,10.08,0.09897,17.53347
8,5,150,3.03,8.895,4.29,8.62,0.12081,12.50962
8,6,150,5.08,9.355,4.44,8.22,0.15096,9.90105
8,7,150,5.08,9.675,4.65,11.6,0.0778,25.67984
8,8,150,3.6,8.55,3.45,9.75,0.0645,26.5823
8,9,150,5.08,9.955,5.33,12.32,0.08911,23.72413
8,10,150,4.5,9.22,4.69,11.62,0.07852,25.47814
8,11,150,3.61,7.685,4.68,11.81,0.07639,26.65202
8,12,150,3.68,10.09,4.91,9.21,0.14488,11.47623
8,13,150,4.43,9.775,4.89,9.19,0.14488,11.44377
8,14,150,3.51,6.53,3.76,7.54,0.12134,10.90082
8,15,150,3.62,6.53,3.9,7.24,0.14976,8.78284
8,16,150,4.72,8.93,3.99,6.7,0.21192,6.23193
8,17,150,4.1,7.0,3.62,6.21,0.1948,6.143
8,18,150,4.1,8.285,3.92,6.51,0.22179,5.85534
8,19,150,4.22,8.875,4.45,7.07,0.2671,5.58089
8,20,150,3.83,8.695,4.06,6.62,0.2386,5.65511
8,21,150,3.8,7.075,3.66,6.04,0.22571,5.36974
8,22,150,3.32,5.61,3.24,5.28,0.23808,4.51392
8,23,150,3.84,8.42,3.66,6.21,0.2026,5.96917
8,24,149,4.06,9.14,3.9,6.94,0.17098,7.57989
8,25,148,4.09,9.695,3.96,7.08,0.16821,7.83681
