month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,149,1.4,2.22,1.35,2.06,0.32674,1.41523
1,2,150,1.3,1.92,1.39,2.21,0.26584,1.75043
1,3,150,1.2,1.655,1.31,2.14,0.24098,1.81204
1,4,150,1.2,1.755,1.3,2.16,0.22354,1.92956
1,5,150,1.2,1.855,1.37,2.29,0.21408,2.11449
1,6,150,1.6,2.56,1.46,2.45,0.21345,2.26439
1,7,150,1.51,1.855,1.38,2.25,0.23973,1.91884
1,8,150,1.51,1.855,1.4,2.22,0.26567,1.75906
1,9,150,1.42,2.065,1.4,2.23,0.26883,1.7483
1,10,150,1.22,1.855,1.32,2.06,0.29119,1.53393
1,11,150,1.31,1.855,1.31,2.0,0.3216,1.39097
1,12,150,1.21,1.81,1.15,1.71,0.37319,1.07541
1,13,150,1.21,1.9,1.13,1.69,0.36091,1.08798
1,14,150,1.41,1.955,1.45,2.35,0.24579,1.96646
1,15,150,1.5,1.955,1.51,2.44,0.24895,2.02183
1,16,150,1.5,1.9,1.42,2.33,0.23386,2.02113
1,17,150,1.41,1.955,1.4,2.32,0.22244,2.086
1,18,150,1.32,1.8,1.31,2.24,0.1975,2.19749
1,19,150,1.02,1.555,0.94,1.49,0.26438,1.1877
1,20,150,0.71,1.41,0.74,1.21,0.23365,1.04716
1,21,150,0.61,1.11,0.64,1.08,0.20845,1.02025
1,22,150,0.7,1.2,0.69,1.13,0.23704,0.97029
1,23,150,0.7,1.0,0.71,1.12,0.27665,0.86512
1,24,150,0.81,1.2,0.81,1.22,0.33535,0.82699
1,25,150,0.82,1.355,0.88,1.34,0.3324,0.91055
1,26,150,1.0,1.455,0.96,1.45,0.34471,0.95925
1,27,150,1.2,1.755,1.22,1.91,0.28289,1.45167
1,28,150,1.41,2.2,1.44,2.29,0.26448,1.81739
1,29,150,1.52,2.11,1.39,2.25,0.25083,1.85255
1,30,150,1.7,2.365,1.59,2.51,0.27122,1.96148
1,31,150,1.81,3.85,2.11,3.47,0.22929,3.05005
2,1,150,1.82,3.21,1.97,3.28,0.2161,3.01101
2,2,150,1.7,2.875,1.74,3.0,0.1912,3.00561
2,3,150,1.5,2.875,1.62,2.89,0.16942,3.1794
2,4,150,1.13,2.42,1.41,2.65,0.14324,3.33244
2,5,150,1.02,1.8,0.97,1.56,0.252,1.28306
2,6,150,1.11,1.555,0.97,1.53,0.28211,1.16265
2,7,150,1.11,1.555,1.05,1.66,0.27301,1.29176
2,8,150,1.2,1.855,1.12,1.8,0.26061,1.44279
2,9,150,1.2,1.555,1.09,1.69,0.29713,1.23852
2,10,150,1.1,1.665,1.08,1.72,0.26433,1.36447
2,11,150,1.0,1.665,1.01,1.62,0.25296,1.32829
2,12,150,1.1,1.71,0.94,1.51,0.25167,1.23971
2,13,150,1.11,1.71,1.06,1.71,0.24653,1.43051
2,14,150,1.3,1.8,1.1,1.77,0.25162,1.45458
2,15,150,1.4,1.8,1.17,1.82,0.29782,1.3319
2,16,150,1.5,1.955,1.37,2.16,0.27292,1.68058
2,17,150,1.62,2.81,1.62,2.51,0.30442,1.8089
2,18,150,1.62,2.565,1.52,2.34,0.31093,1.66385
2,19,150,1.5,2.565,1.44,2.26,0.2862,1.70046
2,20,150,1.4,2.355,1.25,2.05,0.22676,1.81981
2,21,150,0.91,1.51,0.96,1.61,0.21185,1.50108
2,22,150,0.8,1.355,0.77,1.26,0.24105,1.06754
2,23,150,0.9,1.355,0.81,1.32,0.23784,1.1296
2,24,150,1.0,1.555,0.9,1.43,0.26564,1.12933
2,25,150,1.1,1.655,0.98,1.56,0.26516,1.23949
2,26,150,1.21,2.155,1.09,1.72,0.27671,1.32271
2,27,128,1.13,1.83,1.01,1.61,0.25989,1.29861
2,28,128,1.1,1.4,0.92,1.45,0.27945,1.11268
2,29,128,1.2,1.565,1.09,1.7,0.29072,1.26303
3,1,128,1.33,2.265,1.34,2.05,0.32462,1.41511
3,2,128,1.26,2.13,1.35,2.1,0.29778,1.53741
3,3,150,1.21,2.11,1.34,2.08,0.30007,1.51296
3,4,150,1.32,2.155,1.4,2.14,0.31749,1.50138
3,5,150,1.3,2.155,1.29,2.01,0.28965,1.50295
3,6,150,1.11,1.62,0.99,1.6,0.2472,1.32955
3,7,150,1.1,1.355,0.88,1.4,0.26243,1.12029
3,8,150,1.1,1.675,0.86,1.37,0.26094,1.09605
3,9,150,0.82,1.455,0.78,1.3,0.22473,1.15692
3,10,150,1.0,1.9,0.91,1.98,0.10045,3.40478
3,11,150,1.01,2.1,1.05,2.17,0.11243,3.36221
3,12,150,1.01,2.01,1.06,2.17,0.11465,3.30267
3,13,150,0.82,1.5,0.97,2.06,0.10516,3.3852
3,14,150,0.8,1.41,0.86,1.93,0.09367,3.53728
3,15,150,0.8,1.255,0.68,1.18,0.18792,1.20261
3,16,150,0.8,1.2,0.66,1.22,0.15277,1.45757
3,17,150,0.8,1.255,0.67,1.24,0.1549,1.46333
3,18,150,0.9,1.655,0.86,1.49,0.18734,1.52308
3,19,150,1.0,1.8,1.06,1.75,0.22988,1.5341
3,20,150,1.21,1.8,1.23,2.03,0.22278,1.82241
3,21,150,1.32,2.155,1.32,2.13,0.24948,1.76364
3,22,150,1.23,2.255,1.33,2.26,0.2024,2.17394
3,23,150,0.8,1.965,1.09,2.0,0.15552,2.3577
3,24,150,0.7,1.32,0.85,1.72,0.11946,2.52256
3,25,150,0.6,0.855,0.57,1.28,0.09392,2.33538
3,26,150,0.4,0.8,0.27,0.76,0.06527,2.04267
3,27,150,0.4,0.8,0.38,0.71,0.14432,0.89154
3,28,150,0.61,0.955,0.51,0.92,0.16505,1.03402
3,29,150,0.6,1.055,0.56,0.98,0.18578,1.00476
3,30,150,0.8,1.255,0.7,1.17,0.21288,1.08043
3,31,150,1.01,1.5,0.88,1.4,0.26686,1.1067
4,1,150,1.0,1.455,0.83,1.33,0.26394,1.05578
4,2,150,0.82,1.355,0.66,1.12,0.19842,1.09195
4,3,150,0.8,1.255,0.61,1.07,0.18129,1.12158
4,4,150,0.51,1.0,0.47,0.86,0.15386,1.01823
4,5,150,0.31,0.655,0.31,0.58,0.15108,0.6972
4,6,150,0.4,0.6,0.31,0.61,0.1305,0.82248
4,7,150,0.6,0.7,0.44,0.77,0.18706,0.78048
4,8,150,0.6,0.7,0.42,0.73,0.18031,0.76903
4,9,150,0.51,0.7,0.39,0.71,0.1654,0.79405
4,10,150,0.6,0.855,0.49,0.96,0.13107,1.29706
4,11,150,0.6,0.965,0.54,1.07,0.1277,1.47741
4,12,150,0.5,0.92,0.49,1.03,0.10997,1.6307
4,13,150,0.51,0.7,0.5,1.03,0.11068,1.62029
4,14,150,0.7,1.3,0.64,1.21,0.14211,1.53399
4,15,150,0.6,0.965,0.59,1.12,0.13625,1.47276
4,16,150,0.6,0.91,0.53,0.99,0.14536,1.23368
4,17,150,0.6,0.91,0.51,0.94,0.15649,1.1034
4,18,150,0.51,1.0,0.51,0.98,0.13807,1.26503
4,19,150,0.4,0.865,0.42,0.87,0.11196,1.35765
4,20,150,0.4,0.61,0.33,0.67,0.11697,1.00312
4,21,150,0.4,0.7,0.34,0.68,0.12067,0.99444
4,22,150,0.4,1.055,0.45,0.96,0.1061,1.56452
4,23,150,0.4,1.1,0.5,1.01,0.12175,1.4565
4,24,150,0.61,1.055,0.54,1.02,0.14355,1.28645
4,25,150,0.7,1.055,0.58,1.06,0.15474,1.24943
4,26,150,0.61,0.9,0.63,1.15,0.157,1.33762
4,27,150,0.7,0.9,0.75,1.43,0.1395,1.83515
4,28,150,0.7,0.9,0.7,1.37,0.1319,1.83975
4,29,150,0.7,0.9,0.67,1.34,0.12127,1.94059
4,30,150,0.7,1.12,0.76,1.5,0.12797,2.07336
5,1,150,0.61,1.12,0.66,1.38,0.10912,2.19326
5,2,150,0.4,0.755,0.37,0.82,0.09655,1.45696
5,3,150,0.4,0.7,0.33,0.78,0.08688,1.53467
5,4,150,0.4,0.755,0.37,0.82,0.09769,1.4399
