month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,2.92,5.855,3.18,5.09,0.25785,4.11873
1,2,150,3.2,5.265,3.11,4.91,0.27635,3.78504
1,3,150,3.34,5.265,3.35,5.18,0.3075,3.70954
1,4,150,3.34,5.01,3.39,5.43,0.2581,4.3884
1,5,150,3.73,5.155,3.63,6.01,0.22313,5.38107
1,6,150,4.41,5.84,4.01,6.51,0.24277,5.49494
1,7,150,4.41,6.555,4.19,6.74,0.25205,5.53601
1,8,150,4.41,6.555,4.07,6.57,0.24965,5.43151
1,9,150,4.51,6.555,4.06,6.33,0.29196,4.70159
1,10,150,4.01,6.555,3.69,5.49,0.37368,3.45396
1,11,150,3.33,6.275,3.53,5.29,0.35649,3.43538
1,12,150,3.2,4.51,3.08,4.69,0.32904,3.21341
1,13,150,3.2,4.51,3.25,5.05,0.30033,3.67377
1,14,150,3.21,4.62,3.4,5.22,0.31558,3.67575
1,15,150,3.1,4.4,3.22,5.25,0.23853,4.48861
1,16,150,3.51,5.695,3.59,5.96,0.22187,5.35744
1,17,150,3.42,6.54,3.88,6.4,0.22613,5.68103
1,18,150,3.31,6.54,3.81,6.53,0.195,6.45803
1,19,150,3.31,6.485,3.69,6.53,0.17569,6.98203
1,20,150,4.02,6.755,4.22,7.12,0.20678,6.74453
1,21,150,3.3,5.35,3.77,6.4,0.20328,6.13291
1,22,150,3.32,6.295,3.93,6.54,0.2194,5.93145
1,23,150,4.06,6.7,4.23,6.74,0.26449,5.35618
1,24,150,3.7,6.52,4.16,6.73,0.24775,5.59699
1,25,150,3.32,6.165,3.75,5.94,0.27121,4.6384
1,26,150,3.32,6.165,3.84,6.24,0.24283,5.2629
1,27,150,3.95,6.0,4.13,6.44,0.29139,4.78857
1,28,150,3.92,5.895,4.25,6.55,0.31037,4.66117
1,29,150,4.13,6.415,4.73,7.08,0.36138,4.55108
1,30,150,4.81,7.25,5.17,7.54,0.4237,4.36785
1,31,150,4.92,7.25,5.18,7.41,0.47699,3.97489
2,1,150,5.16,7.755,5.21,7.7,0.39085,4.70426
2,2,150,5.12,7.665,5.04,7.43,0.3916,4.53519
2,3,150,4.92,6.7,4.44,6.66,0.35706,4.31866
2,4,150,4.51,6.2,3.97,6.18,0.2963,4.54049
2,5,150,4.32,6.155,3.55,5.69,0.25744,4.60432
2,6,150,4.02,5.655,3.03,4.94,0.23751,4.23273
2,7,150,3.21,5.655,2.75,4.57,0.21813,4.1658
2,8,150,3.02,5.655,2.8,4.59,0.23283,3.98579
2,9,150,2.91,5.655,2.66,4.43,0.21779,4.03454
2,10,150,3.25,6.3,3.03,4.9,0.24858,4.06307
2,11,150,3.98,6.3,3.28,5.0,0.32499,3.45239
2,12,150,4.73,6.665,3.7,5.68,0.31352,4.01894
2,13,150,5.62,7.31,4.25,6.53,0.31492,4.60228
2,14,150,6.2,7.4,4.54,6.88,0.33845,4.62496
2,15,150,5.83,7.265,4.4,6.69,0.33406,4.5341
2,16,150,4.23,6.965,4.06,6.31,0.2976,4.62142
2,17,150,3.84,6.1,3.52,5.5,0.29149,4.08481
2,18,150,3.33,4.91,2.82,4.35,0.30744,3.12037
2,19,150,2.71,4.41,2.45,3.71,0.33517,2.51017
2,20,150,2.83,4.665,2.73,4.45,0.2409,3.77196
2,21,150,3.66,5.255,3.4,5.51,0.24604,4.60086
2,22,150,3.33,5.785,3.54,6.1,0.1911,6.12248
2,23,150,3.59,6.83,3.92,6.6,0.21041,6.16577
2,24,150,3.59,8.95,4.34,7.39,0.20094,7.14627
2,25,150,3.62,8.95,4.29,7.18,0.21264,6.66526
2,26,150,3.83,7.905,4.38,7.22,0.22717,6.38886
2,27,128,3.8,7.16,4.28,6.86,0.25795,5.54556
2,28,128,3.8,5.53,3.97,6.39,0.2529,5.23608
2,29,128,4.13,6.445,4.09,6.25,0.32148,4.34751
3,1,128,4.2,5.86,4.04,6.14,0.33177,4.17976
3,2,128,4.2,6.13,3.77,5.68,0.34685,3.75482
3,3,150,4.2,5.955,3.68,5.52,0.35824,3.5693
3,4,150,4.2,6.2,3.67,5.67,0.30385,4.09636
3,5,150,3.75,5.955,3.23,4.91,0.33513,3.3181
3,6,150,3.51,5.45,2.96,4.66,0.2799,3.56323
3,7,150,3.12,4.72,2.55,4.17,0.23459,3.6034
3,8,150,2.31,4.04,2.26,3.85,0.20174,3.71108
3,9,150,2.63,4.675,2.43,4.09,0.20895,3.84135
3,10,150,2.42,3.665,2.3,3.9,0.20317,3.74407
3,11,150,2.66,5.42,2.66,4.53,0.20051,4.39208
3,12,150,3.22,5.42,2.75,4.64,0.20901,4.35712
3,13,150,3.52,6.685,3.16,5.11,0.24528,4.28086
3,14,150,3.71,6.685,3.36,5.4,0.25277,4.42819
3,15,150,4.06,7.055,3.87,6.39,0.22603,5.67187
3,16,150,4.61,6.575,4.06,6.41,0.27654,4.93484
3,17,150,4.73,6.71,4.53,6.98,0.3115,4.9566
3,18,150,4.7,6.655,4.66,7.05,0.34282,4.69629
