month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,2.43,4.165,2.24,3.9,0.18486,4.01748
1,2,150,2.22,3.73,2.11,3.77,0.1683,4.17103
1,3,150,2.43,4.165,2.47,4.35,0.17645,4.6434
1,4,150,2.21,3.355,2.16,3.86,0.16921,4.25519
1,5,150,1.82,3.21,2.02,3.67,0.15948,4.23879
1,6,150,2.11,3.3,2.39,4.07,0.19989,3.94884
1,7,150,2.1,3.155,2.33,3.94,0.20584,3.74404
1,8,150,2.0,2.72,1.8,2.71,0.34724,1.79318
1,9,150,2.01,3.2,2.19,3.58,0.23437,3.09489
1,10,150,2.1,3.475,2.28,3.77,0.22317,3.37854
1,11,150,2.01,3.475,2.24,3.89,0.18627,3.97989
1,12,150,1.82,3.475,2.19,3.84,0.18104,4.01388
1,13,150,2.1,4.01,2.26,3.94,0.18298,4.08433
1,14,150,2.1,3.25,1.98,3.29,0.22183,2.95721
1,15,150,1.81,2.655,1.77,2.98,0.20956,2.79637
1,16,150,1.6,2.655,1.55,2.49,0.25159,2.05093
1,17,150,1.51,2.565,1.47,2.43,0.22724,2.15049
1,18,150,1.11,2.3,1.33,2.22,0.21557,2.03489
1,19,150,1.22,2.62,1.37,2.31,0.20663,2.18426
1,20,150,1.41,2.91,1.57,3.0,0.13849,3.88004
1,21,150,1.52,2.91,1.57,3.0,0.13801,3.89344
1,22,150,1.71,3.275,1.66,3.13,0.14358,3.93274
1,23,150,2.41,4.01,1.82,3.36,0.15305,4.00311
1,24,150,2.5,4.1,1.98,3.55,0.16607,3.97029
1,25,150,2.51,3.955,1.84,3.02,0.2292,2.65563
1,26,150,1.91,3.72,1.69,2.81,0.21779,2.56207
1,27,150,1.91,3.41,1.69,2.76,0.2367,2.3743
1,28,150,1.7,2.6,1.38,2.24,0.24091,1.89835
1,29,150,1.51,2.255,1.18,1.88,0.25998,1.51039
1,30,150,1.51,2.0,1.21,2.23,0.15386,2.64749
