month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,0.8,1.155,0.5,1.1,0.09919,1.90215
1,2,150,0.8,1.155,0.45,0.97,0.10204,1.63333
1,3,150,0.81,1.2,0.54,1.18,0.09925,2.04207
1,4,150,0.52,1.1,0.39,0.98,0.07845,2.14152
1,5,150,0.21,0.965,0.25,0.77,0.05778,2.39979
1,6,150,0.31,0.8,0.25,0.68,0.06589,1.82111
1,7,150,0.3,0.61,0.19,0.59,0.05707,1.88087
1,8,150,0.2,0.5,0.16,0.38,0.08739,0.75521
1,9,150,0.2,0.455,0.15,0.39,0.0703,0.96729
1,10,150,0.2,0.5,0.18,0.46,0.07773,1.02067
1,11,150,0.2,0.455,0.19,0.47,0.07837,1.02925
1,12,150,0.2,0.5,0.19,0.48,0.07876,1.04959
1,13,150,0.2,0.665,0.23,0.54,0.08909,1.03264
1,14,150,0.21,0.5,0.21,0.46,0.09994,0.79378
1,15,150,0.2,0.455,0.18,0.39,0.10351,0.65049
1,16,150,0.21,0.71,0.25,0.53,0.10498,0.86998
1,17,150,0.41,0.71,0.3,0.59,0.13171,0.78959
1,18,150,0.41,0.655,0.31,0.58,0.14111,0.73703
1,19,150,0.3,0.655,0.28,0.62,0.0961,1.11689
1,20,150,0.2,0.655,0.23,0.57,0.0808,1.21288
1,21,150,0.2,0.555,0.16,0.45,0.0646,1.23833
1,22,150,0.0,0.3,0.09,0.34,0.0464,1.40814
1,23,150,0.0,0.51,0.14,0.45,0.05642,1.44162
1,24,150,0.0,0.4,0.12,0.36,0.06148,1.05183
1,25,150,0.2,0.51,0.18,0.44,0.07701,0.99551
1,26,150,0.2,0.4,0.17,0.42,0.07405,0.9903
1,27,150,0.2,0.6,0.2,0.57,0.06517,1.52416
1,28,150,0.2,0.3,0.1,0.39,0.04582,1.64414
1,29,150,0.2,0.355,0.13,0.44,0.05265,1.5449
1,30,150,0.02,0.3,0.09,0.37,0.04367,1.69447
1,31,150,0.0,0.255,0.04,0.23,0.03142,1.80333
2,1,150,0.0,0.255,0.06,0.2,0.04776,0.80961
2,2,150,0.0,0.2,0.04,0.17,0.04069,0.86844
2,3,150,0.0,0.2,0.04,0.17,0.04141,0.85335
2,4,150,0.0,0.2,0.05,0.16,0.05076,0.60412
2,5,150,0.0,0.11,0.03,0.13,0.04082,0.65333
2,6,150,0.0,0.11,0.02,0.11,0.03262,0.79708
2,7,150,0.0,0.2,0.05,0.18,0.04599,0.75379
2,8,150,0.0,0.11,0.04,0.16,0.04072,0.81867
2,9,150,0.0,0.2,0.06,0.23,0.04247,1.11464
2,10,150,0.0,0.41,0.1,0.42,0.04382,1.88669
2,11,150,0.0,0.7,0.16,0.57,0.04901,2.2171
2,12,150,0.0,0.52,0.13,0.51,0.04336,2.33682
2,13,150,0.0,0.465,0.13,0.51,0.04407,2.31434
2,14,150,0.0,0.255,0.1,0.47,0.03861,2.60728
2,15,150,0.0,0.2,0.04,0.27,0.0296,2.34221
2,16,150,0.0,0.2,0.02,0.15,0.02718,1.56983
2,17,150,0.0,0.255,0.05,0.24,0.03757,1.40176
2,18,150,0.0,0.42,0.06,0.26,0.03881,1.40875
2,19,150,0.0,0.6,0.12,0.29,0.08307,0.59391
2,20,150,0.02,0.465,0.12,0.28,0.08359,0.57422
2,21,150,0.02,0.6,0.1,0.41,0.04381,1.85637
2,22,150,0.0,0.465,0.07,0.34,0.03739,1.97915
2,23,150,0.0,0.465,0.12,0.46,0.04484,2.00704
2,24,150,0.0,0.255,0.12,0.48,0.04305,2.21446
2,25,150,0.02,1.065,0.27,0.75,0.06471,2.03972
2,26,150,0.0,0.6,0.2,0.57,0.06449,1.55067
2,27,128,0.06,0.99,0.25,0.65,0.07112,1.58194
2,28,128,0.06,0.465,0.17,0.5,0.06029,1.49016
2,29,128,0.06,0.565,0.16,0.58,0.04776,2.33933
3,1,128,0.0,0.365,0.05,0.31,0.03059,2.57951
3,2,128,0.2,0.63,0.15,0.54,0.04756,2.16809
3,3,150,0.2,0.61,0.15,0.55,0.04933,2.09473
3,4,150,0.2,1.075,0.28,0.81,0.06232,2.28911
3,5,150,0.02,0.91,0.23,0.64,0.06703,1.68082
3,6,150,0.0,0.755,0.19,0.58,0.05943,1.7386
3,7,150,0.0,0.355,0.16,0.66,0.04348,3.02044
3,8,150,0.0,0.4,0.17,0.66,0.04395,2.95769
3,9,150,0.0,0.3,0.08,0.44,0.03333,3.14056
3,10,150,0.0,0.4,0.11,0.52,0.0382,2.93205
3,11,150,0.0,0.455,0.13,0.57,0.04083,2.85762
3,12,150,0.0,0.3,0.05,0.25,0.03627,1.544
3,13,150,0.0,0.255,0.04,0.23,0.03448,1.54667
3,14,150,0.0,0.6,0.16,0.59,0.04622,2.48068
3,15,150,0.0,1.1,0.3,0.88,0.06085,2.57482
3,16,150,0.0,1.21,0.33,0.94,0.06377,2.60308
3,17,150,0.2,1.63,0.43,1.08,0.07665,2.42654
3,18,150,0.4,2.11,0.6,1.57,0.07126,3.82636
3,19,150,0.21,1.155,0.28,1.03,0.04786,4.10944
3,20,150,0.21,0.655,0.18,0.8,0.0394,4.24661
3,21,150,0.3,0.655,0.17,0.77,0.03903,4.18483
3,22,150,0.3,0.92,0.24,0.93,0.0446,4.11085
3,23,150,0.2,0.555,0.04,0.5,0.02225,8.29945
3,24,150,0.0,0.555,0.04,0.47,0.02145,8.45396
3,25,150,0.0,0.3,0.01,0.26,0.01664,9.53629
3,26,150,0.0,0.2,0.0,0.17,0.01454,10.17993
3,27,150,0.0,0.11,0.0,0.08,0.01184,11.08846
3,28,150,0.0,0.2,0.06,0.27,0.03993,1.43569
3,29,150,0.0,0.31,0.1,0.41,0.04394,1.83586
3,30,150,0.0,0.355,0.11,0.42,0.04557,1.81411
3,31,150,0.0,0.355,0.1,0.41,0.04412,1.84326
4,1,150,0.0,0.355,0.1,0.38,0.04476,1.66819
4,2,150,0.0,0.255,0.04,0.23,0.03178,1.74105
4,3,150,0.0,0.3,0.01,0.15,0.01657,5.83368
4,4,150,0.0,0.765,0.14,0.73,0.03499,4.76373
4,5,150,0.92,2.815,0.94,2.37,0.07668,5.32108
4,6,150,1.12,3.51,1.19,2.73,0.09024,5.18642
4,7,150,1.4,3.51,1.31,2.87,0.09865,5.0145
4,8,150,1.4,3.51,1.3,2.8,0.10319,4.68398
4,9,150,0.85,3.51,1.11,2.58,0.08869,4.99137
4,10,150,0.3,1.455,0.42,1.27,0.05902,3.84039
4,11,150,0.3,1.265,0.32,1.19,0.04701,4.86434
4,12,150,0.02,0.755,0.19,0.91,0.03755,5.27304
4,13,150,0.3,0.855,0.21,0.89,0.04111,4.44288
4,14,150,0.4,1.265,0.34,1.13,0.05301,3.93606
4,15,150,0.51,1.775,0.64,1.68,0.07152,4.08289
4,16,150,0.9,2.775,0.9,2.25,0.0775,4.99804
4,17,150,1.82,3.055,1.44,2.94,0.11626,4.4097
4,18,150,2.03,3.2,1.67,3.29,0.12639,4.59963
4,19,150,1.85,3.695,1.96,4.35,0.09606,7.78658
4,20,150,1.85,4.01,1.99,4.39,0.09736,7.75844
4,21,150,2.72,4.815,2.25,4.63,0.1137,7.08887
4,22,150,1.7,4.265,1.94,4.28,0.09755,7.55193
4,23,150,2.51,4.01,1.92,4.2,0.09932,7.28981
4,24,150,2.41,3.9,1.73,3.41,0.1272,4.73255
4,25,150,2.31,3.23,1.59,3.18,0.12123,4.60293
4,26,150,1.25,2.655,1.09,3.05,0.06567,8.14139
4,27,150,2.31,2.955,1.75,4.15,0.08478,8.39867
4,28,150,2.41,3.83,2.26,4.9,0.10094,8.37438
4,29,150,2.51,3.83,2.22,4.78,0.10325,7.98706
4,30,150,2.61,6.005,2.46,5.14,0.10933,8.15912
5,1,150,2.42,6.72,2.49,5.05,0.11818,7.48025
5,2,150,2.21,6.005,2.14,4.46,0.11022,7.02809
5,3,150,2.0,3.01,1.73,3.93,0.09234,7.31391
5,4,150,2.03,6.11,2.18,4.57,0.10903,7.27608
5,5,150,2.54,5.71,2.44,4.78,0.1289,6.56322
5,6,150,2.54,5.6,2.37,4.45,0.14545,5.52306
5,7,150,2.4,5.195,2.08,4.06,0.1305,5.51741
5,8,150,2.31,5.195,1.92,3.78,0.12735,5.25048
5,9,150,1.92,3.31,1.71,3.48,0.11632,5.22132
5,10,150,1.4,2.71,1.11,3.56,0.05467,11.9022
5,11,150,1.31,2.91,1.23,3.92,0.05524,12.91396
5,12,150,1.01,2.91,1.07,3.66,0.051,13.41191
5,13,150,1.9,4.655,2.58,6.81,0.07092,16.6772
5,14,150,3.06,7.225,3.6,8.17,0.09223,15.20779
5,15,150,4.61,9.7,4.41,8.8,0.12265,12.61635
5,16,150,4.61,9.295,4.13,8.3,0.1205,12.07765
5,17,150,4.61,9.295,4.46,8.61,0.13385,11.44581
5,18,150,4.41,8.395,4.29,8.0,0.14778,9.80752
5,19,150,4.35,8.215,4.23,8.16,0.13393,10.84614
5,20,150,3.67,6.86,3.95,8.43,0.10474,13.91412
5,21,150,3.76,8.27,4.38,8.98,0.11475,13.64148
5,22,150,4.35,9.615,4.65,9.3,0.12208,13.37415
5,23,150,4.03,8.225,3.79,7.89,0.11106,12.33564
5,24,150,2.06,5.405,2.48,6.0,0.08183,12.60338
5,25,150,2.77,5.45,2.75,5.55,0.11913,8.15337
5,26,150,3.46,6.56,3.21,6.45,0.12074,9.3645
5,27,150,3.37,5.495,2.91,6.08,0.1101,9.5916
5,28,150,3.39,6.56,3.26,6.82,0.10973,10.77787
5,29,150,4.8,7.815,3.82,7.45,0.1304,10.12273
5,30,150,3.39,5.855,3.17,6.65,0.10902,10.57255
5,31,150,1.9,5.275,2.3,5.19,0.09313,9.5784
6,1,150,1.63,5.665,2.32,5.24,0.09309,9.67483
6,2,150,1.91,4.96,2.31,4.61,0.12261,6.60638
6,3,150,3.44,6.64,3.37,6.47,0.13578,8.50388
6,4,150,4.46,8.985,4.25,7.55,0.1728,8.17893
6,5,150,6.11,9.3,5.34,9.13,0.19705,8.96201
6,6,150,5.74,9.3,5.16,8.96,0.18645,9.16062
6,7,150,5.7,8.985,5.12,9.32,0.15966,10.73536
6,8,150,4.56,8.985,4.29,8.62,0.12096,12.50026
6,9,150,4.41,8.62,4.19,8.41,0.12094,12.19387
6,10,150,2.82,5.43,3.16,6.79,0.10279,11.40852
6,11,150,4.71,8.285,4.16,8.04,0.13331,10.73685
6,12,150,3.95,8.285,3.78,7.17,0.141,9.13498
6,13,150,4.43,7.955,3.73,6.35,0.20133,6.1325
6,14,150,3.08,7.015,3.17,6.12,0.13431,8.11042
6,15,150,3.8,7.15,3.53,6.55,0.15095,7.88761
6,16,150,3.8,8.22,3.67,6.59,0.16661,7.35046
6,17,150,5.93,8.565,4.27,7.31,0.19598,7.20137
6,18,150,5.92,8.755,4.45,7.56,0.20212,7.28298
6,19,150,6.32,8.755,4.83,7.45,0.30779,5.33482
6,20,150,6.63,9.185,5.73,9.0,0.28316,6.81823
6,21,150,6.91,11.365,6.61,10.46,0.27139,8.16535
6,22,150,8.21,13.765,7.87,12.39,0.2786,9.49519
6,23,150,8.76,14.23,8.23,12.8,0.29553,9.42041
6,24,150,11.55,15.91,8.67,14.13,0.23865,12.06778
6,25,150,9.31,14.885,7.56,12.84,0.20262,12.33845
6,26,150,7.08,14.23,7.01,12.12,0.18924,12.25954
6,27,150,5.87,10.57,6.04,10.49,0.18623,10.73933
6,28,150,7.25,10.975,6.6,11.3,0.19633,11.12076
6,29,150,6.52,9.965,5.43,9.03,0.21995,8.17754
6,30,150,7.72,10.655,6.14,9.84,0.25723,7.96687
7,1,150,8.66,11.365,6.73,11.21,0.21889,10.18183
7,2,150,10.1,12.99,7.21,12.62,0.18164,13.16148
7,3,150,8.59,15.785,7.12,13.31,0.14717,16.37119
7,4,150,10.69,23.165,9.22,16.74,0.16054,19.21417
7,5,150,13.3,24.2,10.38,18.08,0.1846,18.62756
7,6,150,13.3,24.2,10.87,19.31,0.17206,20.99698
7,7,150,8.94,21.62,10.2,18.27,0.16782,20.24356
7,8,150,8.88,19.395,9.46,17.08,0.16337,19.33466
7,9,150,10.26,19.01,9.3,15.87,0.19889,15.45946
7,10,150,9.66,15.855,8.58,14.97,0.1836,15.48261
7,11,150,10.44,17.295,8.48,13.69,0.24924,11.3332
7,12,150,10.44,17.295,8.42,13.92,0.22478,12.4089
7,13,150,9.13,15.63,7.72,12.91,0.21529,11.86595
7,14,150,9.13,14.065,7.43,12.32,0.22264,11.05212
7,15,150,9.19,14.31,7.56,12.94,0.19632,12.72748
7,16,150,10.12,15.06,8.55,14.58,0.19971,14.16083
7,17,150,10.12,14.22,8.32,13.98,0.21079,13.05242
7,18,150,13.4,16.64,10.07,15.97,0.2694,12.5268
7,19,150,13.4,17.77,10.66,17.46,0.2336,15.1397
7,20,150,13.4,18.51,11.51,18.99,0.22692,16.80499
7,21,150,9.32,16.2,10.36,18.39,0.17301,19.90664
7,22,150,10.47,18.655,11.16,19.79,0.1736,21.36741
7,23,150,7.97,17.52,9.41,17.98,0.13777,23.34758
7,24,150,8.75,18.24,9.47,17.51,0.15199,20.98433
7,25,150,9.48,18.24,9.86,17.7,0.16647,19.74356
7,26,150,13.64,19.15,10.7,17.71,0.22345,15.85447
7,27,150,13.42,17.62,9.92,16.17,0.23839,13.82063
7,28,150,12.14,16.41,9.6,15.73,0.23316,13.65599
7,29,150,8.92,14.665,8.62,14.58,0.20573,13.85304
7,30,150,6.83,13.82,6.82,11.53,0.20607,10.94119
7,31,150,6.62,14.04,6.3,10.87,0.19077,10.92079
8,1,150,7.71,14.04,6.99,11.53,0.22706,10.20006
8,2,150,7.96,14.04,7.6,12.04,0.27171,9.38744
8,3,150,7.81,12.12,7.21,11.49,0.26439,9.12794
8,4,150,9.26,12.12,8.03,12.3,0.31996,8.58036
8,5,150,10.42,14.31,10.37,16.15,0.2941,11.92572
8,6,150,11.85,21.035,11.91,18.58,0.29154,13.80244
8,7,150,18.83,26.9,14.01,21.69,0.30308,15.69242
8,8,150,18.83,26.9,14.09,21.73,0.30848,15.53854
8,9,150,19.12,28.81,13.82,21.97,0.26654,17.36341
8,10,150,12.27,21.2,10.79,18.4,0.19939,17.89422
8,11,150,9.47,18.485,9.17,16.1,0.17934,16.95123
8,12,150,7.98,13.035,7.62,13.84,0.16041,15.89703
8,13,150,9.7,16.165,8.52,15.05,0.17563,16.10603
8,14,150,10.86,19.385,9.82,16.38,0.21752,14.94388
8,15,150,11.51,20.69,10.51,16.8,0.26018,13.50102
8,16,150,10.82,20.375,10.19,16.37,0.25373,13.38952
8,17,150,10.82,18.685,9.71,15.42,0.26753,12.1555
8,18,150,10.72,16.95,9.42,15.2,0.24861,12.61417
8,19,150,7.9,12.2,6.86,11.96,0.1843,12.33523
8,20,150,7.89,10.955,6.05,10.29,0.20099,9.95087
8,21,150,7.8,11.01,6.94,13.16,0.14088,16.7708
8,22,150,5.66,10.165,5.83,11.74,0.11993,17.15985
8,23,150,6.26,10.165,5.83,11.55,0.125,16.27713
8,24,150,7.17,10.165,6.54,12.27,0.14531,15.25013
8,25,150,6.71,10.55,6.56,12.76,0.13099,17.28885
8,26,150,6.83,12.165,6.12,10.52,0.19308,10.48252
8,27,150,7.44,12.12,6.45,10.84,0.21008,10.14527
8,28,150,6.43,10.82,5.12,9.21,0.16604,10.29083
8,29,150,5.23,10.105,4.41,8.4,0.13854,10.86117
8,30,150,4.31,7.62,3.97,7.22,0.15966,8.31778
8,31,150,4.46,7.4,4.06,8.44,0.1108,13.23661
9,1,150,3.12,6.64,3.54,7.89,0.09547,14.21056
9,2,150,5.03,7.71,5.12,9.58,0.14683,11.80035
9,3,150,6.2,9.355,6.28,11.0,0.1811,11.50371
9,4,150,6.22,12.56,7.19,12.95,0.16434,14.59169
9,5,150,6.48,9.565,6.53,11.35,0.18555,11.64848
9,6,150,7.6,12.64,7.52,12.95,0.19223,12.93966
9,7,150,8.11,17.275,7.81,13.76,0.17728,14.62086
9,8,150,7.42,13.27,7.08,12.88,0.15985,14.83012
9,9,150,6.93,10.11,5.7,10.34,0.16045,11.875
9,10,150,5.02,9.655,4.65,9.18,0.12643,12.80813
9,11,150,5.0,7.675,3.4,6.87,0.11884,10.11408
9,12,150,2.86,6.565,2.71,4.98,0.15373,5.91938
9,13,150,2.86,6.565,3.03,5.78,0.13817,7.48341
9,14,150,4.03,6.565,3.5,6.42,0.15566,7.54645
9,15,150,5.01,9.455,4.65,8.75,0.14371,10.9712
9,16,150,4.73,9.455,4.56,8.67,0.13981,11.12012
9,17,150,4.55,9.985,4.63,9.1,0.12761,12.59569
9,18,150,4.32,9.985,4.23,8.98,0.10588,14.66472
9,19,150,2.91,9.42,3.42,7.89,0.08932,15.1509
9,20,150,2.63,8.39,3.05,6.93,0.09179,12.95708
9,21,150,2.51,6.32,2.66,6.44,0.08177,13.54161
9,22,150,2.64,8.72,3.01,7.04,0.087,13.87721
9,23,150,3.0,9.8,3.36,7.15,0.10511,11.76587
9,24,150,3.37,10.075,3.77,7.7,0.11605,11.58736
9,25,150,3.3,8.49,3.24,6.92,0.10433,11.45681
9,26,150,3.35,9.575,3.62,7.66,0.10652,12.44821
9,27,150,2.49,6.635,2.63,5.92,0.09349,10.88214
9,28,150,2.13,5.52,2.18,4.97,0.09157,9.32578
9,29,149,1.14,5.1,1.71,4.24,0.07898,9.22842
9,30,148,0.96,3.495,1.39,3.66,0.07158,8.86405
10,1,148,1.16,3.495,1.42,3.07,0.10208,5.1827
10,2,148,1.03,4.175,1.34,2.98,0.0956,5.35723
10,3,148,1.0,2.715,1.01,2.42,0.08281,5.02599
10,4,149,0.9,2.0,0.77,1.99,0.07372,4.67955
10,5,150,0.91,2.91,0.91,2.44,0.06961,6.10077
10,6,150,0.9,2.575,0.77,2.21,0.06314,6.18749
10,7,150,0.9,2.165,0.72,2.11,0.06099,6.14348
10,8,150,1.2,2.91,1.13,2.86,0.07548,6.54473
10,9,150,1.02,2.91,1.1,2.9,0.07158,7.02253
10,10,150,0.82,2.465,0.94,2.29,0.08053,4.88429
10,11,150,0.62,2.42,0.88,2.21,0.07639,4.98343
10,12,150,0.71,2.985,0.95,2.31,0.08104,4.903
10,13,150,0.51,0.91,0.46,1.33,0.06154,3.83519
10,14,150,0.51,1.22,0.47,1.17,0.07957,2.52192
10,15,150,0.3,0.655,0.25,0.7,0.06602,1.84795
10,16,150,0.31,0.755,0.33,0.96,0.06252,2.70862
10,17,150,0.02,0.755,0.28,0.93,0.05234,3.28614
10,18,150,0.3,1.355,0.43,1.31,0.05906,3.9623
10,19,150,0.02,0.655,0.26,0.99,0.04547,4.25149
10,20,150,0.31,1.72,0.5,1.39,0.06528,3.72735
10,21,150,0.31,1.41,0.41,1.17,0.06219,3.34456
10,22,150,0.31,1.6,0.48,1.32,0.06621,3.50421
10,23,150,0.52,1.6,0.53,1.24,0.08853,2.40207
10,24,150,0.84,2.01,0.79,1.81,0.09009,3.44856
10,25,150,0.7,1.51,0.64,1.61,0.07625,3.63709
10,26,150,0.7,1.51,0.68,1.67,0.07951,3.60543
10,27,150,0.7,1.355,0.56,1.43,0.0743,3.31982
10,28,150,0.2,1.11,0.32,1.07,0.0517,3.82995
10,29,150,0.2,0.955,0.28,0.95,0.05063,3.51601
10,30,150,0.21,1.11,0.39,1.14,0.06087,3.32957
10,31,150,0.3,1.055,0.36,1.38,0.04492,6.04046
11,1,150,0.61,1.885,0.74,2.4,0.0539,8.16364
11,2,150,0.81,2.2,0.91,2.66,0.06155,7.66868
11,3,150,1.01,3.17,1.29,3.26,0.07602,7.3928
11,4,150,0.91,3.17,1.21,3.16,0.07253,7.54585
11,5,150,0.91,2.22,1.05,2.76,0.0719,6.65727
11,6,150,0.7,1.41,0.6,1.63,0.06864,4.1376
11,7,150,0.61,1.41,0.56,1.56,0.06493,4.21967
11,8,150,0.61,1.52,0.55,1.13,0.11295,1.73529
11,9,150,0.23,1.52,0.45,1.02,0.09466,1.84518
11,10,150,0.62,1.655,0.53,1.12,0.10695,1.8139
11,11,150,1.01,1.975,0.72,1.44,0.12222,2.06739
11,12,150,1.0,1.975,0.73,1.45,0.12702,2.0102
11,13,150,0.4,1.055,0.39,0.93,0.08496,1.88333
11,14,150,0.4,1.0,0.39,0.92,0.08691,1.81795
11,15,150,0.4,0.8,0.29,0.81,0.06655,2.13359
11,16,150,0.31,0.71,0.26,0.65,0.07618,1.47014
11,17,150,0.31,0.965,0.35,0.84,0.0824,1.74767
11,18,150,0.41,1.31,0.49,1.02,0.10995,1.61289
11,19,150,0.51,1.51,0.54,1.09,0.11817,1.61353
11,20,150,0.51,1.455,0.51,1.0,0.12993,1.36994
11,21,150,0.51,1.31,0.49,0.95,0.13121,1.28548
11,22,150,0.51,1.355,0.47,0.92,0.13186,1.23871
11,23,150,0.41,1.21,0.44,0.88,0.11885,1.29578
11,24,150,0.6,1.41,0.57,1.21,0.10631,1.9629
11,25,150,0.61,1.41,0.56,1.2,0.10301,2.00624
11,26,150,0.5,1.3,0.5,1.13,0.09368,2.07095
11,27,150,0.4,0.9,0.42,1.05,0.07781,2.33043
11,28,150,0.41,0.955,0.43,1.05,0.08054,2.24332
11,29,150,0.31,0.755,0.29,0.78,0.07023,1.93655
11,30,150,0.5,0.9,0.41,0.93,0.09329,1.715
12,1,150,0.6,1.01,0.56,1.14,0.11833,1.68461
12,2,150,0.6,1.01,0.49,0.98,0.12409,1.38614
12,3,150,0.5,0.855,0.42,0.9,0.10711,1.45025
12,4,150,0.51,0.9,0.47,0.88,0.14345,1.10604
12,5,150,0.41,1.01,0.46,0.91,0.12331,1.2975
12,6,150,0.4,1.01,0.36,0.79,0.09989,1.36821
12,7,150,0.5,1.255,0.49,0.97,0.12971,1.32088
12,8,150,0.81,1.555,0.58,1.13,0.13485,1.48804
12,9,150,0.51,1.255,0.52,1.03,0.12535,1.44661
12,10,150,0.71,1.11,0.48,0.95,0.12719,1.32089
12,11,150,0.52,1.0,0.45,0.89,0.12506,1.24742
12,12,150,0.4,0.9,0.31,0.71,0.0922,1.31603
12,13,150,0.4,0.9,0.34,0.74,0.09885,1.29492
12,14,150,0.3,0.855,0.3,0.69,0.08813,1.3465
12,15,150,0.2,0.455,0.19,0.54,0.06446,1.46871
12,16,150,0.21,0.51,0.2,0.53,0.068,1.36273
12,17,150,0.21,0.6,0.2,0.53,0.07086,1.28896
12,18,150,0.2,0.3,0.14,0.35,0.08074,0.75142
12,19,150,0.2,0.655,0.24,0.58,0.07987,1.24362
12,20,150,0.21,0.71,0.28,0.64,0.08805,1.2568
12,21,150,0.21,1.055,0.33,0.77,0.08523,1.54881
12,22,150,0.41,1.155,0.41,0.88,0.10619,1.43133
12,23,150,0.4,1.01,0.39,0.84,0.10363,1.40237
12,24,150,0.31,1.01,0.37,0.83,0.09562,1.49899
12,25,150,0.4,1.21,0.41,0.89,0.10149,1.51743
12,26,150,0.41,1.01,0.43,0.85,0.12204,1.22911
12,27,149,0.4,1.28,0.29,1.05,0.04874,4.08922
12,28,149,0.42,1.46,0.42,1.29,0.05823,3.96506
12,29,149,0.32,0.98,0.25,0.97,0.04434,4.34432
12,30,149,0.54,1.28,0.39,1.23,0.05648,3.93344
