month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,0.31,1.165,0.36,1.64,0.0392,8.84295
1,2,150,0.2,0.655,0.19,1.22,0.03088,9.9086
1,3,150,0.2,0.655,0.17,1.15,0.02974,10.08844
1,4,150,0.21,0.955,0.43,2.09,0.03699,12.34582
1,5,150,0.21,1.33,0.41,1.92,0.03843,10.66854
1,6,150,0.21,2.37,0.48,2.11,0.04041,10.83765
1,7,150,0.3,3.055,0.64,2.42,0.04601,10.2161
1,8,150,0.21,3.055,0.56,2.27,0.04313,10.54299
1,9,150,0.2,1.095,0.31,1.4,0.03959,7.39184
1,10,150,0.02,0.51,0.14,0.92,0.03076,7.54156
1,11,150,0.0,0.6,0.19,0.77,0.04314,3.58499
1,12,150,0.02,0.6,0.17,0.72,0.0422,3.44366
1,13,150,0.31,0.755,0.28,0.92,0.05447,3.07211
1,14,150,0.3,0.755,0.24,0.8,0.05155,2.8971
1,15,150,0.21,0.655,0.18,0.57,0.05476,1.91126
1,16,150,0.21,0.51,0.08,0.5,0.03123,4.01296
1,17,150,0.2,0.51,0.11,0.65,0.03135,5.16763
1,18,150,0.0,0.355,0.09,0.61,0.02952,5.42083
1,19,150,0.0,0.455,0.07,0.87,0.02248,14.02737
1,20,150,0.02,1.15,0.25,1.54,0.03123,12.31707
1,21,150,0.2,1.82,0.33,1.76,0.03477,11.56301
1,22,150,0.2,0.91,0.16,1.21,0.02739,12.56104
1,23,150,0.2,0.91,0.19,1.34,0.02894,12.41636
1,24,150,0.2,0.61,0.25,1.0,0.04334,4.59966
1,25,150,0.0,0.5,0.14,0.73,0.03538,4.636
1,26,150,0.0,0.2,0.02,0.27,0.02297,4.179
1,27,150,0.0,0.2,0.06,0.41,0.02834,3.95229
1,28,150,0.0,0.5,0.1,0.55,0.03511,3.55073
1,29,150,0.0,0.5,0.16,0.72,0.03944,3.83677
1,30,150,0.2,0.61,0.16,0.66,0.0431,3.06295
1,31,150,0.02,0.5,0.18,0.78,0.04141,3.86417
2,1,150,0.02,0.455,0.14,0.67,0.03706,3.95788
2,2,150,0.0,0.3,0.06,0.4,0.02896,3.72904
2,3,150,0.0,0.3,0.02,0.23,0.02366,3.32472
2,4,150,0.0,0.0,0.0,0.07,0.01465,4.14043
2,5,150,0.0,0.0,0.01,0.09,0.02732,0.9273
2,6,150,0.0,0.11,0.0,0.1,0.01655,3.70606
2,7,150,0.0,0.2,0.0,0.06,0.01411,3.8746
2,8,150,0.0,0.2,0.0,0.05,0.01378,3.9176
2,9,150,0.0,0.2,0.03,0.27,0.02509,3.4006
2,10,150,0.0,0.31,0.1,0.5,0.03569,3.11921
2,11,150,0.0,0.255,0.02,0.33,0.01801,9.774
2,12,150,0.2,1.32,0.2,1.29,0.03068,10.62512
2,13,150,0.21,1.32,0.21,1.3,0.03092,10.58489
2,14,150,0.21,1.155,0.15,1.12,0.0281,11.00791
2,15,150,0.31,0.965,0.16,1.14,0.02846,10.91723
2,16,150,0.31,0.755,0.07,0.69,0.02514,8.56454
2,17,150,0.21,0.5,0.09,0.49,0.0336,3.39302
2,18,150,0.3,0.755,0.25,0.84,0.0517,3.00475
2,19,150,0.3,0.855,0.31,0.95,0.0581,2.9489
2,20,150,0.52,1.455,0.59,1.52,0.07324,3.59565
2,21,150,0.53,1.555,0.65,1.65,0.07519,3.78583
2,22,150,0.81,1.6,0.64,1.52,0.08467,3.07872
2,23,150,0.62,2.075,0.76,2.17,0.06338,6.04814
2,24,150,0.82,3.18,0.95,2.47,0.07238,5.91312
2,25,150,0.4,1.555,0.49,1.72,0.05002,6.4645
2,26,150,0.4,1.555,0.51,1.74,0.051,6.35295
