month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,145,3.66,6.66,3.0,5.18,0.1902,5.22148
1,2,145,3.96,6.18,3.38,5.84,0.18961,5.89595
1,3,145,4.18,6.5,3.74,6.36,0.20178,6.13165
1,4,145,4.12,6.42,3.61,6.17,0.19859,6.01839
1,5,145,4.36,6.5,3.97,6.6,0.21934,5.98338
1,6,145,5.44,7.4,4.36,7.13,0.23466,6.1629
1,7,145,4.86,7.4,3.85,6.27,0.23831,5.35958
1,8,145,4.2,6.38,3.36,5.54,0.22852,4.87698
1,9,145,3.22,6.38,3.02,5.22,0.19076,5.24569
1,10,145,2.56,5.08,2.03,4.01,0.12718,5.56356
1,11,145,2.56,3.26,1.76,3.43,0.13034,4.67201
1,12,145,1.16,3.0,1.34,2.89,0.10234,4.8722
1,13,145,1.26,4.68,1.58,3.25,0.11353,4.98714
1,14,145,1.16,4.68,1.56,3.24,0.11115,5.06322
1,15,145,1.62,5.16,2.04,3.99,0.12881,5.48246
1,16,145,1.62,4.18,1.86,3.6,0.13293,4.81474
1,17,145,2.58,4.18,2.12,3.94,0.15016,4.76718
1,18,145,2.22,3.92,1.95,3.64,0.1466,4.49269
1,19,145,2.76,4.36,2.46,4.23,0.19501,4.18009
1,20,145,2.76,4.36,2.48,4.02,0.24733,3.34333
1,21,145,3.32,4.78,2.81,4.54,0.24695,3.78412
1,22,145,4.0,4.78,3.19,5.36,0.21158,4.99032
1,23,145,4.36,6.58,3.51,5.79,0.22607,5.13731
1,24,145,3.96,5.28,3.31,5.5,0.21976,4.98354
1,25,145,4.18,5.9,3.65,6.07,0.21933,5.50578
1,26,145,3.7,5.44,3.44,5.78,0.21165,5.37967
1,27,145,3.36,5.44,3.13,5.08,0.24294,4.28082
1,28,145,3.22,5.44,3.14,5.34,0.20063,5.16658
1,29,145,3.36,5.84,3.42,5.97,0.1843,6.15567
1,30,145,2.94,4.88,3.2,5.59,0.18273,5.8086
1,31,145,2.58,4.88,3.31,5.88,0.17127,6.41863
2,1,145,2.46,3.88,3.08,5.56,0.1629,6.3125
2,2,145,2.62,3.88,3.26,6.29,0.13371,8.37606
2,3,145,2.86,4.44,3.46,7.9,0.09114,14.8774
2,4,145,2.9,3.9,2.98,7.3,0.08028,15.64337
2,5,145,2.62,3.84,2.42,6.5,0.06915,16.36608
2,6,145,2.7,3.86,2.73,7.06,0.0733,16.66349
2,7,145,2.82,3.86,2.57,6.47,0.07677,14.52521
2,8,145,3.2,6.22,3.43,6.42,0.14574,7.9595
2,9,145,3.62,8.62,4.05,7.33,0.16244,8.33388
2,10,145,4.78,8.94,4.78,8.24,0.19232,8.22966
2,11,145,5.2,8.94,4.95,8.62,0.18418,8.89682
2,12,145,5.76,10.84,4.89,8.74,0.16915,9.63014
2,13,145,4.74,8.24,4.1,7.42,0.16264,8.42987
2,14,145,4.46,7.08,3.74,6.87,0.15528,8.09663
2,15,145,3.14,5.86,3.01,5.86,0.13103,7.93732
2,16,145,4.18,6.52,3.35,6.11,0.15847,7.08498
2,17,145,4.74,7.28,3.86,7.0,0.16145,7.99657
2,18,145,4.22,7.06,3.79,6.84,0.16442,7.70122
2,19,145,4.66,7.92,4.53,9.41,0.11136,14.67792
2,20,145,5.76,8.18,5.5,10.82,0.1274,15.00588
2,21,145,5.76,8.18,4.98,10.1,0.11771,14.99878
2,22,145,5.1,7.86,4.27,9.17,0.10365,15.26983
2,23,145,3.92,8.04,4.05,9.03,0.09582,16.19334
2,24,145,4.62,7.72,3.84,7.19,0.14652,8.87715
2,25,145,3.96,7.26,3.43,6.18,0.16433,6.96662
2,26,145,3.7,7.08,3.25,5.97,0.15488,7.05329
2,27,124,3.75,7.145,3.23,5.86,0.16028,6.73726
2,28,124,3.17,5.58,2.65,4.92,0.15023,5.94779
2,29,124,2.37,3.185,1.79,3.63,0.11898,5.33419
3,1,124,2.21,3.085,1.62,3.24,0.12259,4.63783
3,2,124,1.87,2.885,1.56,3.16,0.11744,4.70379
3,3,145,2.18,3.08,1.93,3.69,0.13716,4.8068
3,4,145,2.36,3.72,2.22,4.13,0.14898,5.02728
3,5,145,2.52,6.26,2.74,5.4,0.12724,7.49075
3,6,145,2.16,4.46,2.36,4.83,0.11511,7.3214
3,7,145,2.16,4.46,2.15,4.54,0.10715,7.33134
3,8,145,2.2,4.56,2.28,4.84,0.10594,7.90981
3,9,145,1.8,4.26,1.81,4.22,0.08749,8.26883
3,10,145,1.56,4.26,1.81,4.08,0.09334,7.49911
3,11,145,1.72,5.08,2.17,4.77,0.09883,8.30402
3,12,145,2.04,7.28,2.77,5.83,0.10789,9.36501
