month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,6.12,11.875,5.47,9.14,0.21573,8.39011
1,2,150,7.18,12.1,6.12,9.87,0.25049,8.14122
1,3,150,6.52,11.875,5.59,9.18,0.23048,8.03827
1,4,150,5.11,8.56,4.3,7.12,0.22503,6.33683
1,5,150,5.01,7.01,3.81,6.36,0.21505,5.85612
1,6,150,5.23,7.01,3.55,5.81,0.23374,5.03415
1,7,150,5.14,6.955,3.95,7.28,0.15359,8.6465
1,8,150,6.9,8.355,5.51,9.35,0.20218,9.005
1,9,150,6.9,8.355,6.14,10.08,0.23202,8.7781
1,10,150,7.57,10.165,7.41,12.0,0.24519,10.04953
1,11,150,7.3,10.355,7.38,11.98,0.24367,10.07934
1,12,150,6.92,10.165,6.38,10.37,0.24061,8.80537
1,13,150,4.62,8.695,4.85,8.55,0.17717,9.08346
1,14,150,3.56,8.695,4.15,7.78,0.14614,9.62088
1,15,150,3.31,5.895,3.34,6.16,0.15267,7.35358
1,16,150,3.14,5.73,3.22,6.1,0.1408,7.77935
1,17,150,2.78,5.73,3.18,6.15,0.13408,8.16416
1,18,150,2.7,5.265,2.99,5.76,0.13479,7.61201
1,19,150,3.01,5.82,3.14,5.89,0.14512,7.33212
1,20,150,3.01,7.13,3.42,6.18,0.16371,6.97974
1,21,150,4.02,9.22,4.1,7.52,0.15545,8.85152
1,22,150,5.15,9.22,4.63,8.44,0.15803,9.80832
1,23,150,5.64,9.455,4.71,8.57,0.15919,9.89606
1,24,150,4.11,8.55,4.39,8.15,0.14956,9.90011
1,25,150,5.13,8.825,4.65,8.43,0.16132,9.63309
1,26,150,3.78,7.6,3.98,7.07,0.17197,7.69145
1,27,150,3.52,7.42,3.64,6.13,0.20772,5.78674
1,28,150,3.71,7.42,3.71,6.52,0.17826,6.89615
1,29,150,3.8,6.75,3.71,6.46,0.18461,6.65906
1,30,150,3.41,5.795,3.54,6.23,0.17774,6.60155
1,31,150,3.9,9.19,4.33,7.75,0.16846,8.56362
2,1,150,3.9,9.325,4.57,8.15,0.17008,8.94067
2,2,150,4.23,8.41,4.71,8.03,0.19919,7.81152
2,3,150,6.03,11.1,5.39,9.47,0.1794,9.97052
2,4,150,5.25,8.555,4.74,8.67,0.15666,10.14531
2,5,150,3.66,8.21,3.7,7.07,0.13743,9.20223
2,6,150,3.65,8.21,3.51,6.93,0.12674,9.64691
2,7,150,3.33,9.04,3.59,7.19,0.12167,10.37207
2,8,150,3.33,9.4,3.56,6.98,0.12847,9.61577
2,9,150,3.74,8.5,3.72,7.03,0.14212,8.89359
2,10,150,4.76,7.84,4.12,7.43,0.16386,8.38906
2,11,150,5.33,7.84,4.16,7.32,0.17875,7.72793
2,12,150,5.33,8.585,4.34,7.61,0.17965,8.00461
2,13,150,3.74,6.75,3.71,6.44,0.18629,6.59187
2,14,150,3.01,7.75,3.48,6.26,0.1646,7.04747
2,15,150,2.52,5.58,2.87,5.56,0.13327,7.41828
2,16,150,1.91,3.555,2.17,4.55,0.10865,7.25876
2,17,150,1.4,3.0,1.44,3.11,0.1023,5.24582
2,18,150,1.4,3.055,1.24,2.42,0.13102,3.27688
2,19,150,1.4,3.655,1.43,2.72,0.13844,3.52019
2,20,150,1.43,4.155,1.69,3.3,0.12999,4.49777
2,21,150,1.61,4.53,1.95,3.8,0.13026,5.16924
2,22,150,1.33,4.2,1.95,3.75,0.13503,4.94697
2,23,150,1.3,4.2,1.9,3.67,0.1338,4.87777
2,24,150,1.0,2.205,1.35,2.88,0.10583,4.69918
2,25,150,0.9,1.465,0.98,2.19,0.09464,3.97294
2,26,150,0.7,1.0,0.72,1.39,0.13632,1.8192
2,27,128,0.6,0.93,0.81,1.72,0.10537,2.81734
2,28,128,0.73,2.695,1.2,2.63,0.0988,4.58619
2,29,128,2.5,4.1,1.87,3.51,0.14534,4.35938
3,1,128,2.8,4.1,2.04,3.65,0.16924,4.02068
3,2,128,2.8,4.23,2.32,4.57,0.12699,6.35492
3,3,150,1.99,4.1,1.91,3.98,0.10999,6.2796
3,4,150,2.41,4.21,1.95,4.02,0.11244,6.22533
3,5,150,2.81,5.01,2.3,4.68,0.11731,6.9784
3,6,150,3.9,6.02,3.3,6.72,0.11644,10.07667
3,7,150,4.63,8.525,4.04,7.47,0.15242,8.92718
3,8,150,5.12,8.525,4.51,7.91,0.18015,8.30436
3,9,150,4.92,8.525,4.46,7.86,0.17726,8.34919
3,10,150,4.42,9.365,4.41,7.94,0.16555,8.89159
3,11,150,4.31,6.92,3.73,6.38,0.19753,6.24375
3,12,150,4.21,6.02,3.41,5.75,0.20786,5.42341
3,13,150,4.01,6.075,3.36,5.81,0.19051,5.84391
3,14,150,4.11,6.355,3.44,5.81,0.20677,5.50042
3,15,150,3.71,6.075,3.02,4.95,0.23311,4.30132
3,16,150,2.93,5.755,2.83,5.23,0.15267,6.24429
3,17,150,2.92,5.92,2.85,5.26,0.15282,6.28208
3,18,150,3.11,6.62,3.39,6.61,0.13031,8.99387
3,19,150,3.63,8.73,4.18,7.88,0.14308,9.91489
3,20,150,5.56,10.775,4.85,8.93,0.1535,10.62346
3,21,150,6.53,10.955,5.28,9.27,0.18008,9.72928
3,22,150,7.63,11.33,5.43,9.57,0.17657,10.20185
3,23,150,5.6,10.72,4.73,8.28,0.18141,8.6396
3,24,150,5.11,10.455,4.55,8.21,0.16416,9.25544
3,25,150,5.11,8.475,4.18,7.42,0.1731,8.03378
3,26,150,4.43,7.375,3.45,6.43,0.14765,7.88805
3,27,150,3.45,6.105,3.21,6.29,0.12836,8.6681
3,28,150,3.27,6.875,3.03,6.19,0.11559,9.3379
