month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,145,4.48,5.46,3.53,4.9,0.58961,2.29608
1,2,145,3.02,5.02,2.92,4.11,0.52972,2.06096
1,3,145,2.9,5.04,2.89,4.09,0.51148,2.10074
1,4,145,3.02,4.5,2.82,3.98,0.51343,2.03901
1,5,145,3.1,3.88,2.74,3.76,0.64097,1.67095
1,6,145,3.66,4.1,3.18,4.38,0.60866,2.01233
1,7,145,3.9,4.36,3.47,4.72,0.67871,2.02109
1,8,145,3.9,4.36,3.51,4.83,0.62383,2.1834
1,9,145,4.06,5.46,3.81,5.25,0.61655,2.38926
1,10,145,4.16,5.76,3.8,5.32,0.55796,2.57962
1,11,145,3.96,5.52,3.67,5.14,0.54759,2.52642
1,12,145,3.94,5.76,3.7,5.21,0.52645,2.62657
1,13,145,4.16,6.08,3.79,5.38,0.5,2.80275
1,14,145,4.16,6.0,3.74,5.29,0.51866,2.6886
1,15,145,4.1,5.84,3.72,5.25,0.52587,2.64521
1,16,145,3.76,5.84,3.57,5.05,0.51956,2.5632
1,17,145,4.1,5.82,3.8,5.56,0.41141,3.28224
1,18,145,4.66,6.08,4.38,6.69,0.32459,4.6233
1,19,145,3.76,5.82,4.1,6.38,0.29561,4.69392
1,20,145,3.46,5.44,3.91,6.2,0.26945,4.86049
1,21,145,3.56,6.08,4.0,6.45,0.25007,5.33099
1,22,145,3.38,4.78,3.66,5.87,0.25729,4.75513
1,23,145,3.38,4.68,3.39,5.14,0.33529,3.4782
1,24,145,3.5,5.36,3.68,5.54,0.35057,3.63346
1,25,145,4.28,6.7,3.95,5.82,0.40034,3.49704
1,26,145,4.14,4.8,3.77,5.41,0.46536,2.9506
1,27,145,4.54,6.26,4.2,6.15,0.40925,3.64498
1,28,145,4.14,5.16,3.93,5.6,0.49002,2.95553
1,29,145,3.86,5.16,3.89,5.65,0.43475,3.21868
1,30,145,3.66,5.16,3.73,5.56,0.36828,3.53176
1,31,145,4.08,5.64,3.86,5.78,0.3614,3.71923
2,1,145,3.96,5.28,3.58,5.14,0.46455,2.80728
2,2,145,4.26,5.4,3.72,5.42,0.4247,3.13404
2,3,145,4.26,5.4,3.58,5.1,0.48629,2.70449
2,4,145,4.42,5.38,3.62,5.05,0.56282,2.43844
2,5,145,4.36,5.06,3.58,5.02,0.54302,2.48039
2,6,145,4.26,4.9,3.43,4.85,0.51324,2.48053
2,7,145,3.66,4.68,3.18,4.49,0.51961,2.28286
2,8,146,4.1,4.9,3.31,4.72,0.48188,2.51725
2,9,147,4.1,4.97,3.4,4.89,0.45711,2.69811
2,10,148,3.6,4.63,3.1,4.45,0.46247,2.43844
2,11,149,3.22,4.5,2.94,4.28,0.42715,2.46682
2,12,150,3.31,4.52,2.92,4.23,0.4423,2.383
2,13,150,2.92,3.875,2.83,4.1,0.4344,2.34038
2,14,150,2.9,3.62,2.81,4.12,0.40251,2.47115
2,15,150,2.9,4.075,2.89,4.26,0.39255,2.59669
2,16,150,3.31,5.155,3.15,4.61,0.41728,2.69682
2,17,150,3.4,5.055,3.16,4.61,0.42356,2.67259
