month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,148,1.8,2.495,1.6,2.3,0.46352,1.25655
1,2,149,1.9,2.48,1.6,2.29,0.47495,1.2322
1,3,150,1.91,2.7,1.8,2.53,0.53739,1.25793
1,4,150,1.9,2.655,1.74,2.46,0.50709,1.26869
1,5,150,1.9,2.555,1.61,2.31,0.45683,1.27546
1,6,150,1.72,2.555,1.56,2.26,0.43419,1.2913
1,7,150,1.72,2.5,1.51,2.23,0.40026,1.33912
1,8,150,1.72,2.2,1.48,2.16,0.4227,1.25228
1,9,150,1.9,2.455,1.66,2.38,0.47674,1.27533
1,10,150,2.2,2.755,1.88,2.7,0.46915,1.46362
1,11,150,2.41,3.23,2.15,3.06,0.49494,1.60153
1,12,150,2.4,3.23,2.19,3.06,0.56007,1.48314
1,13,150,2.4,3.32,2.15,3.05,0.50357,1.58072
1,14,150,2.4,3.1,2.27,3.21,0.51069,1.65005
1,15,150,2.4,3.055,2.22,3.11,0.55262,1.51642
1,16,150,2.21,2.8,2.01,2.79,0.57309,1.33195
1,17,150,2.31,2.855,2.01,2.83,0.5438,1.39389
1,18,150,2.2,2.7,2.07,2.82,0.67201,1.21525
1,19,150,2.01,2.565,1.93,2.6,0.72581,1.0664
1,20,150,2.0,2.31,1.85,2.49,0.72477,1.02377
1,21,150,2.1,2.455,1.95,2.63,0.71928,1.08535
1,22,150,1.91,2.355,1.87,2.51,0.76092,0.99791
1,23,150,1.91,2.3,1.76,2.42,0.64057,1.073
1,24,150,1.91,2.355,1.69,2.33,0.61387,1.06211
1,25,150,1.9,2.3,1.64,2.27,0.6028,1.04734
1,26,150,1.91,2.255,1.62,2.22,0.66616,0.95973
1,27,150,2.0,2.3,1.63,2.21,0.7161,0.91328
1,28,150,2.0,2.3,1.69,2.29,0.70551,0.95439
1,29,150,2.2,2.455,1.88,2.55,0.69686,1.07339
1,30,149,2.3,2.5,1.98,2.65,0.78411,1.0331
1,31,148,2.3,2.765,2.05,2.77,0.7355,1.12444
2,1,147,2.3,2.87,2.11,2.89,0.64323,1.27968
2,2,146,2.45,3.2,2.37,3.26,0.63141,1.4601
2,3,145,2.56,3.16,2.32,3.19,0.63093,1.42974
2,4,145,2.52,3.2,2.28,3.16,0.58143,1.49453
2,5,145,2.46,3.16,2.24,3.13,0.56962,1.49645
2,6,145,2.56,3.16,2.19,3.07,0.54422,1.51436
2,7,145,2.26,2.7,1.87,2.64,0.52617,1.32774
2,8,145,2.2,2.68,1.82,2.63,0.43932,1.48977
2,9,145,2.2,2.68,1.77,2.6,0.40079,1.5607
2,10,145,2.2,2.68,1.77,2.64,0.36681,1.67899
2,11,145,2.2,2.76,1.84,2.71,0.40215,1.62574
2,12,145,2.1,2.6,1.81,2.66,0.40669,1.58217
2,13,145,1.82,2.38,1.7,2.45,0.45189,1.35982
2,14,145,1.7,2.38,1.69,2.42,0.46752,1.31728
2,15,145,1.66,2.18,1.48,2.11,0.49045,1.11087
2,16,145,1.5,1.9,1.29,1.84,0.48466,0.97901
2,17,145,1.5,1.9,1.3,1.84,0.5011,0.95652
2,18,145,1.5,2.08,1.37,1.95,0.48767,1.02952
2,19,145,1.6,2.08,1.31,1.88,0.47595,1.00851
2,20,145,1.66,2.18,1.35,1.91,0.49691,0.99928
2,21,145,1.7,2.2,1.51,2.12,0.52832,1.06518
2,22,145,1.86,2.38,1.69,2.41,0.48991,1.27257
2,23,145,1.76,2.28,1.67,2.38,0.49624,1.24524
2,24,145,1.86,2.38,1.75,2.48,0.50893,1.27786
2,25,145,1.56,2.4,1.71,2.43,0.48909,1.28318
2,26,145,1.96,2.68,1.97,2.9,0.39808,1.75325
2,27,123,2.06,2.69,1.97,2.9,0.39686,1.75564
2,28,122,2.28,2.695,2.22,3.17,0.49255,1.66413
2,29,121,2.3,2.9,2.35,3.31,0.53562,1.64788
3,1,120,2.51,3.725,2.87,4.18,0.42631,2.41415
3,2,119,2.32,3.52,2.6,3.81,0.41443,2.23857
3,3,140,2.3,3.035,2.56,3.83,0.36353,2.45216
3,4,140,2.21,3.005,2.39,3.67,0.31044,2.61609
3,5,140,2.11,2.71,2.23,3.5,0.28133,2.66339
3,6,140,2.2,2.8,2.0,2.95,0.39572,1.787
3,7,140,2.11,2.8,1.95,2.89,0.38516,1.78033
3,8,140,2.01,2.8,1.77,2.55,0.45924,1.40294
3,9,140,1.81,2.8,1.71,2.48,0.42914,1.42479
3,10,140,1.9,2.8,1.73,2.52,0.42192,1.46272
3,11,140,1.61,2.215,1.73,2.67,0.30443,1.92867
3,12,140,1.61,2.21,1.67,2.63,0.27364,2.04391
3,13,140,1.71,2.21,1.72,2.67,0.2966,1.96034
3,14,140,2.0,2.81,1.87,2.86,0.31717,2.00882
3,15,140,2.01,2.515,1.84,2.84,0.30496,2.04711
3,16,140,2.0,2.515,1.64,2.45,0.36885,1.55308
3,17,140,2.01,3.01,1.82,2.81,0.30355,2.03309
3,18,140,2.12,3.0,1.74,2.75,0.27199,2.14556
3,19,140,1.91,2.81,1.7,2.82,0.22325,2.52115
3,20,140,1.92,3.42,1.94,3.16,0.23692,2.71636
3,21,140,1.9,3.135,1.93,3.13,0.24036,2.66268
3,22,140,1.92,3.155,2.08,3.32,0.26141,2.66137
3,23,140,1.71,3.155,2.01,3.21,0.25891,2.58778
3,24,141,1.5,3.0,1.93,3.02,0.28498,2.27961
3,25,142,1.2,2.49,1.69,2.69,0.26795,2.11571
3,26,142,1.3,2.49,1.75,2.73,0.28952,2.04074
3,27,143,1.38,2.2,1.49,2.21,0.37538,1.38788
3,28,143,1.76,2.39,1.63,2.38,0.41843,1.39215
3,29,142,1.89,2.2,1.65,2.45,0.38248,1.51532
3,30,142,2.0,2.3,1.72,2.48,0.44851,1.38644
3,31,143,2.0,2.39,1.82,2.68,0.39254,1.63538
4,1,143,1.86,2.29,1.67,2.48,0.38041,1.54048
4,2,144,1.57,2.285,1.61,2.44,0.34131,1.62769
4,3,145,1.88,2.58,1.8,2.64,0.40415,1.58017
4,4,145,2.26,3.56,2.16,3.34,0.30679,2.39635
4,5,145,2.16,2.8,2.06,3.17,0.31449,2.23896
4,6,145,2.56,3.28,2.32,3.46,0.36572,2.20821
4,7,145,2.7,3.32,2.52,3.7,0.40103,2.22359
4,8,145,2.8,3.4,2.59,3.81,0.39862,2.29932
4,9,145,2.76,3.56,2.58,3.76,0.42378,2.17584
4,10,145,2.8,3.56,2.52,3.73,0.38883,2.28629
4,11,145,2.76,3.56,2.45,3.66,0.36934,2.31913
4,12,145,2.92,3.68,2.29,3.52,0.31736,2.46649
4,13,145,2.0,3.64,2.02,3.28,0.244,2.75866
4,14,145,1.8,2.72,1.69,3.23,0.13754,4.20202
4,15,145,2.0,3.72,2.03,3.62,0.1714,3.94312
4,16,145,1.96,3.88,2.26,4.09,0.1623,4.64863
4,17,145,2.4,3.86,2.64,4.56,0.18883,4.62
4,18,145,2.4,3.86,2.69,4.7,0.18084,4.92352
4,19,145,2.58,3.68,2.55,4.22,0.22401,3.76828
4,20,145,2.7,3.6,2.57,4.22,0.23171,3.67882
4,21,145,2.58,3.6,2.52,4.05,0.25112,3.3395
4,22,145,2.22,3.34,2.37,3.96,0.21551,3.63847
4,23,145,2.4,3.78,2.53,4.0,0.27587,3.08495
4,24,145,3.1,4.18,2.84,4.42,0.29528,3.25584
4,25,145,2.98,4.52,2.87,4.69,0.23714,4.02213
4,26,145,2.98,4.92,2.71,4.52,0.21704,4.13083
4,27,145,2.98,4.54,2.56,4.26,0.2191,3.87156
4,28,145,2.8,4.92,2.4,4.14,0.19255,4.12963
4,29,145,2.62,4.22,2.21,3.87,0.18182,4.03576
4,30,145,2.7,3.68,2.05,3.44,0.20996,3.22561
5,1,145,2.7,3.56,2.02,3.26,0.25036,2.69402
5,2,145,2.76,3.4,2.03,3.2,0.27992,2.44409
5,3,145,2.86,3.48,2.05,3.24,0.27672,2.49477
5,4,145,2.96,3.4,2.35,4.22,0.16557,4.73169
5,5,145,2.9,3.48,2.49,4.51,0.16126,5.15345
5,6,145,3.2,5.22,3.08,5.29,0.19553,5.21671
5,7,145,3.36,5.46,3.34,5.7,0.19913,5.55181
5,8,145,3.06,4.88,3.07,5.4,0.17858,5.70789
5,9,145,3.06,4.88,2.79,4.63,0.22381,4.13529
5,10,145,3.22,4.88,2.67,4.38,0.23345,3.79911
5,11,145,2.76,3.88,2.11,3.7,0.18172,3.85581
5,12,145,3.06,5.68,2.31,4.07,0.17865,4.29647
5,13,145,3.7,5.88,2.66,4.48,0.20892,4.20552
5,14,145,3.8,6.06,2.88,4.71,0.23456,4.07219
5,15,145,4.72,6.38,3.67,6.0,0.23666,5.15207
5,16,145,4.26,6.18,3.75,6.0,0.26035,4.81584
5,17,145,3.8,5.7,3.35,5.41,0.24894,4.48253
5,18,145,3.8,5.2,3.33,5.39,0.24628,4.49727
5,19,145,3.62,4.78,3.05,5.08,0.2198,4.59974
5,20,145,3.0,4.16,2.28,3.6,0.2752,2.77918
5,21,145,2.96,5.02,2.59,4.28,0.22314,3.83862
5,22,145,2.76,4.56,2.48,4.09,0.22879,3.5961
5,23,145,2.46,3.08,2.24,3.73,0.21952,3.38361
5,24,145,2.72,4.92,2.74,4.71,0.1927,4.70262
5,25,145,2.56,4.18,2.74,4.69,0.19521,4.63511
5,26,145,2.66,4.18,2.69,4.55,0.20471,4.34261
5,27,145,2.86,4.38,2.98,4.85,0.23987,4.12874
5,28,145,4.16,6.84,4.12,7.03,0.19803,6.87449
5,29,145,3.68,5.7,3.6,6.3,0.18059,6.6029
5,30,145,4.4,6.86,4.1,6.87,0.21442,6.33313
5,31,145,4.36,6.96,4.36,7.18,0.22937,6.30501
6,1,145,4.1,6.96,4.23,7.05,0.21674,6.45286
6,2,145,3.98,6.7,4.01,6.63,0.22511,5.90357
6,3,145,4.22,6.96,4.39,7.04,0.25576,5.72736
6,4,145,4.1,8.8,4.49,7.37,0.23037,6.45729
6,5,145,4.36,8.66,4.42,7.35,0.22109,6.62557
6,6,145,5.54,10.58,5.01,8.29,0.22456,7.38907
6,7,145,4.04,8.9,4.13,6.84,0.22414,6.10776
6,8,144,5.63,10.055,4.52,7.48,0.22418,6.68173
6,9,144,6.04,9.785,4.53,7.4,0.2356,6.37554
6,10,144,7.21,10.37,4.89,8.06,0.22687,7.13505
6,11,144,6.38,10.185,5.19,8.81,0.20261,8.46926
6,12,144,8.49,10.37,5.8,9.5,0.2335,8.2353
6,13,145,7.06,10.34,5.78,9.33,0.24924,7.72272
6,14,144,7.64,10.355,5.95,9.51,0.25979,7.65306
6,15,143,6.98,9.17,5.44,8.67,0.26341,6.90519
6,16,142,7.28,9.185,5.3,8.19,0.30484,5.90469
6,17,141,7.3,9.2,5.16,8.07,0.28926,6.02671
6,18,141,7.5,9.2,5.46,8.65,0.27088,6.76027
6,19,141,7.3,9.3,5.65,9.16,0.24508,7.67443
6,20,141,7.5,10.0,6.23,10.07,0.24828,8.35825
6,21,141,6.2,9.3,5.38,8.85,0.22892,7.78862
6,22,141,5.3,8.9,5.26,8.59,0.23692,7.37007
6,23,140,4.33,6.845,4.42,7.47,0.20593,7.0899
6,24,140,5.03,6.98,4.79,7.88,0.22854,6.94158
6,25,141,5.3,9.2,4.99,8.09,0.24431,6.79299
6,26,141,6.1,9.2,5.35,8.58,0.25585,6.97427
6,27,141,6.9,12.2,5.66,9.12,0.25003,7.53942
6,28,141,8.1,13.5,6.9,11.15,0.24742,9.28465
6,29,141,6.6,13.2,5.99,10.05,0.21206,9.34092
6,30,140,6.04,10.54,5.58,9.54,0.19782,9.33029
7,1,140,5.68,10.575,5.63,9.62,0.19763,9.41502
7,2,140,5.15,12.57,5.67,9.73,0.19477,9.62668
7,3,140,4.3,8.25,4.43,7.44,0.21012,6.96527
7,4,140,5.15,9.26,4.9,8.01,0.2346,6.92669
7,5,140,6.16,12.515,6.63,11.2,0.20677,10.60519
7,6,140,6.83,12.515,7.35,11.87,0.24844,9.85278
7,7,140,7.93,12.845,8.47,13.15,0.29833,9.61787
7,8,141,8.6,12.8,8.73,13.42,0.31424,9.47462
7,9,141,8.1,12.7,8.44,13.03,0.30702,9.34617
7,10,141,7.8,10.1,6.78,10.22,0.34766,6.74413
7,11,141,8.1,10.3,7.41,11.57,0.28956,8.63862
7,12,141,6.8,10.1,6.6,10.64,0.2506,8.77905
7,13,140,7.62,10.455,7.21,11.95,0.22308,10.70389
7,14,140,6.24,10.455,7.0,11.75,0.21138,10.95168
7,15,141,6.1,10.3,6.89,11.8,0.19578,11.63222
7,16,141,5.8,9.7,6.03,10.27,0.19956,9.98659
7,17,141,4.6,9.1,5.21,9.13,0.18081,9.55112
7,18,141,4.5,9.1,5.07,9.71,0.13702,12.67077
7,19,141,4.6,9.9,5.65,10.59,0.1461,13.10223
7,20,140,4.67,9.975,5.96,10.73,0.16537,12.02479
7,21,140,4.57,9.71,5.26,9.95,0.14162,12.62916
7,22,140,4.57,9.225,5.04,9.73,0.13417,12.91029
7,23,140,4.52,9.2,4.66,7.81,0.21239,7.25091
7,24,140,4.25,9.2,4.92,8.4,0.19773,8.22174
7,25,140,5.27,8.345,5.35,9.53,0.17132,10.39381
7,26,140,6.54,9.225,5.52,9.74,0.17651,10.37967
7,27,140,7.3,12.21,7.11,11.79,0.22232,10.58625
7,28,140,8.15,14.87,7.79,12.73,0.23649,10.93694
7,29,140,8.15,14.325,7.45,12.19,0.23469,10.53662
7,30,141,8.1,12.7,6.93,11.23,0.24515,9.40801
7,31,142,8.8,14.775,7.88,12.29,0.29325,9.09191
8,1,143,9.12,14.19,8.02,12.19,0.33278,8.28148
8,2,144,9.08,14.135,8.15,12.31,0.34347,8.19043
