month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,3.3,4.905,3.07,4.45,0.43229,2.5477
1,2,150,3.21,4.12,2.9,4.23,0.42304,2.45365
1,3,150,3.02,3.965,2.78,4.12,0.3812,2.56034
1,4,150,2.63,4.3,2.93,4.47,0.32447,3.08815
1,5,150,3.33,5.42,3.15,4.74,0.34972,3.11679
1,6,150,3.81,5.42,3.32,4.93,0.38236,3.05294
1,7,150,3.81,4.975,3.34,4.91,0.39994,2.95377
1,8,150,3.33,4.975,3.14,4.62,0.40134,2.77571
1,9,150,3.12,4.465,2.89,4.15,0.46297,2.27086
1,10,150,3.12,4.6,2.96,4.23,0.47387,2.28053
1,11,150,2.81,4.555,2.77,4.02,0.42844,2.31539
1,12,150,3.55,4.82,3.11,4.53,0.42384,2.62361
1,13,150,4.03,4.865,3.25,4.64,0.48683,2.45673
1,14,150,3.55,4.865,3.26,4.69,0.45793,2.58261
1,15,150,3.41,4.555,3.17,4.51,0.48931,2.38158
1,16,150,3.12,4.42,3.07,4.45,0.43461,2.53866
1,17,150,2.81,4.11,2.95,4.48,0.33285,3.04244
1,18,150,2.7,3.665,2.6,4.06,0.28918,3.03391
1,19,150,2.92,3.91,2.65,4.08,0.31046,2.90325
1,20,150,3.31,4.71,2.9,4.57,0.2784,3.50818
1,21,150,3.22,4.71,2.91,4.52,0.29399,3.34257
1,22,150,3.31,4.51,2.81,4.25,0.34474,2.81762
1,23,150,3.11,4.355,2.79,4.15,0.37708,2.59718
1,24,150,3.4,4.355,3.15,4.75,0.34862,3.12657
1,25,150,3.4,4.155,3.03,4.5,0.37719,2.81553
1,26,150,3.52,4.84,3.37,5.07,0.3499,3.33043
1,27,150,3.52,4.055,3.33,4.96,0.37113,3.13634
1,28,150,3.82,4.885,3.6,5.32,0.39058,3.25326
1,29,150,3.8,4.72,3.32,4.86,0.40925,2.88004
1,30,150,3.71,4.455,3.0,4.51,0.35652,2.92644
1,31,150,3.32,4.1,2.57,3.74,0.4271,2.15406
2,1,150,3.6,4.355,2.65,3.88,0.40552,2.31638
2,2,150,2.4,4.165,2.37,3.48,0.40456,2.08128
2,3,150,2.3,4.355,2.46,3.72,0.34598,2.46255
2,4,150,2.52,4.455,2.64,3.89,0.39231,2.37057
2,5,150,2.76,4.655,2.92,4.33,0.37937,2.69572
2,6,150,2.5,4.455,2.78,4.09,0.39443,2.48629
2,7,150,2.7,4.555,3.03,4.47,0.38996,2.73533
2,8,150,2.71,3.885,2.77,4.07,0.40092,2.44605
2,9,150,2.61,3.41,2.61,3.87,0.37925,2.41351
2,10,150,2.61,3.3,2.34,3.41,0.41918,1.99121
2,11,150,2.43,3.355,2.35,3.42,0.43334,1.95072
2,12,150,2.1,3.255,2.1,3.04,0.44012,1.71772
2,13,150,2.11,3.155,2.35,3.36,0.48276,1.78695
2,14,150,2.7,3.4,2.76,3.94,0.48605,2.08757
2,15,150,2.83,3.855,3.36,4.97,0.38627,3.06175
2,16,150,3.2,4.41,3.46,5.13,0.3855,3.1595
2,17,150,3.4,4.94,3.57,5.17,0.43667,2.9404
2,18,150,3.41,4.355,3.4,5.01,0.39369,3.04641
2,19,150,3.21,4.355,3.06,4.63,0.34188,3.09273
2,20,150,3.4,4.255,2.64,3.81,0.45208,2.11616
2,21,150,3.41,4.4,2.98,4.34,0.42844,2.49434
2,22,150,3.41,4.4,2.96,4.29,0.43971,2.42888
2,23,150,4.01,4.62,3.79,5.82,0.31529,4.10203
2,24,150,4.01,4.62,3.91,5.89,0.34664,3.89642
2,25,150,4.0,4.62,3.83,5.82,0.33299,3.95605
2,26,150,3.06,4.255,3.45,5.35,0.29692,3.92922
2,27,128,3.03,4.2,3.44,5.49,0.26309,4.37707
2,28,128,2.76,4.525,2.69,3.94,0.41605,2.30779
2,29,128,3.31,5.46,3.01,4.54,0.34817,2.99561
3,1,128,4.63,5.895,3.34,5.07,0.33351,3.43882
3,2,128,4.76,6.53,3.59,5.43,0.34234,3.62398
3,3,150,4.72,6.22,3.44,5.21,0.33969,3.4914
3,4,150,3.8,5.655,3.17,4.83,0.32874,3.31164
3,5,150,2.62,4.9,2.66,4.1,0.30862,2.93137
3,6,150,2.66,4.655,2.61,3.99,0.32412,2.76237
3,7,150,2.4,4.03,2.35,3.59,0.32575,2.47431
3,8,150,2.42,3.755,2.67,4.34,0.24364,3.65025
3,9,150,3.21,4.465,3.23,5.43,0.2119,5.04638
3,10,150,3.5,4.6,3.46,5.64,0.23795,4.82447
3,11,150,2.66,3.965,3.08,5.22,0.20233,5.02471
3,12,150,3.0,4.32,3.29,5.52,0.21222,5.12683
3,13,150,3.02,5.665,3.24,5.29,0.23616,4.55052
3,14,150,3.02,5.095,2.82,4.37,0.30158,3.17218
3,15,150,3.0,5.665,2.85,4.51,0.27288,3.50584
3,16,150,3.02,5.8,3.09,4.73,0.32352,3.27232
3,17,150,3.23,5.665,3.14,4.66,0.38272,2.88634
3,18,150,2.93,4.355,2.98,4.35,0.41866,2.53986
3,19,150,2.72,5.42,3.26,4.94,0.34071,3.30485
3,20,150,2.61,4.75,3.03,4.61,0.33246,3.13216
3,21,150,2.61,3.955,2.8,4.36,0.2965,3.20179
3,22,150,2.62,3.675,2.69,4.22,0.28381,3.19466
3,23,150,2.41,3.355,2.45,4.0,0.23677,3.43801
3,24,150,2.0,3.1,2.06,3.24,0.28047,2.47205
3,25,150,2.0,3.21,2.06,3.28,0.26424,2.60367
3,26,150,2.0,3.265,2.05,3.29,0.25844,2.65443
3,27,150,2.22,4.03,2.2,3.54,0.25159,2.91219
