month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,2.91,4.13,2.77,4.06,0.41304,2.39203
1,2,150,2.72,3.975,2.66,3.95,0.37867,2.4665
1,3,150,2.91,3.81,2.62,3.8,0.43872,2.15322
1,4,150,3.02,3.9,2.71,3.89,0.46379,2.12454
1,5,150,2.8,3.6,2.52,3.55,0.52909,1.78166
1,6,150,2.83,3.9,2.57,3.63,0.52357,1.83482
1,7,150,3.1,3.765,2.53,3.52,0.57076,1.68547
1,8,150,2.83,3.6,2.37,3.35,0.50614,1.73208
1,9,150,2.8,3.455,2.17,3.1,0.47657,1.66326
1,10,150,2.82,3.5,2.09,3.04,0.43047,1.74383
1,11,150,2.82,3.5,2.16,3.12,0.45183,1.73369
1,12,150,2.82,3.5,2.28,3.22,0.52208,1.63066
1,13,150,2.82,3.5,2.34,3.25,0.59606,1.50993
1,14,150,3.11,3.755,2.83,3.98,0.52659,2.00661
1,15,150,2.54,3.655,2.83,3.92,0.58591,1.84555
1,16,150,2.5,3.565,2.68,3.75,0.55284,1.82934
1,17,150,2.5,3.655,2.64,3.76,0.48776,1.98869
1,18,150,2.5,4.01,2.69,3.84,0.47688,2.06343
1,19,150,2.41,4.1,2.46,3.46,0.53532,1.72483
1,20,150,2.41,4.1,2.51,3.53,0.5281,1.7749
1,21,150,2.4,4.01,2.51,3.53,0.53032,1.77
1,22,150,2.44,4.375,2.63,3.76,0.48003,2.0082
1,23,150,2.41,3.81,2.5,3.58,0.47205,1.93484
1,24,150,2.4,3.555,2.43,3.47,0.47933,1.85674
1,25,150,2.4,3.5,2.44,3.53,0.44103,1.99383
1,26,150,2.5,3.655,2.56,3.73,0.42242,2.1669
1,27,150,2.41,3.2,2.35,3.38,0.45109,1.88285
1,28,150,2.1,3.065,2.25,3.28,0.42273,1.9051
1,29,150,2.1,3.155,2.06,3.04,0.39639,1.83995
1,30,150,2.11,3.31,2.1,3.09,0.40487,1.84423
1,31,150,2.11,3.51,2.0,2.94,0.39999,1.76673
2,1,150,2.32,3.655,2.09,3.07,0.40404,1.83314
2,2,150,2.52,3.755,2.22,3.24,0.42159,1.88333
2,3,150,2.7,3.655,2.23,3.26,0.41665,1.90886
2,4,150,2.51,3.465,2.04,3.0,0.40047,1.80122
2,5,150,2.5,3.255,2.08,3.07,0.39788,1.85148
2,6,150,2.03,2.81,1.94,2.86,0.39222,1.74562
2,7,150,2.03,2.81,1.9,2.85,0.35499,1.85355
2,8,150,2.3,2.92,1.97,2.93,0.37836,1.82718
2,9,150,2.3,3.32,2.22,3.36,0.3385,2.25896
2,10,150,2.3,3.01,2.13,3.21,0.3484,2.11828
2,11,150,2.33,3.32,2.2,3.31,0.35517,2.15294
2,12,150,2.42,3.275,2.29,3.38,0.39201,2.0578
2,13,150,2.21,2.955,2.21,3.27,0.38249,2.02881
2,14,150,2.1,2.955,1.89,2.75,0.43102,1.57457
2,15,150,2.1,3.165,1.96,2.82,0.45624,1.5562
2,16,150,2.31,3.755,2.29,3.31,0.44398,1.86044
2,17,150,2.42,3.855,2.36,3.39,0.46657,1.8461
2,18,150,2.42,4.01,2.43,3.52,0.43397,2.00935
2,19,150,2.42,3.81,2.39,3.47,0.4305,1.9915
2,20,150,2.22,3.43,2.3,3.37,0.41273,1.98514
2,21,150,1.92,2.91,2.26,3.51,0.29761,2.56934
2,22,150,1.9,2.755,2.12,3.37,0.26596,2.66962
2,23,150,1.92,2.91,2.13,3.38,0.27263,2.62627
2,24,150,1.81,2.91,2.1,3.36,0.26299,2.67687
2,25,150,2.3,3.7,2.17,3.48,0.25622,2.82312
2,26,150,2.11,3.7,1.97,2.98,0.3369,2.01046
2,27,128,1.89,3.665,1.95,2.96,0.33524,2.00417
2,28,128,1.96,3.18,1.99,2.92,0.40507,1.74353
2,29,128,2.23,4.155,2.42,3.51,0.42983,2.0175
3,1,128,2.13,3.495,2.45,3.47,0.50795,1.7872
3,2,128,2.16,3.495,2.57,3.72,0.43762,2.11368
3,3,150,2.1,3.3,2.48,3.69,0.37505,2.31794
3,4,150,2.31,3.3,2.52,3.98,0.27402,3.08248
3,5,150,2.0,3.155,2.12,3.59,0.20392,3.43276
3,6,150,2.11,3.255,2.23,3.82,0.19747,3.73725
3,7,150,2.2,3.01,2.11,3.6,0.19976,3.49426
3,8,150,2.33,4.35,2.38,4.04,0.20154,3.89667
3,9,150,2.21,3.395,2.34,3.77,0.24946,3.11874
3,10,150,2.61,4.35,2.54,3.96,0.28936,2.96053
3,11,150,2.31,3.605,2.39,3.73,0.29202,2.76467
3,12,150,2.42,4.375,2.44,3.79,0.29725,2.78108
3,13,150,2.22,2.955,2.18,3.26,0.36465,2.08605
3,14,150,2.62,3.83,2.39,3.52,0.39315,2.14505
3,15,150,2.51,3.41,2.18,3.21,0.39171,1.96065
3,16,150,2.51,3.72,2.1,3.22,0.31952,2.25129
3,17,150,2.5,3.41,2.06,3.22,0.28701,2.41571
3,18,150,2.0,3.1,1.8,2.9,0.2489,2.40256
3,19,150,1.8,3.43,1.86,3.43,0.15436,4.05547
3,20,150,1.8,3.81,2.05,3.68,0.16706,4.09829
3,21,150,2.02,4.465,2.33,4.01,0.19368,3.98603
3,22,150,2.6,4.875,2.52,4.2,0.21779,3.83243
3,23,150,2.84,5.255,2.89,4.65,0.25196,3.81811
3,24,150,2.93,5.255,2.71,4.19,0.30277,3.03636
3,25,150,3.71,5.3,2.89,4.41,0.3221,3.06527
3,26,150,3.61,5.21,2.79,4.36,0.29226,3.23226
3,27,150,3.24,4.895,2.65,4.19,0.27126,3.27356
3,28,150,3.33,4.895,2.68,4.34,0.24423,3.64691
3,29,150,3.01,4.265,2.58,4.29,0.22126,3.86265
3,30,150,3.01,4.785,2.61,4.37,0.21574,4.00789
3,31,150,3.12,4.965,2.77,4.42,0.26058,3.55104
4,1,150,3.03,4.755,2.73,4.33,0.26996,3.39064
4,2,150,2.2,4.4,2.29,3.67,0.25402,3.00237
4,3,150,2.11,4.22,2.31,3.77,0.23657,3.23519
4,4,150,1.83,3.165,2.07,3.3,0.26255,2.63316
4,5,150,1.7,2.755,1.68,2.9,0.19154,2.90621
4,6,150,1.71,2.655,1.6,2.81,0.18023,2.95171
4,7,150,2.4,3.42,2.05,3.36,0.23252,2.92451
4,8,150,2.41,3.155,1.9,3.0,0.27218,2.33914
4,9,150,2.7,4.055,2.18,3.46,0.26848,2.71904
4,10,150,3.11,4.375,2.5,3.79,0.33334,2.57393
4,11,150,3.2,4.7,2.74,4.25,0.30104,3.08928
4,12,150,3.11,5.855,2.82,4.48,0.26663,3.53801
4,13,150,3.23,6.055,3.09,5.0,0.24688,4.16673
4,14,150,2.72,6.055,2.87,4.87,0.20278,4.67493
4,15,150,2.72,6.87,2.82,4.97,0.17743,5.27921
4,16,150,2.76,5.61,2.81,4.83,0.19379,4.7991
4,17,150,3.92,5.7,3.38,5.82,0.19288,5.8033
4,18,150,3.61,5.185,3.27,5.59,0.19895,5.44184
4,19,150,3.51,4.855,3.17,5.37,0.20298,5.15639
4,20,150,3.41,4.855,3.03,5.14,0.20368,4.91956
4,21,150,3.21,4.9,2.92,5.03,0.19155,5.03609
4,22,150,2.41,3.41,2.15,3.51,0.23507,3.02882
4,23,150,2.62,4.495,2.36,3.8,0.25174,3.12757
4,24,150,3.41,6.195,3.17,5.15,0.24254,4.34849
4,25,150,3.55,6.24,3.55,6.03,0.20283,5.79139
4,26,150,4.02,6.93,3.68,6.23,0.20488,5.93835
4,27,150,4.73,7.53,4.01,6.58,0.23162,5.73917
4,28,150,4.25,7.395,3.82,6.4,0.21473,5.89262
4,29,150,3.66,5.71,3.41,5.74,0.20896,5.3949
4,30,150,3.69,6.26,3.1,4.94,0.26214,3.94953
5,1,150,3.78,6.305,3.09,4.92,0.26771,3.87234
5,2,150,3.78,6.9,3.34,5.37,0.25119,4.42685
5,3,150,4.5,6.855,3.35,5.36,0.25637,4.35575
5,4,150,3.41,6.085,3.03,4.95,0.2354,4.27066
5,5,150,2.72,5.7,3.01,5.14,0.19867,5.01678
5,6,150,2.9,6.03,3.19,5.32,0.21754,4.85124
5,7,150,2.9,6.03,3.14,5.36,0.19814,5.23542
5,8,150,3.41,6.355,3.66,6.0,0.23292,5.21208
5,9,150,4.68,7.94,4.25,6.94,0.23777,5.93861
5,10,150,3.97,7.5,4.02,6.48,0.25078,5.34066
5,11,150,4.68,8.21,4.44,7.42,0.21624,6.80105
5,12,150,5.44,8.925,4.62,7.85,0.20272,7.53736
5,13,150,4.03,8.925,4.19,7.43,0.17333,8.03099
5,14,150,4.0,6.94,3.79,6.81,0.16633,7.5954
5,15,150,6.2,9.52,4.71,8.15,0.18947,8.2335
5,16,150,4.03,7.48,4.17,7.13,0.19666,7.00686
5,17,150,3.41,6.2,3.25,5.7,0.1796,5.99841
5,18,150,3.11,5.84,3.11,5.43,0.18253,5.63932
5,19,150,3.12,4.675,3.05,5.4,0.17368,5.82687
5,20,150,3.33,4.455,2.89,5.01,0.18648,5.12303
5,21,150,3.82,5.4,3.04,5.32,0.18238,5.52705
5,22,150,4.1,5.31,3.38,5.65,0.2144,5.21456
5,23,150,4.73,7.085,4.61,7.88,0.19787,7.70537
5,24,150,5.21,7.085,4.88,8.06,0.22575,7.1642
