month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,145,3.94,6.0,3.04,5.21,0.19502,5.14902
1,2,145,4.54,6.78,3.37,5.72,0.20233,5.50152
1,3,145,3.06,6.22,2.85,5.15,0.16401,5.80711
1,4,145,2.26,4.52,2.32,4.58,0.12632,6.40425
1,5,145,1.64,3.42,1.97,4.08,0.11206,6.32664
1,6,145,2.22,5.16,2.13,4.15,0.13126,5.61139
1,7,145,2.56,5.48,2.26,4.31,0.1384,5.576
1,8,145,4.04,6.66,3.19,5.59,0.18148,5.83317
1,9,145,5.2,6.66,3.46,5.83,0.20844,5.49228
1,10,145,5.46,6.66,3.69,6.09,0.22689,5.3953
1,11,145,4.04,6.08,3.32,5.53,0.21671,5.0631
1,12,145,2.82,5.68,2.77,4.72,0.19915,4.59185
1,13,145,2.4,3.62,1.97,3.46,0.18075,3.62086
1,14,145,2.1,2.96,1.58,2.77,0.18133,2.8906
1,15,145,2.1,3.18,1.54,2.67,0.18804,2.71398
1,16,145,2.1,3.18,1.53,2.67,0.18483,2.74622
1,17,145,2.02,3.3,1.53,2.85,0.14731,3.50655
1,18,145,1.0,2.94,1.25,2.48,0.12323,3.54244
1,19,145,1.34,3.18,1.52,2.98,0.12744,4.13462
1,20,145,1.56,3.18,1.66,3.23,0.13111,4.37118
1,21,145,1.7,4.42,2.07,3.93,0.14072,5.01364
1,22,145,2.4,6.86,2.7,4.95,0.15592,5.81653
1,23,145,2.46,6.86,2.87,5.12,0.1711,5.58656
1,24,145,2.4,5.6,2.74,5.02,0.15584,5.89922
1,25,145,3.16,6.6,2.84,5.1,0.16694,5.67197
1,26,145,3.6,6.6,2.96,5.19,0.17986,5.45622
1,27,145,3.36,4.84,2.48,4.35,0.18034,4.56224
1,28,145,3.36,5.3,2.49,4.46,0.16922,4.90703
1,29,145,3.6,5.38,2.65,4.57,0.19246,4.56158
1,30,145,3.36,4.88,2.62,4.49,0.19739,4.39537
1,31,145,2.7,4.88,2.41,4.23,0.18007,4.43891
2,1,145,2.04,4.74,2.27,3.93,0.18829,3.98495
2,2,145,2.38,4.74,2.37,3.96,0.21445,3.65335
2,3,145,2.16,4.46,2.37,4.21,0.17151,4.58813
2,4,145,1.46,3.0,1.88,3.65,0.13221,4.90863
2,5,145,1.66,3.0,1.84,3.54,0.13589,4.64383
2,6,145,1.76,4.18,2.09,4.04,0.13409,5.36966
2,7,145,1.92,5.54,2.42,4.72,0.13033,6.4186
2,8,145,2.36,5.72,2.47,4.63,0.14465,5.77833
2,9,145,2.76,5.72,2.78,4.99,0.16716,5.54907
2,10,145,3.18,6.2,3.01,5.24,0.18335,5.43142
2,11,145,3.06,6.12,3.05,5.52,0.16339,6.24254
2,12,145,3.0,5.1,2.66,4.83,0.1606,5.53965
2,13,145,2.48,3.72,2.3,4.33,0.14394,5.42373
2,14,145,2.22,3.36,1.96,3.88,0.12572,5.44167
2,15,145,1.48,2.96,1.33,3.02,0.09253,5.59752
2,16,145,1.08,2.76,1.13,2.14,0.14266,2.69761
2,17,145,0.76,2.28,0.82,1.63,0.12213,2.34916
2,18,145,0.6,1.38,0.62,1.29,0.11192,2.00263
2,19,145,0.56,1.88,0.67,1.67,0.07793,3.69011
2,20,145,0.66,3.54,0.98,2.58,0.0711,6.28582
2,21,145,0.76,2.9,1.17,3.13,0.06932,7.86902
2,22,145,1.1,2.92,1.39,3.42,0.07991,7.35279
2,23,145,1.1,2.92,1.39,3.41,0.07963,7.37068
2,24,145,0.76,2.46,0.97,2.76,0.06417,7.5659
2,25,145,0.66,1.66,0.64,2.1,0.05351,7.20464
2,26,145,0.46,1.3,0.38,1.29,0.05213,4.57756
2,27,123,0.4,1.27,0.3,1.18,0.04419,5.27991
2,28,122,0.5,1.49,0.61,1.78,0.06084,5.21379
2,29,121,1.2,2.6,1.26,2.75,0.09934,4.7751
3,1,120,1.21,2.23,1.23,2.34,0.13927,3.01571
3,2,119,1.22,2.89,1.42,2.68,0.1415,3.40894
3,3,140,1.11,3.415,1.36,2.68,0.12556,3.76612
3,4,140,1.3,3.77,1.6,3.27,0.11501,4.95607
