month,day,len,rang90,rang95,gamma_moments_90,gamma_moments_95,a_moments,b_moments
1,1,150,2.32,4.775,2.29,4.18,0.15789,4.85986
1,2,150,1.44,4.02,1.69,3.25,0.13474,4.3046
1,3,150,1.44,3.35,1.52,2.96,0.12998,4.03658
1,4,150,1.04,3.48,1.58,3.19,0.11984,4.66725
1,5,150,1.02,2.51,1.35,2.6,0.13447,3.45066
1,6,150,0.81,1.8,1.04,2.21,0.10569,3.62082
1,7,150,0.81,1.71,1.05,2.29,0.10091,3.91108
1,8,150,0.92,1.71,1.11,2.41,0.10047,4.1341
1,9,150,1.1,1.51,0.91,1.91,0.10833,3.0524
1,10,150,1.01,1.62,0.82,1.77,0.10189,2.99008
1,11,150,0.81,1.73,0.81,1.81,0.09533,3.25886
1,12,150,0.71,1.41,0.66,1.46,0.09842,2.55371
1,13,150,0.8,1.775,0.72,1.53,0.10507,2.51896
1,14,150,0.8,2.11,0.67,1.49,0.09755,2.62421
1,15,150,0.35,2.475,0.67,1.51,0.09291,2.78412
1,16,150,1.12,2.755,0.93,1.82,0.12933,2.4898
1,17,150,1.01,2.52,0.93,1.79,0.13397,2.38359
1,18,150,1.0,2.52,0.92,1.86,0.12069,2.69557
1,19,150,1.01,2.21,1.02,2.06,0.12046,2.99955
1,20,150,1.42,2.41,1.3,2.58,0.12416,3.65108
1,21,150,1.42,2.41,1.38,2.8,0.11804,4.15122
1,22,150,1.4,2.995,1.45,2.88,0.1239,4.08386
1,23,150,1.4,2.995,1.4,2.83,0.1186,4.18196
1,24,150,1.22,2.455,1.3,2.65,0.11599,3.98892
1,25,150,1.02,2.31,1.13,2.29,0.11759,3.40167
1,26,150,0.81,2.02,0.9,1.93,0.10451,3.19594
1,27,150,0.51,2.02,0.79,1.81,0.09033,3.44648
1,28,150,0.8,2.02,0.82,1.75,0.10618,2.84436
1,29,150,0.8,1.855,0.84,1.77,0.10776,2.84594
1,30,150,1.12,2.21,1.03,2.08,0.11858,3.06401
1,31,150,1.12,3.165,1.12,2.29,0.11566,3.45833
2,1,150,1.3,2.955,1.15,2.31,0.12116,3.35081
2,2,150,0.62,2.955,0.97,2.11,0.10077,3.60566
2,3,150,0.51,2.54,0.82,1.92,0.08628,3.81682
2,4,150,0.31,1.41,0.44,1.3,0.06005,3.85253
2,5,150,0.31,1.3,0.39,0.98,0.07739,2.17955
2,6,150,0.41,1.02,0.36,0.9,0.0766,2.02793
2,7,150,0.51,1.355,0.45,0.95,0.10779,1.53386
2,8,150,0.51,1.255,0.45,0.95,0.10838,1.51324
2,9,150,0.51,1.155,0.43,0.84,0.12637,1.17645
2,10,150,0.6,1.155,0.44,1.06,0.08362,2.18449
2,11,150,0.5,1.265,0.53,1.4,0.07027,3.45349
2,12,150,0.6,1.655,0.73,1.85,0.0758,4.20393
2,13,150,0.62,2.835,1.01,2.37,0.08642,4.70546
2,14,150,0.83,3.765,1.17,2.59,0.09649,4.60826
2,15,150,1.11,2.96,1.19,2.56,0.10296,4.29299
2,16,150,1.1,2.12,0.99,2.2,0.0956,3.96077
2,17,150,0.82,1.555,0.75,1.75,0.08732,3.43556
2,18,150,0.82,1.555,0.75,1.79,0.08334,3.68768
2,19,150,0.8,1.255,0.64,1.6,0.07677,3.58641
2,20,150,0.82,2.3,0.89,2.19,0.07918,4.75696
2,21,150,1.1,2.63,1.07,2.42,0.09286,4.47983
2,22,150,1.37,2.9,1.3,2.83,0.10141,4.80555
2,23,150,1.37,2.9,1.26,3.08,0.08013,6.60593
2,24,150,2.0,2.955,1.33,3.22,0.08228,6.72522
2,25,150,1.01,2.585,0.87,2.48,0.06327,6.93367
2,26,150,0.64,2.11,0.84,2.5,0.06039,7.37443
2,27,128,0.53,1.565,0.71,2.3,0.05422,7.78072
2,28,128,1.2,2.725,1.14,2.48,0.09995,4.27558
2,29,128,1.2,2.295,1.08,2.33,0.10223,3.92801
3,1,128,1.2,2.295,1.08,2.27,0.10789,3.64222
3,2,128,1.6,2.725,1.24,2.55,0.11492,3.86812
3,3,150,1.81,3.475,1.11,4.07,0.04757,16.3838
3,4,150,1.81,4.35,1.4,4.64,0.05293,16.15862
3,5,150,2.5,5.13,2.15,5.71,0.07014,14.15354
3,6,150,3.22,6.085,2.98,6.97,0.08712,13.73598
3,7,150,3.02,6.085,2.85,6.8,0.08412,13.88463
3,8,150,3.22,5.92,2.83,5.22,0.15254,6.23222
3,9,150,2.91,5.875,2.72,5.32,0.12938,7.28086
3,10,150,2.04,5.15,2.34,4.9,0.10903,7.78976
3,11,150,2.91,6.32,2.61,5.03,0.13428,6.67245
3,12,150,2.45,5.875,2.51,4.9,0.13025,6.6694
3,13,150,1.71,5.825,2.12,4.51,0.10597,7.36068
3,14,150,1.85,5.87,2.09,4.12,0.12668,5.73645
3,15,150,3.61,6.665,2.54,4.78,0.14366,5.991
3,16,150,2.35,6.065,2.07,4.02,0.13169,5.42167
3,17,150,3.33,6.665,2.65,5.02,0.14106,6.39445
3,18,150,3.21,6.365,2.5,4.78,0.13704,6.2366
3,19,150,3.21,6.53,2.77,5.39,0.13127,7.28786
3,20,150,3.03,5.63,2.7,5.42,0.12121,7.84288
3,21,150,3.02,5.575,2.58,5.31,0.11372,8.13677
3,22,150,2.73,5.52,2.32,4.87,0.1083,7.79328
3,23,150,2.73,5.52,2.46,5.09,0.11269,7.86246
3,24,150,2.34,3.93,2.17,4.73,0.10049,8.1071
3,25,150,2.2,4.255,1.89,4.21,0.09618,7.521
3,26,150,2.21,4.255,2.24,4.76,0.10582,7.7808
3,27,150,2.21,4.255,2.34,4.99,0.10485,8.22729
3,28,150,2.61,5.62,2.74,5.48,0.12202,7.88927
3,29,150,3.03,7.285,3.26,6.14,0.144,7.68538
3,30,150,3.03,8.64,3.49,6.48,0.14973,7.86298
3,31,150,2.76,7.285,3.08,5.84,0.14025,7.47727
4,1,150,2.42,7.285,3.08,5.96,0.13382,7.9262
4,2,150,2.46,6.25,2.91,5.86,0.11998,8.56274
4,3,150,2.37,4.555,2.47,5.06,0.11489,7.67711
4,4,150,3.0,4.765,2.49,5.14,0.11308,7.91189
4,5,150,3.92,5.88,3.23,6.17,0.13743,8.03344
4,6,150,4.11,5.88,3.19,5.83,0.15783,6.77506
4,7,150,3.92,4.955,2.93,5.29,0.16372,5.97774
4,8,150,3.74,5.11,2.97,5.32,0.16838,5.88363
4,9,150,3.74,5.695,3.31,5.82,0.17843,6.15752
4,10,150,3.7,5.695,3.22,5.89,0.15676,6.88963
4,11,150,4.61,9.385,4.6,8.4,0.15731,9.79837
4,12,150,5.02,11.61,4.93,8.86,0.16591,9.9088
4,13,150,4.73,10.215,4.73,8.64,0.1583,10.01909
4,14,150,4.33,6.62,4.2,7.88,0.14502,9.81465
4,15,150,4.82,7.68,4.57,8.6,0.14375,10.78226
4,16,150,3.71,6.43,3.32,6.45,0.13197,8.67876
